item_key,title,abstract,prior_decision,prior_confidence,prior_rationale,source_queue
UNRV995L,Sarbanes-oxley: a choice reporting architecture for frontier artificial intelligence design,"Artificial Intelligence (AI) leaders have issued stark warnings regarding the existential risks of autonomous systems, often calling for independent oversight / AI.",discard,low,Abstract is too thin to assess operationalizability — SOX-style AI reporting architecture is a potentially interesting concept but insufficient evidence of an actionable framework for software teams.,keep_queue
PMPV54J9,From tools to teammates: a framework for integrating AI agents into organizational structures,"Customer‑facing scenarios introduce distinct challenges around trust, brand voice, and liability compared to internal use cases. / AI agents, organizational structure, human-AI collaboration, agentic AI, hybrid teams, team dynamics, workforce transformation",maybe,medium,"Organizational framework for AI agent integration addresses trust, liability, and internal vs. customer-facing distinctions — potentially transferable to software engineering teams deploying agentic AI but domain applicability is unclear from the abstract.",keep_queue
SSHGBPBL,Designing infrastructure for agentic AI systems in retail IT and data operations,Long-term commodification of data precepts into business decisions and practices is necessary to leverage the investment and risk that companies take on,discard,low,Single-sentence abstract insufficient to assess operationalizability — retail IT agentic AI infrastructure could be relevant but content cannot be determined from what is available.,maybe_queue
MJDUMWUX,"Passporting compliance for AI: operationalising governance via a clause-level crosswalk across EU, ISO/IEC, NIST, and CoE frameworks","of compliance artefacts, produced under one governance framework, to satisfy functionally equivalent obligations in another, subject to verification by / High alignment in risk management, transparency, and human oversight creates an immediate evidence-reuse corridor. / Compliance Passporting, AI governance interoperability, EU AI Act, NIST AI RMF, ISO/IEC 42001, Brussels Effect, Legal–Standards Entanglement",maybe,medium,"Clause-level compliance passporting across EU AI Act/NIST/ISO is operationalizable, but the abstract does not confirm software engineering or DevSecOps applicability despite potential relevance to teams managing AI regulatory compliance.",keep_queue
884ERQST,Responsibility for generative AI services – from aspiration to achievement,"This paper discusses the responsibility of the actors – developer, deployer and user – in the generative AI services supply chain from three perspectives / AI might achieve them;

The allocation of responsibility by generative AI service providers, as set out in their terms of service and Acceptable / AI, Responsibility, Liability, Ethics, Terms and conditions, Acceptable use policies",maybe,medium,"Responsibility allocation framework across the GenAI supply chain (developer/deployer/user) is operationalizable and maps to software AI tool governance, but the paper is primarily legal analysis of existing terms-of-service rather than engineering practice.",keep_queue
X3W5WKB5,Agentic AI and hallucinations,"accuracy concerns, implying that hallucination-sensitive sectors, such as law and medicine, endogenously lead to more serious verification efforts in agentic / AI markets. / Artificial Intelligence, Hallucination Risk, Large Language Models, Agentic AI",maybe,medium,"Economic model showing hallucination-sensitive sectors generate more verification effort in agentic AI markets could inform code review resource allocation, but requires translation from economics modeling to engineering practice.",keep_queue
7VXQ4CPI,Towards a catalog of prompt patterns to enhance the discipline of prompt engineering,"The rapid advent of Large Language Models (LLMs), such as ChatGPT and Claude, is revolutionizing various fields, from education and healthcare to the engineering of reliable software systems. These LLMs operate through ""prompts,"" which are natural language inputs that users employ to query and leverage the models' capabilities. Given the novelty of LLMs, the understanding of how to effectively use prompts remains largely anecdotal, based on isolated use cases. This fragmented approach limits the reliability and utility of LLMs, especially when they are applied in mission-critical software environments. To harness the full potential of LLMs in such crucial contexts, therefore, we need a systematic, disciplined approach to ""prompt engineering"" that guides interactions with and evaluations of these LLMs.",maybe,medium,"Prompt pattern catalog for reliable LLM use in mission-critical software is operationalizable for software teams, but the governance angle (standardizing and controlling AI code generation at scale) requires more argument than the abstract provides.",maybe_queue
XKEY3YYF,Evaluating human-language model interaction,"Many real-world applications of language models (LMs), such as writing assistance and code autocomplete, involve human-LM interaction. However, most benchmarks are non-interactive in that a model produces output without human involvement. To evaluate human-LM interaction, we develop a new framework, Human-AI Language-based Interaction Evaluation (HALIE), that defines the components of interactive systems and dimensions to consider when designing evaluation metrics. Compared to standard, non-interactive evaluation, HALIE captures (i) the interactive process, not only the final output; (ii) the first-person subjective experience, not just a third-party assessment; and (iii) notions of preference beyond quality (e.g., enjoyment and ownership). We then design five tasks to cover different forms of interaction: social dialogue, question answering, crossword puzzles, summarization, and metaphor generation. With four state-of-the-art LMs (three variants of OpenAI's GPT-3 and AI21 Labs' Jurassic-1), we find that better non-interactive performance does not always translate to better human-LM interaction. In particular, we highlight three cases where the results from non-interactive and interactive metrics diverge and underscore the importance of human-LM interaction for LM evaluation.",maybe,medium,"HALIE evaluation framework captures interactive process quality for human-LM interaction including code autocomplete, offering a measurement methodology potentially applicable to oversight assessment, but the governance connection requires a domain argument.",keep_queue
9E8E27L7,Effectuation under uncertainty: organizational decision boundaries in the age of generative AI,"logic focused on action, commitment, and control under uncertainty-because effectuation traditionally assumes human-centered judgment, authority, and accountability / Decision boundaries are introduced as an organizational design construct that regulates admissibility, escalation, override, and accountability in joint",maybe,medium,"Decision-boundary construct (admissibility, escalation, override, accountability) for GenAI could transfer to code review escalation governance design, but it originates from business-strategy effectuation theory requiring substantial re-derivation",keep_queue
C2IDS2XP,"Fostering agentic AI: how the development and functionality of AI agents – and the implications of their use – are fostered by the EU AI act, particularly from a risk classification standpoint, amid rapid advances in large language and multimodal models.","Our analysis shows that the EU AI Act, as a legal framework for trustworthy AI, provides helps mitigate risks linked to agentic AI systems. / These measures establish a foundation for innovation, enabling agentic AI to transform business processes while maintaining trust within a digital ecosystem / Agentic, Agent, AI, Artificial Intelligence, Regulation, EU AI Act, Human Oversight, Risk",maybe,medium,"EU AI Act risk classification and human oversight analysis for agentic AI is potentially transferable to code-generating agent pipeline governance, but the abstract lacks explicit software, DevSecOps, or engineering org scope",keep_queue
