item_key,title,abstract,prior_decision,prior_confidence,prior_rationale,source_queue
SP7IN769,Inference routing and failure intelligence across heterogeneous compute supply,"Zero-knowledge Proofs, Cross-model Comparison, Error Taxonomy, Hallucination Mapping, Inference Metering, Battery Pricing, API Routing, Heterogeneous Compute, Scalable / Oversight, Data Quality, AI Alignment, Production Feedback, Provider Opt-Out, Embeddable SDK, Temporal Regression Detection, Multi-provider Analytics",maybe,low,"Keywords include explicit scalable oversight signals, inference failure taxonomy, and temporal regression detection potentially relevant to managing AI coding tool deployments, but the abstract is too sparse to assess whether the mechanism transfers.",maybe_queue
E89ASTEW,Aeros(CASP): advancing certification and safety through commonsense reasoning-based constraint answer set programming,"The grounding of the Boeing 737 Max underscores an urgent need for faster, more reliable, and scalable quality assurance processes in aerospace engineering. This paper introduces Aeros(CASP), a novel logic-based artificial intelligence framework designed to revolutionize automated airworthiness certification by ensuring formal correctness, reliability, and compliance throughout the certification process. Built on the Prolog-based non-monotonic reasoner s(CASP), Aeros(CASP) leverages constraint answer set programming to deliver deterministic, real-time validation of Federal Aviation Administration (FAA) standards. By encoding and verifying immutable regulatory rules with precision, Aeros(CASP) ensures rigorous alignment with federal requirements, significantly reducing the risks of human oversight and the inconsistencies of existing automated approaches. Unlike traditional certification methods or generative AI models prone to inaccuracies and ambiguities, Aeros(CASP) integrates rule-based reasoning with real-time compliance checks, offering a transparent and formally verifiable solution. Preliminary validation of the framework has demonstrated its ability to evaluate FAA compliance cases with clarity and consistency, addressing bottlenecks in traditional certification processes and setting a foundation for future scalability. Developed in alignment with DARPA’s Automated Rapid Certification of Software (ARCOS) initiative, Aeros(CASP) expands automation capabilities beyond software to encompass hardware systems, bridging a critical gap in modern aerospace certification. This paper outlines the technical architecture of Aeros(CASP), including its constraint-solving methodology, integration with existing regulatory workflows, and approaches to mitigating the challenges of applying formal logic systems to dynamic and complex aerospace requirements. By preserving human-centric control while enhancing safety and efficiency, Aeros(CASP) represents a transformative step forward in automated certification. Future research will explore its scalability to high-stakes domains such as autonomous vehicles and medical devices, highlighting its broader potential to redefine quality assurance in safety-critical industries. © 2025, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",maybe,medium,"Logic-based automated software certification framework from the DARPA ARCOS initiative addresses formal correctness verification at scale, which may transfer to code quality assurance, but aerospace regulatory domain specificity limits direct applicability.",maybe_queue
BIWDG2AL,"The cognitive event horizon: thermodynamic limits of AI alignment and reasoning, entropy, complexity, and the breakdown of scaling laws",,discard,low,Empty abstract; title indicates theoretical thermodynamic analysis of AI alignment scaling limits with no apparent software engineering application.,maybe_queue
N9825KAC,The reconstructability gap: how AI-generated narratives acquire authority without records,"AI Governance, Reconstructability, Records, AI Reliance Logging\, AI Reliance Evidentiary System, AIVO, AIVO Standard, Banking, Pharma, EU AI Act, SEC,",maybe,medium,Reconstructability/audit trail framework for AI-generated outputs acquiring authority without records — plausibly transferable to AI code generation governance but primary domain (banking/pharma narratives) requires translation argument,keep_queue
XC4DI5Y3,Vibe modeling: challenges and opportunities,"There is a pressing need for better development methods and tools to keep up with the growing demand and increasing complexity of new software systems. New types of user interfaces, the need for intelligent components, sustainability concerns, etc. bring new challenges that we need to handle.In the last years, model-driven engineering (MDE) has been key to improving the quality and productivity of software development, but models themselves are becoming increasingly complex to specify and manage. At the same time, we are witnessing the growing popularity of vibe coding approaches that rely on Large Language Models (LLMs) to transform natural language descriptions into running code at the expenses of code vulnerabilities, scalability issues and maintainability concerns.In this paper, we introduce the concept of vibe modeling as a novel approach to integrate the best of both worlds (AI and MDE) to speed up the development of reliable complex systems. We outline the key concepts of vibe modeling and highlight the opportunities and open challenges it presents for the future of modeling.",maybe,medium,"Vision paper proposing vibe modeling to address vibe coding risks (vulnerabilities, scalability, maintainability) but operationalizability of the proposed framework unclear from abstract alone",keep_queue
LEXRXNNR,Talkin’ ‘bout AI generation: copyright and the generative-AI supply chain,"""Does generative AI infringe copyright?"" is an urgent question. It is also a difficult question, for two reasons. / Because we engage so closely with the technology of generative AI, we are able to shed more light on the copyright questions. / copyright, generative AI",maybe,medium,Copyright analysis of generative AI supply chain with close technical engagement — code generation copyright liability is plausible scope but abstract lacks explicit code angle to confirm,keep_queue
P9F4Z8ND,SentinelNet: safeguarding multi-agent collaboration through credit-based dynamic threat detection,"Malicious agents pose significant threats to the reliability and decision-making capabilities of Multi-Agent Systems (MAS) powered by Large Language Models (LLMs). Existing defenses often fall short due to reactive designs or centralized architectures which may introduce single points of failure. To address these challenges, we propose SentinelNet, the first decentralized framework for proactively detecting and mitigating malicious behaviors in multi-agent collaboration. SentinelNet equips each agent with a credit-based detector trained via contrastive learning on augmented adversarial debate trajectories, enabling autonomous evaluation of message credibility and dynamic neighbor ranking via bottom-k elimination to suppress malicious communications. To overcome the scarcity of attack data, it generates adversarial trajectories simulating diverse threats, ensuring robust training. Experiments on MAS benchmarks show SentinelNet achieves near-perfect detection of malicious agents, close to 100% within two debate rounds, and recovers 95% of system accuracy from compromised baselines. By exhibiting strong generalizability across domains and attack patterns, SentinelNet establishes a novel paradigm for safeguarding collaborative MAS.",maybe,medium,Decentralized credit-based malicious agent detection in LLM multi-agent systems with near-perfect empirical performance — transferability to AI coding pipeline integrity requires domain translation argument,maybe_queue
HLMH49XE,Sociotechnical perspectives on balancing human judgment and AI in content moderation,"The rapid advancement of Artificial Intelligence (AI) has revolutionized content moderation across digital platforms, but it has also introduced complex sociotechnical challenges. This study aims to explore the interaction between human moderators and AI systems in social media content moderation, with a focus on understanding the balance between automation and human judgment. A sociotechnical case study approach is employed, incorporating semi structured interviews with content moderators and AI engineers from major social media platforms. Thematic analysis identifies five key challenges is emotional distress among moderators, unclear role distribution between humans and AI, overreliance on AI decisions, algorithmic bias, and a lack of transparency. The findings highlight that while AI enhances efficiency, it struggles with contextual and cultural nuances, leading to misclassification. Additionally, human moderators face psychological strain due to exposure to disturbing content. The study concludes that hybrid moderation systems, while promising, remain imbalanced without clear ethical guidelines, psychosocial support, and robust feedback loops. Recommendations are provided for more defined human AI role definitions, the design of inclusive AI systems, and the implementation of organizational policies that support moderator well being and promote digital justice. This research contributes to advancing the ethical deployment of AI in content moderation, addressing both technological and human factors for more effective, fair, and sustainable moderation practices. © 2025 IEEE.",maybe,medium,Empirical study of human-AI content moderation balance identifying overreliance and role distribution challenges with structural parallels to code review oversight — domain transfer requires argument,maybe_queue
9U8PK4ZP,Responsible engagement: human–AI work system design for counteracting agency reversal,"This study examines the challenge of agency reversal in AI-assisted decision-making, where human decision-makers become passive executors of algorithmic / operational decision-making, offering practical insights for responsible AI governance in financial and other organizational contexts. / Agency Reversal, Digital Transformation, Work System Theory, Human-in-the-Loop, Responsible Engagement, Microlending",maybe,medium,"Agency reversal framework from financial AI offers design principles for preventing passive human execution of AI decisions that transfer to code review oversight, but domain re-derivation from financial context is required.",keep_queue
QIV7DL7L,Mitigating mode errors and automation surprise in human-in-the-loop expert systems: a decision-state isolation architecture,"Human-in-the-loop expert systems deployed in high-stakes domains face a critical vulnerability where asynchronous user interactions unintentionally mimic / This work addresses the resulting ‘automation surprise’ and loss of decision traceability by presenting a preventive security architecture based on decision-state / Human-in-the-loop, Mode error, Automation surprise, Decision-state integrity, Operator agency, Trust in automation",maybe,medium,Decision-state isolation architecture addressing automation surprise and decision traceability in HITL expert systems — architectural patterns potentially transferable to code review pipelines but domain leaves transferability unresolved from abstract.,keep_queue
