item_key,decision,confidence,rationale
A7PJTYNA,discard,medium,"Developer well-being and cognitive load study with organizational policy implications but focused on health outcomes rather than AI code risk governance or oversight mechanisms."
IJ5SVMCM,discard,high,"Digital sovereignty and algorithmic accountability framed at geopolitical/colonial level with no operationalizable software engineering mechanism."
DLN8GFHU,maybe,medium,"AI experiment documentation framework with human-in-the-loop feedback and structured metadata could apply to AI-assisted software development governance, but it primarily targets AI research experimentation rather than code generation oversight."
LEZNRRG3,discard,medium,"Auditable AI traceability with immutable logs has potential code governance application but abstract is dominated by philosophical framing (ternary moral logic, sacred pause) making operationalizability for software engineering unclear."
59FRNFC5,discard,high,"AI tool for codebase exploration and comprehension without governance, oversight, or risk management angle."
BELBDSA8,discard,medium,"Principles framing and thin abstract suggest descriptive guidance without measurement methodology or operationalizable governance mechanism."
4LCRC3BZ,maybe,low,"Title directly addresses meaningful oversight design for multimodal AI systems but absent abstract prevents assessment of methodology or transferability to software engineering contexts."
VEEEW3K9,keep,medium,"Proposes AI-assisted SDLC framework with measurable vulnerability detection rates and code quality metrics across development lifecycle phases, but methodology and generalizability unclear from abstract."
EV86MPP7,discard,high,"HITL semantic middleware for construction building compliance checking is domain-specific with a non-transferable loop."
RNVX6KE9,discard,high,"Copyright and plagiarism analysis for generative AI outputs with no code governance angle."
W77VAS62,discard,high,"Vibe coding demonstration for bioinformatics with productivity and accessibility focus and no governance, oversight, or risk management angle."
ETMYVH58,discard,high,"AI systems for parliamentary legislative drafting with human oversight and transparency principles, but domain-specific to legislative context without transferable software engineering mechanism."
7LB2WWTJ,discard,high,"Educational AI governance and institutional policy analysis without software development or code governance angle."
63A5EZT2,discard,high,"Post-mortem digital rights governance for generative AI with no software engineering angle."
J9JX9MWE,maybe,medium,"Healthcare cyber resilience governance framework with author-claimed transferability to AI governance contexts, but structural parallels to software engineering code governance remain speculative from abstract."
88BIBY97,discard,high,"Bibliometric mapping of LLM use in scientific papers with no software engineering governance angle."
R73AS88L,discard,high,"Copyright and TOS analysis for generative AI IP rights without code governance angle."
IUQLCWW8,discard,high,"EU AI Act extraterritorial impact analysis for African providers without software or code development angle."
HLUKEY9B,discard,high,"LLMs for supply chain optimization decisions without software development governance or code oversight angle."
QDYQC2GJ,discard,high,"Creative industry IP policy for generative AI without software engineering angle."
325KSXT7,keep,high,"Empirical study systematically measuring how eight prompt features affect Copilot-generated code correctness, complexity, and similarity metrics across 124,800 prompts, directly actionable for teams governing AI code generation quality."
V7FNIB6B,keep,high,"Systematic evaluation of security vulnerabilities in LLM-generated code using static analysis across multiple domains and prompt security-awareness levels, operationalizable methodology for AI code security governance."
