item_key,decision,confidence,rationale
J3PL2KRL,discard,high,"EU regulatory framework analysis for content moderation algorithmic bias — no software code governance angle"
LH5MDR85,keep,medium,"Reasoning Claim Token construct makes LLM reasoning inspectable for governance without asserting correctness — potentially transferable mechanism for auditing AI code generation reasoning in software oversight"
3WKYWKUM,discard,high,"Empirical EU AI Act extraterritorial compliance measurement study — no software engineering governance application"
QAFZJK38,discard,high,"Copyright reform analysis for GenAI in research and education — no software code governance angle"
KT2MKLSQ,discard,medium,"EU AI Act obligations analysis for GPAI model providers — regulatory compliance focus without software engineering org governance operationalization"
TAF5JNUJ,discard,high,"General AI corporate governance analysis focused on legal personality and liability debates — no software engineering or code governance specificity"
FGDURPWN,keep,high,"Empirical study quantifying performance regression root causes in GitHub Copilot-generated code across multiple benchmarks — directly operationalizable for software org AI code quality and risk assessment"
LRG34Q9C,discard,medium,"Formal Decision Traces mechanism for algorithmic accountability designed for public administration AI — requires substantial domain re-derivation to apply to software engineering code governance"
Z55L463S,discard,high,"Municipal AI governance action research for territorial digital inclusion — no software engineering or code governance angle"
ZGUHQLCC,discard,high,"Cognitive trait study of AI delegation in simulated triage — non-transferable domain with no software engineering connection"
