item_key,bin,centrality,reason_code,rationale,title,authors,abstract
E9JBQV78,context,56,,"Case-validated LLM-assisted architecture method emphasizing human oversight and iterative refinement in an SE context, transferable but narrow mechanism.",An LLM-assisted approach to designing software architectures using ADD,Cervantes; Kazman; Cai,"Designing effective software architectures is a complex, iterative process that traditionally relies on expert judgment. This paper proposes an approach for Large Language Model (LLM)-assisted software architecture design using the Attribute-Driven Design (ADD) method. By providing an LLM with an explicit description of ADD, an architect persona, and a structured iteration plan, our method guides the LLM to collaboratively produce architecture artifacts with a human architect. We validate the approach through case studies, comparing generated designs against proven solutions and evaluating them with professional architects. Results show that our LLM-assisted ADD process can generate architectures closely aligned with established solutions and partially satisfying architectural drivers, highlighting both the promise and current limitations of using LLMs in architecture design. Our findings emphasize the importance of human oversight and iterative refinement when leveraging LLMs in this domain."
JVBZNVW8,context,42,,"Position piece proposing formal verification as oversight for vibe-coding correctness, relevant mechanism but opinion without an evidence base.",AI for software engineering: from probable to provable,Meyer,"Vibe coding, the much-touted use of AI techniques for programming, faces two overwhelming obstacles: the difficulty of specifying goals (""prompt engineering"" is a form of requirements engineering, one of the toughest disciplines of software engineering); and the hallucination phenomenon. Programs are only useful if they are correct or very close to correct. The solution? Combine the creativity of artificial intelligence with the rigor of formal specification methods and the power of formal program verification, supported by modern proof tools."
D2GT76D8,context,37,,"Vision paper integrating MDE with vibe coding to address vulnerabilities/maintainability, conceptual with no empirical or concrete evaluation.",Vibe-driven model-based engineering,Cabot,"There is a pressing need for better development methods and tools to keep up with the growing demand and increasing complexity of new software systems. New types of user interfaces, the need for intelligent components, sustainability concerns, etc. bring new challenges that we need to handle. In the last years, model-driven engineering (MDE), including its latest incarnation, i.e. low/no-code development, has been key to improving the quality and productivity of software development, but models themselves are becoming increasingly complex to specify and manage. At the same time, we are witnessing the growing popularity of vibe coding approaches that rely on Large Language Models (LLMs) to transform natural language descriptions into running code at the expense of potential code vulnerabilities, scalability issues and maintainability concerns. While many may think vibe coding will replace model-based engineering, in this paper we argue that, in fact, the two approaches can complement each other and provide altogether different development paths for different types of software systems, development scenarios, and user profiles. In this sense, we introduce the concept of \textit{vibe-driven model-based engineering} as a novel approach to integrate the best of both worlds (AI and MDE) to accelerate the development of reliable complex systems. We outline the key concepts of this new approach and highlight the opportunities and open challenges it presents for the future of software development."
5JZQD2VK,core,82,,"First empirical study of vibe coding detailing selective/strategic oversight, iterative verification, and dynamic trust — central to the RQ.",Vibe coding: programming through conversation with artificial intelligence,Sarkar; Drosos,"We examine ""vibe coding"": an emerging programming paradigm where developers primarily write code by interacting with code-generating large language models rather than writing code directly. We present the first empirical study of vibe coding. We analysed over 8 hours of curated video capturing extended vibe coding sessions with rich think-aloud reflections. Using framework analysis, we investigated programmers' goals, workflows, prompting techniques, debugging approaches, and challenges encountered. We find that vibe coding follows iterative goal satisfaction cycles where developers alternate between prompting AI, evaluating generated code through rapid scanning and application testing, and manual editing. Prompts in vibe coding blend vague, high-level directives with detailed technical specifications. Debugging remains a hybrid process combining AI assistance with manual practices. Critically, vibe coding does not eliminate the need for programming expertise but rather redistributes it toward context management, rapid code evaluation, and decisions about when to transition between AI-driven and manual manipulation of code. Trust in AI tools during vibe coding is dynamic and contextual, developed through iterative verification rather than blanket acceptance. Vibe coding is an evolution of AI-assisted programming that represents an early manifestation of ""material disengagement"", wherein practitioners orchestrate code production and manipulation, mediated through AI, while maintaining selective and strategic oversight."
B56YY529,context,60,,"SLR on accountability/governance frameworks for low-code/no-code AI where direct oversight is diminished, closely adjacent and transferable.",Algorithmic accountability of low-code/No-code artificial intelligence: a literature review,Somer,"Algorithmic Accountability of Low-Code/No-Code Artificial Intelligence (LCNC AI) presents a significant challenge, as these platforms democratize AI development while diminishing direct oversight. Unlike traditional AI systems, applications built with LCNC AI tools often lack governance structures, increasing risks of bias, opacity, and regulatory non-compliance. Organizations struggle to implement accountability mechanisms as non-technical users deploy AI without comprehensive validation frameworks. This study conducts a Structured Literature Review (SLR) to analyze existing research on algorithmic accountability in LCNC AI. The findings highlight critical risks, governance approaches, and accountability frameworks essential for mitigating ethical and compliance concerns. The study emphasizes the necessity of hybrid governance approaches, integrating organizational oversight with user-driven compliance measures. To bridge research gaps, this study proposes a research agenda aimed at refining ethical and regulatory frameworks for LCNC AI. By providing concrete governance strategies, this study offers practical recommendations for organizations to ensure accountable and responsible LCNC AI deployment. © (2025) by Association for Information Systems (AIS) All rights reserved."
IEKZGF9W,context,45,,"Reviews automation bias and over-reliance in AI-augmented organizational decision-making, transferable theory but non-code domain.",Artificial intelligence-augmented decision-making: examining the interplay between machine learning algorithms and human judgment in organizational leadership,Masaeid; Alkhalidi; Ali et al.,"The paper discusses the bright and dark sides of the relationship between human judgment and AI-driven machine learning (ML) algorithms. While discussing important issues, such as algorithm aversion, automation bias, and trust, it probes into how AI improves decision-making efficiency through predictive accuracy, resource optimisation, and data-driven insights. Even as AI can revolutionise decision-making, its effective integration must balance algorithmic output and human judgment. The most critical challenges include automation bias resulting from over-reliance on advice given by AI and algorithm aversion driven by concerns related to AI failures. Open systems, explainable AI (XAI) frameworks, and user-centered design can help to engender confidence in AI systems and alleviate these issues. Accountability, equity, and prejudice concerns raise further ethical considerations with AI. The study proposed several tactics that might mitigate such challenges: audits of ethics, adherence to legal policy, and integration of the AI systems with the company’s values. It underlines the human-AI collaboration that will be increasingly necessary, as well as hybrid models for decision-making that bring algorithmic accuracy to human intuition. It follows the case study review and empirical findings with practical lessons for organisational leaders on ethics, best deployment practices for AI, and tactical ways to engender better collaboration and trust. The conclusion outlines the need to enhance the explainability features of AI, study cognitive dynamics in decision processes, and work out ethical schemata guiding leading positions for AI. Beyond providing a roadmap for organisations to leverage the interaction of human judgment and machine intelligence to drive and achieve more ethical and effective leadership outcomes, this paper tries to contribute to the ongoing debate on AI-augmented decision-making. © 2025, Creative Publishing House. All rights reserved."
TLLPXSB5,context,57,,"Action-design-research security assessment framework addressing GenAI risks in software development with empirical evaluation, transferable governance angle.",Enhancing cloud security assessment frameworks for the generative AI era: an action design research approach,Pourbehzadi; Huong; Javidi et al.,"This study addresses how cloud security assessment frameworks can evolve to counter risks introduced by Generative AI (GAI) in software development. Using Action Design Research, we identify gaps between the Cloud Security Alliance's Consensus Assessments Initiative Questionnaire (CAIQ) and NIST's Secure Software Development Framework (SSDF), focusing on AI-specific security considerations. We developed enhanced assessment questions addressing both traditional and AI-specific vulnerabilities, then evaluated their effectiveness by analyzing cybersecurity disclosures in 50 cloud vendors' 10-K filings using GPT-40. Results reveal that while organizations implement traditional security measures, AI-specific practices-including model governance, adversarial testing, and incident response-remain underdeveloped. We contribute theoretical insights into evolving security frameworks and practical recommendations for strengthening cybersecurity in AI-driven cloud environments. © AMCIS 2025.All rights reserved."
FQAC4B33,context,46,,"Conceptual model for designing human-AI interaction to preserve agency and reduce overreliance, transferable oversight-design theory but not code-specific.",Ensuring human agency: a design pathway to human-AI interaction,Schmitt,"The augmentation of human work through Artificial Intelligence (AI) promises to be a panacea to the role of technology in organizations. While frameworks on augmentation theorize how to best divide work between humans and AI, the empirical literature on human-AI interaction offers unexpected and inconclusive findings. Interaction challenges-including overreliance and selected engagement with the algorithmic output-call into question how theorized augmentation benefits can be realized. Rooted in cognitive learning theory, this study's conceptual model argues that human-AI interaction can lead to multiple beneficial outcomes when algorithmic output is designed in a reciprocal manner. By providing humans with reflection-provoking feedback, reciprocal algorithmic output does not prescribe any actions, and thereby necessitates humans to expend cognitive effort. Reciprocal algorithmic output enables three crucial augmentation outcomes: task performance, human agency, and human learning. © 2024 International Conference on Information Systems. All Rights Reserved."
DJMBHHZN,core,72,,Framework for orchestration/supervision and governance of AI-agent communities in software engineering with expert human intervention points — on-core.,"MOSAICO: management, orchestration and supervision of AI-agent COmmunities for reliable AI in software engineering",Tisi; Cabot; Di Ruscio et al.,"The reliable application of LLM-based agents to software engineering requires a tremendous increase in their accuracy and minimisation of their bias. While LLMs continue increasing in size and performance, it seems that phenomena like hallucinations of a single agent are substantially inevitable, since they are linked to the fundamental inference mechanism in generative models. On the other hand, evidence starts accumulating about the possibility of achieving the required performance by collaboration and debate among groups of agents. As it happens among humans, the quality of work can increase with specialisation of workers on tasks, organised collaboration, and discussion among workers with different backgrounds. Differently from humans, the instantiation of multiple required AI agents, and the collaboration and discussion among them, are very fast and cheap, making this approach particularly convenient. The MOSAICO EU project proposes the theoretical and technical framework to implement this approach and to scale it to very large groups of collaborating agents, i.e. AI-agent communities. The proposed solutions rely on an integrated platform, handling communication, orchestration, governance, quality assessment, benchmarking and reuse of AI agents. MOSAICO is integrated with existing software development environments, to present the results to software engineers, and allow expert users to intervene in the AI decisions. The performance and reliability of MOSAICO technologies and tools to achieve given software engineering tasks are assessed within four different use-case scenarios coming from immersive technologies, bank/financing, aerospace and Internet of Things sectors. The long-term adoption of MOSAICO results and technologies will be ensured by open-sourcing the code and fostering an open collaboration to enhance user engagement in the MOSAICO community. © 2025 Copyright for this paper by its authors."
F2YCSILS,context,45,,"SLR-plus-interviews framework of obstacles to human-AI collaboration including over-reliance, evidence-based but broader than AI-code oversight.",Obstacles to human-AI collaboration,Sudeeptha; Müller; Richter et al.,"Though human-AI collaboration (HAIC) is increasing, significant challenges persist in its effective adoption. Based on a systematic literature review, we propose a framework encompassing 15 obstacles to the adoption of HAIC in organizations, organized into three components of competence learning: knowledge, skills, and attitudes. Important obstacles include the lack of an AI strategy, limited understanding of AI responses, a technology readiness gap, cultural adoption resistance, as well as ethical and privacy concerns. We apply our framework to a case study of an international automotive OEM. 14 semi-structured interviews with executives provide further insights, such as categorizing the lack of technical readiness into over-reliance on human interaction, digital mindset, fear of AI, and operational readiness. Our framework provides a comprehensive overview of relevant obstacles to HAIC adoption and can help to develop effective strategies for integrating AI, leading to improved productivity and decision-making processes in organizations. © 2024 International Conference on Information Systems. All Rights Reserved."
