item_key,bin,centrality,reason_code,rationale,title,authors,abstract
TAM6DHLU,context,48,,"APR-in-IDE study documents developers over-eagerly accepting patches (overtrust), a transferable automation-bias finding though pre-LLM.",Automatic program repair as semantic suggestions: an empirical study,D. Campos; A. Restivo; H. Sereno Ferreira et al.,"Automated Program Repair (APR) is an area of research focused on the automatic generation of bug-fixing patches. Current APR approaches present some limitations, namely overfitted patches and low maintainability of the generated code. Several works are tackling this problem by attempting to come up with algorithms producing higher quality fixes. In this experience paper, we explore an alternative. We believe that by using existing low-cost APR techniques, fast enough to provide real-time feedback, and encouraging the developer to work together with the APR inside the IDE, will allow them to immediately discard proposed fixes deemed inappropriate or prone to reduce maintainability. Most developers are familiar with real-time syntactic code suggestions, usually provided as code completion mechanisms. What we propose are semantic code suggestions, such as code fixes, which are seldom automatic and rarely real-time. To test our hypothesis, we implemented a Visual Studio Code extension (named pAPRika), which leverages unit tests as specifications and generates code variations to repair bugs in JavaScript. We conducted a preliminary empirical study with 16 participants in a crossover design. Our results provide evidence that, although incorporating APR in the IDE improves the speed of repairing faulty programs, some developers are too eager to accept patches, disregarding maintenance concerns."
Y6FAXXSG,context,54,,LLM+static-analysis pipeline with a human-verification app before applying changes is a transferable human-in-the-loop oversight mechanism.,Augmenting large language models with static code analysis for automated code quality improvements,S. M. Abtahi; A. Azim,"This study examined code issue detection and revision automation by integrating Large Language Models (LLMs) such as OpenAI’s GPT-3.5 Turbo and GPT-4o into software development workflows. A static code analysis framework detects issues such as bugs, vulnerabilities, and code smells within a large-scale software project. Detailed information on each issue was extracted and organized to facilitate automated code revision using LLMs. An iterative prompt engineering process is applied to ensure that prompts are structured to produce accurate and organized outputs aligned with the project requirements. Retrieval-augmented generation (RAG) is implemented to enhance the relevance and precision of the revisions, enabling LLM to access and integrate real-time external knowledge. The issue of LLM hallucinations—where the model generates plausible but incorrect outputs—is addressed by a custom-built ""Code Comparison App,"" which identifies and corrects erroneous changes before applying them to the codebase. Subsequent scans using the static code analysis framework revealed a significant reduction in code issues, demonstrating the effectiveness of combining LLMs, static analysis, and RAG to improve code quality, streamline the software development process, and reduce time and resource expenditure."
B336P7EX,discard,26,out-of-scope,Generic automated static-analysis review tool not tied to AI-generated code or human oversight of it.,Automated code review and quality assurance system using static analysis and complexity evaluation in flask-based web application,J. Venkatarao; M. Harshitha; J. Manvitha et al.,"Development projects often face difficulties due to inconsistent code quality, which leads to increased technical debt and ineffective manual reviews. These issues make software difficult to maintain and reduce its reliability. This paper presents the Automated Code Review and Quality Assurance System, which examines coding style and performs static analysis, linting, and complexity evaluation. Flask is used as the framework to develop the web application. Developers can submit their source code and receive immediate feedback on potential issues. Radon is used to evaluate cyclomatic complexity, while Pylint performs style and error checking for Python files. The system is modular and can be extended to support other programming languages. For instance, tools such as Checkstyle or PMD can be used for Java. The application also provides linting warnings and categorizes functions based on their complexity. This step assists developers in identifying areas of the codebase that require modification. The design principles of the proposed real-time system emphasize modularity, scalability, and improved effectiveness compared to manual code review. The aim of this paper is to enhance software maintainability and reduce bugs by automating code quality checks and providing useful feedback. The roadmap for future enhancements includes support for multiple programming languages, integration with CI/CD pipelines, and the development of a visual dashboard with code fitness statistics. Experimental evaluation indicates that the proposed system provides faster and more consistent code quality assessment than traditional manual review approaches."
5TACTETI,discard,28,quality-threshold-not-met,"Tool-proposal description of an AI code-review assistant with no evaluation, findings, or oversight/governance angle.",Automated code diagnostics with AI,R. Sangeetha; S. Afzal; C. Nagendra,"Software development teams use code reviews to help ensure the quality, maintainability, and security of their applications. Manual code reviews are too often time-consuming, error-prone, and reliant on the expertise of reviewers themselves. This project suggests developing an AI-Assisted Code Review and Bug Suggestion Tool to automate the code review activity, promote early detection of issues, and provide suggestions for improvement or refactoring, including explanations, using existing Natural Language Processing (NLP) models. The system incorporates CodeBERT, which is a transformer-based model trained on large code datasets, along with OpenAI Codex/GPT4, to help analyze source code written in various programming languages, but not limited to Python and Java. The AI-Assisted Tool identifies common errors, surface potential bugs, surface code smells, and actually provide suggestions of refactoring and optimization techniques. Unlike traditional static analyzers, the system also provides explanations in natural language along side their recommendations to potentially make it easier for developers to understand the recommendations and apply fixes, as needed. The underlying architecture includes a backend engine that parses code into Abstract Syntax Trees (AST) or tokenized sequences, uses pretrained models to analyze, and generates feedback."
9IJUVTWL,context,55,,Replication measuring vulnerability rates in Copilot-generated code provides empirical AI-code risk measurement motivating oversight.,Assessing the security of GitHub copilot's generated code - a targeted replication study,V. Majdinasab; M. J. Bishop; S. Rasheed et al.,"AI-powered code generation models have been developing rapidly, allowing developers to expedite code generation and thus improve their productivity. These models are trained on large corpora of code (primarily sourced from public repositories), which may contain bugs and vulnerabilities. Several concerns have been raised about the security of the code generated by these models. Recent studies have investigated security issues in AI-powered code generation tools such as GitHub Copilot and Amazon Code Whisperer, revealing several security weaknesses in the code generated by these tools. As these tools evolve, it is expected that they will improve their security protocols to prevent the suggestion of insecure code to developers. This paper replicates the study of Pearce et al., which investigated security weaknesses in Copilot and uncovered several weaknesses in the code suggested by Copilot across diverse scenarios and languages (Python, C, and Verilog). Our replication examines Copilot's security weaknesses using newer versions of Copilot and CodeQL (the security analysis framework). The replication focused on the presence of security vulnerabilities in Python code. Our results indicate that, with the improvements in newer versions of Copilot, the percentage of vulnerable code suggestions has reduced from 36.54% to 27.25%. Nonetheless, it remains evident that the model still suggests insecure code."
FGDURPWN,context,45,,Empirical performance-regression analysis of AI-generated code is a risk-quality finding but lacks an oversight/governance mechanism.,Assessing the performance of AI-generated code: a case study on GitHub copilot,S. Li; Y. Cheng; J. Chen et al.,"The integration of Large Language Models (LLMs) into software development tools like GitHub Copilot holds the promise of transforming code generation processes. While AI-driven code generation presents numerous advantages for software development, code generated by large language models may introduce challenges related to security, privacy, and copyright issues. However, the performance implications of AI-generated code remain insufficiently explored. This study conducts an empirical analysis focusing on the performance regressions of code generated by GitHub Copilot across three distinct datasets: HumanEval, AixBench, and MBPP. We adopt a comprehensive methodology encompassing static and dynamic performance analyses to assess the effectiveness of the generated code. Our findings reveal that although the generated code is functionally correct, it frequently exhibits performance regressions compared to code solutions crafted by humans. We further investigate the code-level root causes responsible for these performance regressions. We identify four major root causes, i.e., inefficient function calls, inefficient looping, inefficient algorithm, and inefficient use of language features. We further identify a total of ten sub-categories of root causes attributed to the performance regressions of generated code. Additionally, we explore prompt engineering as a potential strategy for optimizing performance. The outcomes suggest that meticulous prompt designs can enhance the performance of AI-generated code. This research offers valuable insights contributing to a more comprehensive understanding of AI-assisted code generation."
2MPUZHQL,context,60,,"Foundational empirical evidence that ~40% of Copilot code is vulnerable, central risk-recognition basis motivating AI-code oversight.",Asleep at the keyboard? Assessing the security of GitHub copilot’s code contributions,H. Pearce; B. Ahmad; B. Tan et al.,"There is burgeoning interest in designing AI-based systems to assist humans in designing computing systems, including tools that automatically generate computer code. The most notable of these comes in the form of the first self-described ‘AI pair programmer’, GitHub Copilot, which is a language model trained over open-source GitHub code. However, code often contains bugs—and so, given the vast quantity of unvetted code that Copilot has processed, it is certain that the language model will have learned from exploitable, buggy code. This raises concerns on the security of Copilot’s code contributions. In this work, we systematically investigate the prevalence and conditions that can cause GitHub Copilot to recommend insecure code. To perform this analysis we prompt Copilot to generate code in scenarios relevant to high-risk cybersecurity weaknesses, e.g. those from MITRE’s “Top 25” Common Weakness Enumeration (CWE) list. We explore Copilot’s performance on three distinct code generation axes—examining how it performs given diversity of weaknesses, diversity of prompts, and diversity of domains. In total, we produce 89 different scenarios for Copilot to complete, producing 1,689 programs. Of these, we found approximately 40% to be vulnerable."
FJH62WDM,discard,24,out-of-scope,Capability comparison of code assistants on method generation with no oversight or governance dimension.,Assessing AI-based code assistants in method generation tasks,V. Corso; L. Mariani; D. Micucci et al.,"AI-based code assistants are increasingly popular as a means to enhance productivity and improve code quality. This study compares four AI-based code assistants, GitHub Copilot, Tabnine, ChatGPT, and Google Bard, in method generation tasks, assessing their ability to produce accurate, correct, and efficient code. Results show that code assistants are useful, with complementary capabilities, although they rarely generate ready-to-use correct code."
K7P8LCNZ,context,36,,ISO 25010 quality assessment of GenAI code is a capability/quality benchmark with limited transfer to oversight practices.,Assessing syntax accuracy and quality of generative AI-produced ExpressJS and VueJS code based on ISO/IEC 25010,A. Rahman; M. Rizkillah; I. Idham et al.,"The advancement of Generative AI, such as ChatGPT, GitHub Copilot, and DeepSeek, accelerates software development through program syntax automation. However, challenges remain regarding code accuracy and quality. This study contributes by evaluating ExpressJS and VueJS syntax using the ISO/IEC 25010 framework across various Generative AI platforms to provide comprehensive insights. This study employs a descriptive quantitative approach with comparative experiment on ExpressJS and VueJS generated by various AI tools. Accuracy is tested through repeated prompt trials, while quality is assessed using ISO/IEC 25010 metrics with tools like JMeter and SonarQube to analyze performance, usability, reliability and security. The results show that most Generative Ais achieve high accuracy in ExpressJS syntax but struggle with VueJS, requiring more prompt refinements. Gemini delivers the best performance efficiency, while DeepSeek excels in reliability and security. Overall, expect Claude AI, all tested platforms demonstrate compatibility, usability, and portability across different environment"
WZCULPXN,core,68,,"Proposes a concrete risk/oversight-management framework specific to AI-generated code in development teams, emphasizing strict oversight and compliance.",Artificial intelligence tools in web application development – advantages and challenges,S. Sulova,"The paper examines the role of artificial intelligence in the web development process and highlights the need for a systematic approach to assessing its advantages and risks. A conceptual framework is proposed that integrates key analytical domains, including ethical and legal considerations, technical risks, security threats, and issues related to the quality of AI-generated content and code. The framework incorporates a set of complementary methods such as ethical analysis, transparency assessment, bias testing, static code analysis, AI model stability verification, threat modeling, penetration testing, and others. Through this structure, a clear process is established for identifying, evaluating, and managing the potential threats associated with the use of AI-based tools. The report emphasizes that AI offers substantial benefits—accelerated development, automation, improved productivity, and access to generative capabilities—but also requires strict oversight to ensure safety, reliability, ethical integrity, and compliance with standards and regulatory requirements. The proposed framework serves as a practical instrument for organizations and development teams, supporting informed and sustainable decision-making regarding the integration of AI into web projects."
