item_key,bin,centrality,reason_code,rationale,title,authors,abstract
9B5JSNKL,context,40,,Agentic-AI governance tools and measurable risk-assessment frameworks are adjacent and transferable but not code-oversight specific.,Advancing U.S. competitiveness through governance tools and trustworthy frameworks for autonomous GenAI agentic systems,Satyadhar Joshi,"platforms, compliance automation tools, and risk assessment frameworks that enable measurable governance of autonomous operations across government and enterprise / Our evaluation reveals that effective agentic AI governance necessitates integrated systems capable of managing compositional risks across multiple abstraction / Agentic AI, Generative AI Governance, Autonomous Systems, Multi-Agent Systems, AI Safety, Responsible AI, AI Compliance"
YSWB2EB6,context,37,,"Formal proof-carrying governance spec spanning LLM/RAG/MLOps tools, a transferable verification framework but not code-oversight centered.",Verifiable AI governance: the four tests standard (4TS) and proof-carrying decisions,Edward Meyman,"We present the Four Tests Standard (4TS)—a vendor-neutral, formal specification that converts AI governance from claims to proofs. 4TS defines four verifiable / Adoption profiles span LLM tools, RAG, and MLOps. This replaces post-hoc narratives with mechanically checkable evidence of control. / AI Governance, Formal Verification, Accountability, Proof-Carrying Decisions, Deterministic Systems"
XWRDVMR6,context,36,,Platform comparison touching vibe coding and enterprise governance but descriptive with no operationalizable oversight mechanism.,Custom GPTs vs. Gemini gems: a technical comparison of AI assistant platforms including an analysis of vibe coding for agentic AI development,Freeman Jackson,"It analyzes their architectural differences across instruction design, retrieval-augmented generation, tool integration, enterprise governance, security / Overall, this paper provides technical guidance for practitioners, enterprise architects, and policymakers considering the design, deployment, / Custom GPTs, Gemini Gems, Agentic AI, Vibe Coding, Retrieval-Augmented Generation (RAG), AI assistant platforms, Multimodal AI, Enterprise AI governance"
VM2W93QL,context,45,,"CISO GRC roadmap with policy-as-code and baseline controls for agentic AI, a transferable governance framework.",A CISO’s guide to AI cyber stewardship: where agentic AI meets GRC,Freeman Jackson,"model with an implementation roadmap and baseline control set, aligning to (European Parliament and Council of the European Union, 2024; International Organization / Artificial Intelligence Governance, Agentic AI Systems, Policy-as-Code (PaC), AI TRiSM (Trust, Risk, and Security Management), AI Risk / Management, Zero-Trust Architecture, Autonomous AI Agents, AI Compliance and Regulation, NIST AI Risk Management Framework (AI RMF), ISO/"
LVFMBVDU,discard,27,quality-threshold-not-met,Vague maturity claims that governance improves outcomes without concrete mechanism or code-oversight relevance.,AI maturity matters,Freeman Jackson,"Enterprises that adopt advanced AI governance practices achieve stronger outcomes, higher adoption rates, and more sustainable AI initiatives. / Enterprises that adopt advanced AI governance practices achieve stronger outcomes, higher adoption rates, and more sustainable AI initiatives. / Research consistently shows that organizations with mature AI governance outperform their peers by aligning leadership, budgets, ethics, compliance, and / Artificial Intelligence Governance, AI Risk Management, AI Maturity Models, Agentic AI Systems, AI Safety & Trust, AI Policy-as-Code, Autonomous Systems / Governance, Responsible AI, AI Auditing and Compliance"
HTZUBZN3,discard,26,out-of-scope,"SMB AI adoption framework, focused on adoption rather than oversight of AI-generated code.",Towards a vendor-agnostic AI adoption framework for small and medium-sized businesses,Thomas Eveland,"This paper introduces an AI Adoption Framework (AIAF) for SMBs. / This paper introduces an AI Adoption Framework (AIAF) for SMBs. / It also aligns with the NIST AI Risk Management Framework (RMF) and follows Agile principles to ensure safe, iterative implementation. / Small Business, AI Adoption, Artificial Intelligence, Cloud Computing, AWS, Google Cloud, Microsoft Azure, NIST RMF, Responsible AI"
PSB68H9E,discard,24,out-of-scope,Position piece on deterministic governance/authorization with keyword-only abstract and no evidence base or code angle.,Deterministic engines and deterministic governance: why correctness is not permission,Edward Meyman,"Deterministic Governance, Deterministic AI, AI Governance, Authorization Boundary, Proof-Carrying Decisions, Auditability, Independent Verification, Policy / Compliance, High-Stakes AI, Enterprise AI, Regulatory AI, AI Accountability, safety-by-default"
3KRIF7AJ,context,34,,"Enterprise governance buyer's guide critiques probabilistic guardrails, adjacent but largely descriptive/market-oriented.",The enterprise AI governance buyer's guide,Edward Meyman,"Enterprise adoption of artificial intelligence increasingly fails not because models lack capability, but because organizations cannot prove that governance / Most solutions marketed as “guardrails,” “responsible AI,” or “trustworthy AI” operate probabilistically—providing statistical confidence and post-hoc / AI Governance, Artificial Intelligence Regulation, Enterprise Risk Management, AI Compliance, Algorithmic Accountability, Auditability, Deterministic Systems"
C4DAZEMP,context,42,,"Maturity framework theorizing governance intensity must scale with risk, conceptually relevant to scaling oversight but generic.",Organizational AI workforce coverage and maturity: a framework for responsible AI adoption and governance,Aeron Zentner,"theorizes that AI risk and impact escalate across these domains and that governance intensity must scale proportionally to enable responsible and sustainable adoption / Artificial Intelligence, AI Governance, AI Maturity, Responsible AI"
5C5D8ISW,context,40,,LLM observability/SRE monitoring at scale offers transferable tooling for scaling oversight of AI systems but no code-review governance angle.,Observability for large language models: SRE and chaos engineering for AI at scale,Ankush Sharma,"As large language models (LLMs) become increasingly integral to enterprise applications across industries, ensuring their reliability, performance, / AI deployment standards. / Infrastructure, Model Performance Monitoring, Fault Tolerance, Error Budgets, Latency Optimization, Machine Learning Operations (MLOps), Model Drift Detection, AI / Governance, Production AI Systems, Distributed Systems, Incident Response, Capacity Planning, Autoscaling, Responsible AI"
