item_key,bin,centrality,reason_code,rationale,title,authors,abstract
7S24HQUN,context,38,,Accountability in algorithmic supply chains (AIaaS/GPAI) plausibly transfers to the AI-code supply-chain oversight problem.,Understanding accountability in algorithmic supply chains,Jennifer Cobbe; Michael Veale; Jatinder Singh,"Academic and policy proposals on algorithmic accountability often seek to understand algorithmic systems in their socio-technical context, recognising / We argue that algorithmic accountability discussions must consider supply chains and the difficult implications they raise for the governance and accountability / algorithmic accountability, supply chains, AI as a Service, general purpose AI, accountability horizon, political economy"
2D5LCIUP,context,35,,"Distinguishes technical vs governance AI audits with pragmatic guidelines, transferable to structuring oversight of AI code.",Understanding the distinction between technical and governance audits for AI: a critical analysis,Jeffrey Kluge,"Ultimately, through balanced, pragmatic guidelines and a commitment to transparency and ethics, organizations can implement responsible AI auditing and"
A8XNV9RR,context,38,,"AI auditing framework across data/model/deployment, a transferable governance approach adjacent to code oversight.",AI auditing: first steps towards the effective regulation of artificial intelligence systems,Edwin Farley,"AI auditing. / AI auditing standards should reflect a comprehensive approach targeting three components of AI development: data, model, and deployment."
BA53ZRLJ,context,36,,"Survey of legal/ethical/technical AI auditing approaches, transferable oversight framing but not code-specific.","Auditing of AI: legal, ethical and technical approaches",Jakob Mökander,"AI auditing is a rapidly growing field of research and practice. / Reflecting this diversity of perspectives, different approaches to AI auditing have different affordances and constraints."
WIFK95JQ,context,40,,"Methodology for auditing LLM behavior where correctness is undefined, transferable to reviewing ambiguous AI-generated outputs.",A methodological framework for auditing norm-sensitive behaviour in large language models: research design for employment contexts,Juan Vega Esquivel,"This methodological blueprint addresses a gap in AI auditing: how to assess behaviour in contested, value-laden contexts where correctness is undefined"
BPL78SWJ,discard,26,out-of-scope,Compliance bias-detection framework scoped to NYC hiring law with little transfer to AI-code oversight.,Deterministic bias detection for NYC local law 144: why reproducibility matters more than accuracy a technical framework for compliance-grade AI auditing,Subodh KC,"Algorithmic Accountability, Bias Detection, Deterministic AI, NYC Local Law 144, Employment Discrimination, Reproducibility, Compliance Architecture"
RLCF33SM,context,38,,"Machine-readable deployment-authorization governance with concrete risk/control/auditability dimensions, transferable to high-risk AI-code governance.",AI deployment authorisation: a global standard for machine-readable governance of high-risk artificial intelligence,Daniel Djan Saparning,"legally and economically grounded dimensions: Risk, Alignment, Externality, Control, and Auditability, derived from safety engineering, alignment theory, algorithmic / accountability, and liability economics. / Artificial intelligence governance, algorithmic accountability, AI safety certification, deployment authorisation, insurance-based regulation, safety-critical"
JFYZV2MZ,context,35,,"Scalable-oversight and drift-detection framework at the alignment level, conceptually transferable though not code-focused.","SORT-AI: a projection-based structural framework for AI safety alignment stability, drift detection, and scalable oversight",Gregor Herbert Wegener,"AI safety, alignment theory, structural risk analysis, alignment stability, deceptive alignment, mesa-optimization, representation drift, scalable oversight"
3LJCSWBK,context,34,,"Third-party/supply-chain risk management for AI in public sector, transferable to governing externally-sourced AI code.",Beyond due diligence: rethinking third-party risk management for artificial intelligence systems in the UK public sector,Mohammed Umar,"Artificial Intelligence, Third-Party Risk Management, UK Public Sector, AI Governance, Algorithmic Accountability, Public Procurement, Supply Chain Security"
YN3JDZQA,context,33,,"Post-incident governance-evidence framework with a decision-event schema, transferable accountability mechanism though not code-specific.",Distinguishing governance from compliance evidence: a framework for post-incident reconstruction,Oleg Solozobov,"automated decision systems, governance evidence, structural accountability collapse, evidence degradation, decision event schema, algorithmic accountability"
