item_key,bin,centrality,reason_code,rationale,title,authors,abstract
MJDUMWUX,context,37,,Cross-framework compliance crosswalk (including human oversight clauses) maps the governance landscape but is not code-specific.,"Passporting compliance for AI: operationalising governance via a clause-level crosswalk across EU, ISO/IEC, NIST, and CoE frameworks",Albara Y. Alhazaileh,"of compliance artefacts, produced under one governance framework, to satisfy functionally equivalent obligations in another, subject to verification by / High alignment in risk management, transparency, and human oversight creates an immediate evidence-reuse corridor. / Compliance Passporting, AI governance interoperability, EU AI Act, NIST AI RMF, ISO/IEC 42001, Brussels Effect, Legal–Standards Entanglement"
SLDGQI5F,context,32,,Rights architecture for AI agents as org members is a niche governance framework with weak transfer to code oversight.,AIAIRS & ARM: a rights architecture and governance framework for AI agents as organizational members,Tamer Momtaz,"The deployment of autonomous AI agents-systems that select methods, use tools, and operate with delegated authority-has created an unprecedented governance / Existing AI governance frameworks (EU AI Act, NIST AI RMF, UNESCO, OECD) classify systems by risk and impose compliance requirements, but none address"
RF4Z8MIE,context,50,,"Directly analyzes the enforcement gap in human oversight obligations, central to the strengths/limitations-of-oversight sub-question though not code-specific.",The illusion of human oversight: a structural gap in the EU AI act,Hyunkeun Shin,"In response, the European Union's AI Act establishes a comprehensive regulatory framework aimed at ensuring safety, accountability, and human oversight / While the regulation defines oversight as an obligation, it does not specify how oversight is to be enforced at the system level."
SI8QMR68,context,50,,"Examines how oversight rules can be satisfied without real control, a transferable critique of human-oversight limitations under Article 14.",Compliant but unauthorized: why AI systems can follow oversight rules and still act without permission,Hyunkeun Shin,"Article 14 of the EU AI Act establishes human oversight as a central requirement for high-risk AI systems. / Without such requirements, compliance with Article 14 risks institutionalizing oversight without control, allowing formally compliant systems to"
HY22ES2P,context,38,,Comparative governance and board duty-of-care survey touches human oversight but is broad corporate-governance context.,Algorithmic incompetence: forgotten diligence and the adolescence of power,Domenica Lista,"A comparative survey of governance models-the EU's risk based AI Act, Singapore's ""principal hierarchy"" for agentic AI, Japan's ""circuit breaker"" mechanism / The paper identifies the NIST AI RMF, ISO/IEC 42001 and ICGN Guidance on AI as operationally convergent parameters that render measurable obligations already / algorithmic governance, fiduciary duty, AI Act, board liability, duty of care, human oversight, corporate governance, NIST AI RMF, ICGN, Caremark doctrine"
TFZ594LZ,context,37,,"Critique of governance frameworks as checklists vs intended-purpose integration is transferable governance-landscape analysis, not code-specific.","Intention, integration, and the implementation gap: why AI governance frameworks are misread as risk checklists",Ivo Oskar Titscher,"The EU AI Act and ISO/IEC 42001 are widely treated as risk-management checklists, yet both frameworks are constructed around a different object: the AI / AI Act, ISO 42001 Clauses 6.1.2 and 6.1.4, and the NIST AI RMF. / AI governance, EU AI Act, ISO/IEC 42001, intended purpose, compliance theatre, human-AI delegation, integration ontology, AI risk management"
KUZABXUP,context,46,,Contract-gated 'default-no' execution gating of agent tool calls is a concrete structural oversight-trigger mechanism transferable to AI-code agents.,Default-No: contract-gated execution as structural governance for autonomous AI agents,Rob Stillwell,"Governance rules are implemented as frozen data structures that the runtime physically prevents from modification. / This pattern is domain-agnostic and provides a structural foundation for compliance with the NIST AI Risk Management Framework, the EU AI Act, and IEEE / AI governance, contract-gated execution, autonomous agents, default-no architecture, tool execution, deterministic governance, AI safety"
JCIS2QAP,context,37,,"Demonstrates agent compliance drift under production load, a risk-recognition angle but opinion-heavy and not code-oversight-specific.",Your agents are an autonomous liability the fiduciary fallout of probabilistic tool calls,Dustin Allen; Hearsch Jariwala,"In the agentic era, spending millions on closed-source cognitive engines actively subsidizes the collapse of your own regulatory compliance posture. / We demonstrate that a model passing safety tests in a staging sandbox can statistically drift into critical non-compliance under production loads due to / Agentic AI, Large Language Model, Autonomous Agents, Fiduciary Liability, Corporate Governance, AI Regulation, Enterprise GRC, Artificial Intelligence,"
I3GEJ4AR,discard,27,out-of-scope,Memory-poisoning detection for agentic AI is an adversarial-security mechanism with no code-oversight governance link.,"Detecting AI memory poisoning from observable behavior: behavioral shadow inference, semantic intent decomposition, and three-tier agentic remediation",Jamel Robinson,"behavioral shadow inference, dual-encoder contrastive learning, learning flywheel, semantic threat intelligence, differential privacy, wavelet decomposition, EU / AI Act, FTC compliance, AI memory poisoning, agentic AI, adversarial attacks, large language models"
M26XRCRE,context,56,,"Automation bias/sycophancy convergence with proposed governance mechanisms (tool literacy, constraints engineering) transfers strongly to AI-code overtrust oversight.","Sycophancy, automation bias, and compressed diffusion: an unaddressed convergence in AI governance",Caleb Janski,"in use -- including the NIST AI RMF, ISO/IEC 42001, COSO ERM, and the EU AI Act -- provides organizational structures that could accommodate individual / Four governance mechanisms are proposed: AI tool literacy as a compliance competency, constraints engineering, evaluation-first training, and retrospective"
