item_key,bin,centrality,reason_code,rationale,title,authors,abstract
RRFXCNIV,context,55,,"Concrete continuous measurement framework for assessing LLM tool reliability in industrial DevSecOps pipelines, transferable to scaling AI-code quality assurance.",Tracking the moving target: a framework for continuous evaluation of LLM test generation in industry,Azanza; Pérez Lamancha; Pizarro,"Large Language Models (LLMs) have shown great potential in automating software testing tasks, including test generation. However, their rapid evolution poses a critical challenge for companies implementing DevSecOps - evaluations of their effectiveness quickly become outdated, making it difficult to assess their reliability for production use. While academic research has extensively studied LLM-based test generation, evaluations typically provide point-in-time analyses using academic benchmarks. Such evaluations do not address the practical needs of companies who must continuously assess tool reliability and integration with existing development practices. This work presents a measurement framework for the continuous evaluation of commercial LLM test generators in industrial environments. We demonstrate its effectiveness through a longitudinal study at LKS Next. The framework integrates with industry-standard tools like SonarQube and provides metrics that evaluate both technical adequacy (e.g., test coverage) and practical considerations (e.g., maintainability or expert assessment). Our methodology incorporates strategies for test case selection, prompt engineering, and measurement infrastructure, addressing challenges such as data leakage and reproducibility. Results highlight both the rapid evolution of LLM capabilities and critical factors for successful industrial adoption, offering practical guidance for companies seeking to integrate these technologies into their development pipelines."
FXC7NC65,context,33,,"Empirical assessment of AI-generated code quality/security by prompt pattern, transferable as risk measurement but no oversight mechanism.",Do prompt patterns affect code quality? A first empirical assessment of ChatGPT-generated code,Della Porta; Lambiase; Palomba,"Large Language Models (LLMs) have rapidly transformed software development, especially in code generation. However, their inconsistent performance, prone to hallucinations and quality issues, complicates program comprehension and hinders maintainability. Research indicates that prompt engineering—the practice of designing inputs to direct LLMs toward generating relevant outputs—may help address these challenges. In this regard, researchers have introduced prompt patterns, structured templates intended to guide users in formulating their requests. However, the influence of prompt patterns on code quality has yet to be thoroughly investigated. An improved understanding of this relationship would be essential to advancing our collective knowledge on how to effectively use LLMs for code generation, thereby enhancing their understandability in contemporary software development. This paper empirically investigates the impact of prompt patterns on code quality, specifically maintainability, security, and reliability, using the Dev-GPT dataset. Results show that Zero-Shot prompting is most common, followed by Zero-Shot with Chain-of-Thought and Few-Shot. Analysis of 7583 code files across quality metrics revealed minimal issues, with Kruskal-Wallis tests indicating no significant differences among patterns, suggesting that prompt structure may not substantially impact these quality metrics in ChatGPT-assisted code generation."
LBSPQLKT,context,34,,Vision paper proposing values/principles/vocabulary for agentic SE governance beyond code; framework-oriented but largely position without evidence.,"Toward agentic software engineering beyond code: framing vision, values, and vocabulary",Hoda,"Agentic AI is poised to usher in a seismic paradigm shift in Software Engineering (SE). As technologists rush head-along to make agentic AI a reality, SE researchers are driven to establish agentic SE as a research area. While early visions of agentic SE are primarily focused on code-related activities, early empirical evidence calls for a consideration of a wider range of socio-technical activities and concerns to make it work in practice. This paper contributes to the emerging visions by: (a) recommending an expansion of its scope beyond code, toward a ‘whole of process’ vision, grounding it in SE foundations and evolution and emerging agentic SE frameworks, (b) proposing a preliminary set of values and principles to guide community efforts, and (c) sharing guidance on designing and using well-defined vocabulary for agentic SE. It is hoped that these ideas will encourage collaborations and steer the SE community toward laying strong foundations of agentic SE so it is not limited to enabling coding acceleration but becomes the next process-level paradigm shift."
PZI2IMW6,context,48,,"Concrete four-pillar assessment framework for agentic AI systems validated on a CloudOps case, transferable to evaluating AI-code agents' behavior.",Beyond task completion: an assessment framework for evaluating agentic AI systems,Akshathala; Adnan; Ramesh et al.,"Recent advances in agentic AI have shifted the focus from standalone Large Language Models (LLMs) to integrated systems that combine LLMs with tools, memory, and other agents to perform complex tasks. These multi-agent architectures enable coordinated reasoning, planning, and execution across diverse domains, allowing agents to collaboratively automate complex workflows. Despite these advances, evaluation and assessment of LLM agents and the multi-agent systems they constitute remain a fundamental challenge. Although various approaches have been proposed in the software engineering literature for evaluating conventional software components, existing methods for AI-based systems often overlook the non-deterministic nature of models. This non-determinism introduces behavioral uncertainty during execution, yet existing evaluations rely on binary task-completion metrics that fail to capture it. Evaluating agentic systems therefore requires examining additional dimensions, including the agent’s ability to invoke tools, ingest and retrieve memory, collaborate with other agents, and interact effectively with its environment. These challenges emerged during our ongoing industry collaboration with MontyCloud Inc., an industrial partner in the domain of Autonomous CloudOps, when we deployed an agentic system in production. These limitations surfaced during deployment, highlighting practical gaps in the current evaluation methods and the need for a systematic assessment of agent behavior beyond task outcomes. Informed by these observations and established definitions of agentic systems, we propose an end-to-end Agent Assessment Framework with four evaluation pillars encompassing LLMs, Memory, Tools, and Environment. We validate the framework on a representative Autonomous CloudOps use case, where experiments reveal behavioral deviations overlooked by conventional metrics, demonstrating its effectiveness in capturing runtime uncertainties."
PCWV493W,discard,28,out-of-scope,"Vision/roadmap for agentic software project management, off-core (PM not code oversight) and without an evidence base.",Toward agentic software project management: a vision and roadmap,Assalaarachchi; Masood; Hoda et al.,"With the advent of agentic AI, Software Engineering is transforming to a new era dubbed Software Engineering 3.0. Software project management (SPM) must also evolve with such transformations to boost successful project completion, while keeping humans at the heart of it. Building on our preliminary ideas of ""agentic SPM"", and supporting literature, we present our vision of an ""Agentic Project Manager (PM)"" as a multi-agent system for SPM 3.0. They will work like a “junior project manager”, or an “intern project manager” collaboratively with software teams. We introduce four working modes, with varying autonomy levels to choose from, based on the SPM task. This addresses concerns with ethics, accountability, and trust related to agentic PMs. We also share insights on human PM role evolution and new skill requirements as a “strategic leader” and a “coach” for humans and agents. While creating the foundation for agentic SPM research, we present a research agenda for the wider research community."
8TD7PXM7,context,57,,Human-in-the-loop agentic code-review architecture keeping authors reflective before review; relevant oversight design but proposal-only without evaluation.,Toward author-guided review: an agentic architecture for reflective code review,Davila; Wiese,"Modern code review (MCR) is an essential practice for software quality assurance, and recent efforts in artificial intelligence (AI) have created new opportunities to support practitioners in their reviews. While AI has been explored for automated defect detection, we observe a shift toward collaborative support in MCR. In addition, empirical evidence indicates that some concerns raised by reviewers require domain-specific contextualization, which may involve tacit knowledge from the people involved. Grounded in these observations, we posit that proactively supporting authors to reflect on their changes before review activity offers significant practical benefits. In this paper, we propose an agentic architecture based on an author-guided review theory to assist developers before MCR. By helping authors anticipate reviewer likely concerns, the proposed approach supports self-reflection on quality aspects. We discuss the theoretical foundations, provide an illustrative scenario, and outline future directions, highlighting how agentic support can enhance code quality while keeping humans in the loop."
FSASVSDT,context,60,,"Systematic survey with taxonomy and policy directions for security/governance risks of LLM agents across the software lifecycle, strongly transferable to AI-code oversight.",Navigating the risks: a survey of security and privacy threats in LLM-based agents,Gan; Yang; Ma et al.,"Large language models (LLMs) are increasingly embedded into software engineering workflows as autonomous or semi-autonomous agents for code generation, test synthesis, tool orchestration, and end-to-end task automation. While these agentic capabilities promise substantial productivity and quality gains, they also introduce distinct security and privacy risks at the levels of artifacts, processes, and socio-technical deployment pipelines. These risks threaten the trustworthiness of LLM-powered software and complicate core engineering activities such as specification, design, verification, maintenance, and governance.This survey systematizes the threat landscape for LLM-based agents from a software engineering perspective. We propose a taxonomy organized by threat sources and their impacts across the software lifecycle, explicitly capturing cross-module and cross-stage attack surfaces (e.g., tool-use mediation, memory management, and environment interaction). We further distill six agent features grounded in information-flow and control-flow properties that shape risk exposure. We synthesize current mitigation techniques and their limitations for each feature, and conduct four case studies on web search, gaming, navigation, and software development to illustrate practical risks and failure modes. Building on these analyses, we outline research directions in data, methodology, and policy to guide the development of secure and trustworthy LLM-based agents."
XKUKHSNS,context,52,,Position paper proposing a responsible-autonomy framework and six barriers for LLM autonomy in SE; governance-relevant with a concrete framework but limited evidence base.,Toward responsible autonomy: the opportunities and obstacles of large language models in software engineering,Pombo; Faraji,"The rapid advancement of Large Language Models (LLMs) is reshaping the software engineering landscape, powering AI-driven tools that assist in coding, testing, documentation, and deployment. As these systems evolve toward greater autonomy, the field of AI for Software Engineering (AI4SE) faces a pivotal question: how much responsibility should be entrusted to machines within complex engineering workflows? This position paper examines the potential and limitations of LLMs as autonomous actors in software development. Drawing on state-of-the-art tools, emerging agentic prototypes, and insights from cutting-edge literature, we argue that autonomy in software engineering should be conceptualized as a continuum—one that requires human-centered design, rigorous evaluation, and explainability. We identify six key barriers to full autonomy, spanning technological, human, organizational, evaluative, and environmental dimensions, and propose a framework for responsible autonomy grounded in hybrid intelligence, traceability, and institutional preparedness. Ultimately, we advocate for intentional, interdisciplinary strategies to guide the future of AI4SE."
MPU6HLPS,discard,26,out-of-scope,"Production engineering-copilot RAG deployment focused on retrieval and productivity, with no oversight or governance dimension.",ENCO: deploying production-scale engineering copilots,Zhu; Demarne; Deng et al.,"Software engineers frequently grapple with the challenge of accessing fragmented documentation and telemetry data, such as Troubleshooting Guides (TSGs), incident reports, code repositories, and internal tools maintained by different teams. In this work, we introduced ENCO, a comprehensive framework for developing, deploying, and managing copilots tailored to improve productivity in large scale production scenarios. The framework combines an innovative NL2SearchQuery module with a lightweight hierarchical agentic planner to enable accurate and efficient retrieval-augmented generation (RAG) for code, semi-structured data and documents. These components allow the copilot to retrieve relevant information from diverse sources and invoke the right skills with low latency to answer highly complex technical questions. Since its launch in September 2023, ENCO has demonstrated its effectiveness through widespread adoption, enabling tens of thousands of interactions and engaging over 1,000 monthly active users (MAUs). The system has been continuously optimized based on usage patterns and user feedback, resulting in measurable improvements in response relevance, latency, and user satisfaction."
8IQR9PNB,context,63,,"Controlled empirical study of how increasing coding-agent autonomy shifts workflows, surfacing the over-reliance/understanding-agent-behavior oversight challenge.",Code with me or for me? How increasing AI automation transforms developer workflows,Chen; Talwalkar; Brennan et al.,"Developers now have access to a growing array of increasingly autonomous AI tools for software development. While many studies examine copilots that provide chat assistance or code completions, evaluations of coding agents—which can automatically write files and run code—still rely on static benchmarks. We present the first controlled study of developer interactions with coding agents, characterizing how more autonomous AI tools affect productivity and experience. We evaluate two leading copilot and agentic coding assistants, recruiting participants who regularly use the former. Our results show agents can assist developers in ways that surpass copilots (e.g., completing tasks humans may not have accomplished) and reduce the effort required to finish tasks. Yet challenges remain for broader adoption, including ensuring users adequately understand agent behaviors. Our findings reveal how workflows shift with coding agents and how interactions differ from copilots, motivating recommendations for researchers and highlighting challenges in adopting agentic systems."
