item_key,bin,centrality,reason_code,rationale,title,authors,abstract
NT8TBPDP,context,55,,"Empirical comparison of LLM vs human code reviewers speaks to scaling review via LLM-as-reviewer, relevant to oversight capacity though not org governance of AI code.",Evaluating the source code review performance of LLM-based AI chatbots,T. Kakimoto; H. Inayoshi; H. Uwano et al.,"Source code review plays a critical role in ensuring software quality by identifying bugs early in the development process. Although recent studies have explored the use of large language models (LLMs) for tasks such as vulnerability detection and automated code refinement, few studies have evaluated their performance against human reviewers during the review phase. In this study, we empirically evaluate the bug detection capabilities of several LLM-based AI chatbots using a benchmark C program containing 27 bugs, originally used in a prior human-based code review study. We tested AI chatbots including GPT-4o, Grok-3, and Claude 3.7 Sonnet, under varying conditions such as code granularity, specification document availability, and Chain-of-Thought (CoT) reasoning. Our results show that while chatbots achieve bug detection performance comparable to that of human reviewers, they do not yet surpass them. We further analyze how code granularity, specification availability, and CoT reasoning affect the performance, and discuss the challenges that need to be addressed for effective LLM-assisted code review automation."
7B87ZZY9,discard,28,out-of-scope,LLM maintainability-fixing capability study; documents limitations but has no human-oversight or governance mechanism.,Evaluating the effectiveness of LLMs in fixing maintainability issues in real-world projects,H. Nunes; E. Figueiredo; L. Rocha et al.,"Large Language Models (LLMs) have gained attention for addressing coding problems, but their effectiveness in fixing code maintainability remains unclear. This study evaluates LLMs capability to resolve 127 maintainability issues from 10 GitHub repositories. We use zero-shot prompting for Copilot Chat and Llama 3.1, and few-shot prompting with Llama only. The LLM-generated solutions are assessed for compilation errors, test failures, and new maintainability problems. Llama with few-shot prompting successfully fixed 44.9 % of the methods, while Copilot Chat and Llama zero-shot fixed 32.29 % and 30 %, respectively. However, most solutions introduced errors or new maintainability issues. We also conducted a human study with 45 participants to evaluate the readability of 51 LLM-generated solutions. The human study showed that 68.63 % of participants observed improved readability. Overall, while LLMs show potential for fixing maintainability issues, their introduction of errors highlights their current limitations."
TSFK8UQJ,discard,25,out-of-scope,Systematic review of LLMs for vulnerability analysis is a security-capability survey with no governance/oversight focus.,Enhancing software vulnerability analysis via large language models: a systematic review,L. Wang; J. Li; Z. Li et al.,"In the current era of AI advancement, large language models (LLMs) have achieved remarkable breakthroughs in natural language understanding and code generation, and have been rapidly adopted in the field of software security analysis. This paper presents a systematic review of the research advancements in applying LLMs to vulnerability analysis tasks such as binary code analysis, static and dynamic vulnerability detection, and vulnerability validation. Studies show that the strong contextual understanding capabilities of LLMs enable the identification of common vulnerability types across multiple programming languages. Moreover, LLMs can act as intelligent attack agents to perform end-to-end penetration testing. The integration of LLMs with traditional static analysis techniques—such as symbolic execution and taint analysis—also demonstrates significant potential for improving the accuracy of security analysis. However, the application of LLMs in software security still faces several challenges, including high false positive rates, severe hallucination issues, limited context modeling capacity, and substantial resource consumption. This survey aims to provide researchers with a comprehensive technical overview, summarizing the latest achievements in leveraging LLMs for software security analysis, discussing their strengths and limitations, and outlining future research directions."
94RE6GF2,discard,28,quality-threshold-not-met,"LLM CWE/CVSS assessment benchmark; capability-and-limitations study with only a passing mention of safe deployment, no oversight mechanism.",Evaluating LLM performance on CWE identification and CVSS estimation,M. A. Özer; S. Dündar,"Software vulnerabilities pose critical security risks, yet manual assessment of Common Weakness Enumeration (CWE) classifications and Common Vulnerability Scoring System (CVSS) scores requires specialized expertise and does not scale to modern vulnerability volumes. While Large Language Models (LLMs) demonstrate impressive code understanding capabilities, their effectiveness at vulnerability severity assessment from code patches remains unexplored. This paper presents a systematic empirical evaluation of nine state-of-the-art LLMs on vulnerability assessment tasks using 300 real-world CVEs from the BinPool dataset. We evaluate models on three tasks: CWE classification, CVSS score prediction, and categorical severity assessment. Our analysis reveals substantial performance variation across models, with Gemini-3-Flash-Preview achieving the best CVSS prediction accuracy (MAE: 1.197) and severity classification (59.7% accuracy). Surprisingly, general purpose models significantly outperformed the models specialized for coding across all metrics (CVSS: p < 0.001; Severity: p = 0.007; CWE: p < 0.001), suggesting domain-specific code training does not translate to improved vulnerability assessment. Analysis of class-level predictions reveals systematic bias toward HIGH and MEDIUM severity classifications, with models rarely identifying CRITICAL or LOW vulnerabilities (<2% of predictions). These findings highlight both the potential and fundamental limitations of current LLMs for automated vulnerability assessment, informing both the future development of security-focused language models and the safe deployment of LLM-based code generation systems, including agentic coding assistants."
7VX3AC43,context,47,,"Ethical AI-RTS offers a concrete checklist with supervision/explicability as oversight approaches for AI-in-SE tooling, transferable to AI-code governance.",Ethical AI-powered regression test selection,P. E. Strandberg; M. Frasheri; E. P. Enoiu,"Test automation is common in software development; often one tests repeatedly to identify regressions. If the amount of test cases is large, one may select a subset and only use the most important test cases. The regression test selection (RTS) could be automated and enhanced with Artificial Intelligence (AI-RTS). This however could introduce ethical challenges. While such challenges in AI are in general well studied, there is a gap with respect to ethical AI-RTS. By exploring the literature and learning from our experiences of developing an industry AI-RTS tool, we contribute to the literature by identifying three challenges (assigning responsibility, bias in decision-making and lack of participation) and three approaches (explicability, supervision and diversity). Additionally, we provide a checklist for ethical AI-RTS to help guide the decision-making of the stakeholders involved in the process."
ZX2H4BUM,context,50,,"Introduces a Risky Pattern Exposure metric to measure security risk in LLM-generated firmware code, an operationalizable AI-code risk measurement though framed as prompt mitigation.",Enhancing security in industrial firmware code generation via structured prompt engineering,Q. Lin; K. Yang; T. Li,"Large Language Models (LLMs) are increasingly used for industrial firmware code generation, yet the generated code often contains security vulnerabilities, posing serious risks in industrial firmware development. Prompt engineering offers a lightweight approach to improving code security; however, existing studies largely rely on vulnerability statistics and provide limited insight into why certain prompts are more effective, especially in resource-constrained and real-time firmware environments.In this paper, we examine how prompt design affects the security of LLM-generated industrial firmware code. We propose a structured prompt framework that decomposes security instructions into explicit, reusable components aligned with firmware-specific constraints. To quantify security risks, we introduce Risky Pattern Exposure (RPE), which measures the prevalence of security-sensitive coding patterns in generated code. Experiments on industrial firmware tasks across multiple LLMs show that structured security prompts significantly reduce security risks without compromising functional correctness. Our findings offer practical guidance for designing security-aware prompts in LLM-assisted firmware development."
63HRKWDI,context,52,,"LLM detection of issue/PR inconsistencies to enhance review is a code-review-scaling mechanism, relevant but centered on review automation rather than AI-code oversight.",Enhancing pull request reviews: leveraging large language models to detect inconsistencies between issues and pull requests,A. T. Işık; H. Kübra Çağlar; E. Tüzün,"Context: Efficient Pull Request (PR) review process is critical in software development. This process includes checking the alignment between PRs and their corresponding issues. The traditional manual PR review often struggles with identifying inconsistencies between the intended improvements or fixes outlined in issues and the actual changes proposed in PRs. This difference can lead to overlooked inconsistencies in the PR acceptance process.Objective: We aim to enhance the PR review process by leveraging modern LLMs to detect inconsistencies between issue descriptions and code changes in submitted PRs.Method: We manually labeled a statistically significant sample of PRs from the Transformers repository to assess their alignment with corresponding issue descriptions. Each PR was categorized into one of four groups: exact, missing, tangling, or missing and tangling. This labeled dataset served as the benchmark for evaluating the performance of four widely used models: Llama3.1-70B-Instruct, Llama-3.1-405B-Instruct, GPT-4o, and GPT-4o mini. The models were tested using three distinct prompts designed to capture different aspects of issues and PRs. Each model was tasked with identifying tangled and missing elements, and their outputs were compared against the manually labeled data to assess their accuracy and reliability.Results: The manual labeling process in the stratified-sampled Transformers repository revealed the following distribution of PR-issue pair alignments: 68.04% were exact, 16.5% were missing, 13.40% were tangling, and 2.06% exhibited both missing and tangling characteristics. A strong correlation was observed between PR merge status and exact alignment, with 75.46% of merged PRs classified as exact, compared to only 29.03% of unmerged PRs. These findings highlight opportunities for improving the current code review process. For automated classification, the most effective prompt configuration combined issue text, PR text, and PR diff, enabling better detection of alignment inconsistencies. Among the models tested, GPT-4o and Llama-3.1-405B-Instruct delivered the highest performance, achieving the best F1 weighted scores of 0.5948 and 0.6190, respectively.Conclusion: Despite a notable correlation between PR merge status and exact alignment, our analysis revealed that merged PRs can still contain inconsistencies, such as missing or tangling changes. While the tested LLMs showed potential in automating PR-issue alignment, their current performance is limited. This underscores the need for further refinement to enhance their accuracy and reliability. Improved LLM-based tools could streamline the PR review process, reducing manual effort and enhancing code quality."
EFJ9USXZ,context,54,,"Interactive comment-grounding approach directly tackles developers struggling to inspect/trust LLM-generated code, a human-in-the-loop oversight mechanism though evaluated as a productivity tool.",Enhancing code generation via bidirectional comment-level mutual grounding,Y. Di; T. Zhang,"Large Language Models (LLMs) have demonstrated unprecedented capability in code generation. However, LLM-generated code is still plagued with a wide range of functional errors, especially for complex programming tasks that LLMs have not seen before. Recent studies have shown that developers often struggle with inspecting and fixing incorrect code generated by LLMs, diminishing their productivity and trust in LLM-based code generation. Inspired by the mutual grounding theory in communication, we propose an interactive approach that leverages code comments as a medium for developers and LLMs to establish a shared understanding. Our approach facilitates iterative grounding by interleaving code generation, inline comment generation, and contextualized user feedback through editable comments to align generated code with developer intent. We evaluated our approach on two popular benchmarks and demonstrated that our approach significantly improved multiple state-of-the-art LLMs, e.g., 17.1% pass@1 improvement for code-davinci-002 on HumanEval. Furthermore, we conducted a user study with 12 participants in comparison to two baselines: (1) interacting with GitHub Copilot, and (2) interacting with a multi-step code generation paradigm called Multi-Turn Program Synthesis. Participants completed the given programming tasks 16.7% faster and with 10.5% improvement in task success rate when using our approach. Both results show that interactively refining code comments enables the collaborative establishment of mutual grounding, leading to more accurate code generation and higher developer confidence."
SNPQ9KQ8,discard,22,out-of-scope,Automated vulnerability-repair tool (FAVOR); a technical capability contribution with no oversight or governance dimension.,Enhancing automated vulnerability repair through dependency embedding and pattern store,Q. Dong; Y. Lin; H. Sun et al.,"In recent years, the proliferation of software vulnerabilities has significantly increased the complexities and costs associated with manual remediation efforts. Although AI-based methods for automated vulnerability repair are gaining traction, many existing approaches have two limitations: 1) treat code as a sequence of tokens, neglecting critical structural information like control flow and data flow, and 2) do not fully utilize the repair patterns of vulnerabilities. To address these limitations, we introduce FAVOR, an innovative tool that utilizes both the vulnerable function's code and its control flow graph (CFG) as inputs. FAVOR incorporates a dependency embedding module to capture structural and dependency information and leverages CodeT5, a state-of-the-art model pre-trained for code generation tasks. To further enhance the repair process, we introduce a pattern store that uses KNN search to retrieve similar past repair patterns, which helps guide the model toward generating more contextually accurate patches. In our experiments, FAVOR, trained on a dataset of 6548 faulty C/C++ functions, repaired 45 more vulnerabilities compared to VULREPAIR, demonstrating improved accuracy and efficiency in automated vulnerability repair."
GRQGVTXF,context,38,,Empirical study of AI's effect on documentation practices bears on maintainability under AI code but has no direct human-oversight or governance angle.,Do generative AI tools change how developers comment and document code?,O. E. Ebiwonjumi; L. A. C. Ahakonye; D. -S. Kim,"Code comments and documentation are essential for software maintainability, facilitating code understanding, modification, and debugging. While generative artificial intelligence (AI) coding tools have reshaped development practices since 2022, their impact on commenting and documentation remains uncharted territory. This paper presents an empirical study examining documentation patterns in major open-source repositories before (2018-2021) and after (2022-2025) the rise of AI-assisted programming. We analyze commit histories from six repositories (pandas, scikit-learn, TensorFlow, Django, React, Node.js) across Python and JavaScript ecosystems, measuring documentation commit ratios, commit message quality, and documentation scope. Our findings reveal an 8.3 % decrease in documentation-focused commits and a 53.4 % increase in commit message detail between eras. We observe that commit messages in the post-AI era contain 56.8 % more words on average (34.8 vs 22.2 words), with statistical significance ($p$ i 0.0001). Documentation commits also show an 84.9 % reduction in scope (260.7 vs $1,721.1$ lines changed), though this change is not statistically significant. These patterns suggest that AI tools may be influencing how developers approach code documentation, with potential implications for long-term maintainability. This work provides empirical evidence to guide best practices for documentation in AI-assisted development and highlights the need for tooling that encourages comprehensive commenting across code-generation methods."
