item_key,bin,centrality,reason_code,rationale,title,authors,abstract
FSFCECQ6,context,45,,"Checkpoint-gate governance explicitly addresses human oversight and automation bias with audit trails, transferable but buzzword-heavy and general.",GOPEL infrastructure specification and HAIA-RECCLIN operational model for AI provider plurality implementation,Basil Puglisi,"Any organization operating multiple AI platforms benefits from deterministic dispatch, cryptographic audit trails, checkpoint gates, and tamper-evident / AI Governance, GOPEL, Multi-AI Systems, Provider Plurality, Human Oversight, Automation Bias, Non-Cognitive Agent, HAIA-RECCLIN, Checkpoint-Based Governance"
8HASIK73,context,46,,Inference-time detection of 'quiet failures' that evade quality metrics is a transferable oversight mechanism for catching AI-generated errors.,Inference-time governance for quiet failure mitigation in large language model systems: a three-mechanism architecture,Arijit Chatterjee,"These quiet failures evade standard quality metrics and pose significant risks in enterprise deployments where fluent but unsupported outputs are costly / The framework is lightweight, auditable, and designed to meet the governance and compliance needs of enterprise AI deployment. / Large language models, inference-time governance, quiet failures, coherence regulation, enterprise AI, LLM safety, systems design, AI Governance, Artificial"
9SME5D6V,context,35,,Deterministic control-plane governance is domain-specific to healthcare AI but its control-plane framing has some transfer to code oversight.,The missing control plane in healthcare AI: a framework for deterministic governance in regulated systems,Roddy Radnia,"However, adoption in regulated contexts remains limited. / healthcare AI governance, deterministic interpretation, semantic admissibility boundary, control plane architecture, clinical audit infrastructure, compliance"
EPHPTBA2,context,48,,"Execution-authority governance for LLM agents acting in enterprise infrastructure is close to controlling agentic code execution, though security-framed.",Protocol-mediated execution governance for LLM agent systems,Ari Harrison,"As large language models transition from conversational assistants to autonomous agents capable of executing actions inside enterprise infrastructure, / AI governance, LLM agents, execution authority, Model Context Protocol, Zero Trust architecture, prompt injection, tool-mediated execution, confused deputy"
FSEZW5LL,context,45,,Argues moving from interpretive oversight to formal authorization—a directly relevant oversight-standard framing but general and conceptual.,The authorization threshold: defining the standard for governance in AI systems,Edward Meyman,"This paper argues that prevailing approaches to AI governance remain procedural in nature, focusing on capabilities such as observability, control mechanisms / governance from interpretive oversight to formal authorization. / AI governance, authorization, deterministic governance, proof-carrying decisions, constraint formalization, regulatory compliance, enterprise AI, governance"
L8HA759Z,context,40,,"Evidentiary/verification-absence framing for AI-assisted decisions transfers to oversight record-keeping but is accountability-focused, not code-specific.","Litigation paper: when AI-assisted decisions reach litigation, what evidence actually exists?",Andrew J Devin,"This paper argues that the primary litigation risk in enterprise AI is not merely model error, but evidentiary failure under scrutiny. / AI Governance, enterprise AI, litigation risk, evidentiary failure, V = 0, verification absence, decision record, decision defensibility, hostile examination"
G3AYIXB2,context,50,,Maturity/phased-adoption model grounded in implementation-failure and org-change research speaks to how orgs scale AI assurance/oversight.,"From ad hoc to optimised: maturity, adoption and the governance of AI-enabled assurance",Roni Van Der Fehr,"Second, a phased adoption pathway that translates readiness into an ordered implementation sequence with defined entry conditions and phase completion / The paper also argues, drawing on implementation failure research and organisational change theory, that the preconditions for successful adoption are / AI assurance maturity, capability assessment, phased adoption, responsible AI, AI governance, change management, implementation failure, continuous improvement"
RMRMXUT4,context,45,,Governance/defense layer for code-executing agent skills is relevant to overseeing agentic code but framed as security taxonomy.,Skill poisoning: attack taxonomies and defense architectures for composable agent skill ecosystems in AI-driven cyber-physical systems,Vivek Acharya,"Introduced as an open standard in December 2025, Skills enable agents that control physical processes, access enterprise infrastructure, and execute code / Third, we introduce the Governed Skill Orchestration Layer (GSOL), extending enterprise governance control plane architectures with skill-specific policy / agent skills, skill poisoning, cyber-physical systems, agentic AI security, prompt injection, supply chain security, AI governance"
JAN7FV3A,context,50,,Layered org-level prevent-detect-respond-recover control model integrating secure development is transferable organizational AI-tool governance.,End-to-end risk governance for organizational use of AI tools: a prevent-detect-respond-recover model,Sung Woo Shon,"As AI adoption expands, so does the risk surface: data leakage, prompt injection, insecure integrations, privacy violations, model misuse, biased or unsafe / Instead, organizations should adopt a layered control model that integrates AI governance, cybersecurity, privacy, secure development, and incident response"
BC33U2MU,context,44,,"Audit-trail/accountability architecture for high-risk enterprise AI is transferable oversight-evidence context, not code-specific.",AI audit trails and the architecture of accountability,Sung Woo Shon,"The paper further explains why these records matter in several overlapping governance environments: federal cybersecurity and AI governance guidance, the / For organizations deploying high-risk or enterprise-facing AI, the audit trail is no longer merely an operational byproduct."
