item_key,bin,centrality,reason_code,rationale,title,authors,abstract
3SD23IKB,context,52,,"Foundational, concrete AI risk-management framework transferable to governance of AI-generated code, though not code-specific.",NIST AI 100-1: AI Risk Management Framework (AI RMF 1.0),National Institute of Standards and Technology,
TTEUEB9V,context,56,,GenAI-specific NIST risk profile providing a concrete governance framework readily transferable to AI-generated-code oversight.,NIST AI 600-1: Generative Artificial Intelligence Profile,National Institute of Standards and Technology,
UWNI3G8N,context,52,,"NIST AI RMF governance framework, general but concrete and transferable to AI-code governance.",NIST AI 100-1: AI Risk Management Framework,National Institute of Standards and Technology,
KYHMWRYN,context,40,,"Strong corpus-level methodology for measuring AI-generated content prevalence at scale, plausibly transferable to monitoring AI-code volume, though studied in peer review.",Monitoring AI-modified content at scale: a case study on the impact of ChatGPT on AI conference peer reviews,Liang; Izzo; Zhang et al.,"We present an approach for estimating the fraction of text in a large corpus which is likely to be substantially modified or produced by a large language model (LLM). Our maximum likelihood model leverages expert-written and AI-generated reference texts to accurately and efficiently examine real-world LLM-use at the corpus level. We apply this approach to a case study of scientific peer review in AI conferences that took place after the release of ChatGPT: ICLR 2024, NeurIPS 2023, CoRL 2023 and EMNLP 2023. Our results suggest that between 6.5% and 16.9% of text submitted as peer reviews to these conferences could have been substantially modified by LLMs, i.e. beyond spell-checking or minor writing updates. The circumstances in which generated text occurs offer insight into user behavior: the estimated fraction of LLM-generated text is higher in reviews which report lower confidence, were submitted close to the deadline, and from reviewers who are less likely to respond to author rebuttals. We also observe corpus-level trends in generated text which may be too subtle to detect at the individual level, and discuss the implications of such trends on peer review. We call for future interdisciplinary work to examine how LLM use is changing our information and knowledge practices."
SVPFXI3P,context,33,,"LLM-as-judge pairwise-comparison methodology with bias analysis, but applied to academic peer review with only weak transfer to code oversight.",From replication to redesign: exploring pairwise comparisons for LLM-based peer review,Zhang; Zhang; Ji et al.,"The advent of large language models (LLMs) offers unprecedented opportunities to reimagine peer review beyond the constraints of traditional workflows. Despite these opportunities, prior efforts have largely focused on replicating traditional review workflows with LLMs serving as direct substitutes for human reviewers, while limited attention has been given to exploring new paradigms that fundamentally rethink how LLMs can participate in the academic review process. In this paper, we introduce and explore a novel mechanism that employs LLM agents to perform pairwise comparisons among manuscripts instead of individual scoring. By aggregating outcomes from substantial pairwise evaluations, this approach enables a more accurate and robust measure of relative manuscript quality. Our experiments demonstrate that this comparative approach significantly outperforms traditional rating-based methods in identifying high-impact papers. However, our analysis also reveals emergent biases in the selection process, notably a reduced novelty in research topics and an increased institutional imbalance. These findings highlight both the transformative potential of rethinking peer review with LLMs and critical challenges that future systems must address to ensure equity and diversity."
XKEY3YYF,context,45,,"Concrete framework for evaluating interactive human-LM systems (incl. code autocomplete), transferable to human-in-the-loop coding evaluation but not governance-specific.",Evaluating human-language model interaction,Lee; Srivastava; Hardy et al.,"Many real-world applications of language models (LMs), such as writing assistance and code autocomplete, involve human-LM interaction. However, most benchmarks are non-interactive in that a model produces output without human involvement. To evaluate human-LM interaction, we develop a new framework, Human-AI Language-based Interaction Evaluation (HALIE), that defines the components of interactive systems and dimensions to consider when designing evaluation metrics. Compared to standard, non-interactive evaluation, HALIE captures (i) the interactive process, not only the final output; (ii) the first-person subjective experience, not just a third-party assessment; and (iii) notions of preference beyond quality (e.g., enjoyment and ownership). We then design five tasks to cover different forms of interaction: social dialogue, question answering, crossword puzzles, summarization, and metaphor generation. With four state-of-the-art LMs (three variants of OpenAI's GPT-3 and AI21 Labs' Jurassic-1), we find that better non-interactive performance does not always translate to better human-LM interaction. In particular, we highlight three cases where the results from non-interactive and interactive metrics diverge and underscore the importance of human-LM interaction for LM evaluation."
NNZGRC4G,context,30,,Thin abstract (none available); vibe-coding UX-professional perceptions likely touch over-reliance but scope uncertain — flagged for human review.,Vibe coding for UX design: understanding UX professionals' perceptions of AI-assisted design and development,Li; Hou; Lin et al.,
DN9R4PDQ,context,64,,"Empirical interview study surfacing AI over-reliance, review/debugging stages, and trust/responsibility asymmetries in vibe coding — relevant over-reliance evidence, though perception-focused rather than a governance mechanism.",Vibe coding for product design: understanding product team members' perceptions of AI-assisted design and development,Li; Hou; Lin et al.,"Generative AI is reshaping product design practices through ""vibe coding"", where product team members express intent in natural language and AI translates it into functional prototypes and code. Despite rapid adoption, little research has examined how vibe coding reconfigures product development workflows and collaboration. Drawing on interviews with 22 product team members across enterprises, startups, and academia, we show how vibe coding follows a four-stage workflow of ideation, generation, debugging, and review. This accelerates iteration, supports creativity, and lowers participation barriers. However, participants reported challenges of code unreliability, integration, and AI over-reliance. We find tensions between efficiency-driven prototyping (""intending the right design"") and reflection (""designing the right intention""), introducing new asymmetries in trust, responsibility, and social stigma within teams. Through a responsible human-AI collaboration lens for AI-assisted product design and development, we contribute a deeper understanding of deskilling, ownership and disclosure, and creativity safeguarding in the age of vibe coding."
BKK2ICKX,context,42,,"Practice-based reflection deriving an Intent-Context-Quality model with continuous quality assessment, but limited (two-practitioner) evidence base.",Vibe coding: intention instead of implementation,Hohn; Loydl,"Large Language Models (LLMs) and AI-assisted development tools are reshaping the way designers and UX professionals work. Under the term Vibe Coding, we describe a practice-oriented mode of working in which functional prototypes and software artifacts primarily emerge through iterative, natural language conversation with an LLM. Based on real-world projects, this article examines Vibe Coding from the perspective of two UX practitioners. Rather than representing a technological rupture, our observations suggest that Vibe Coding can be understood as a consistent extension of rapid prototyping. The key difference lies in the division of labor: instead of manual implementation, the emphasis shifts toward intent formulation, contextual steering, and continuous quality assessment. At the same time, diverse use cases reveal clear limitations. Without a defined UX process, user understanding, and explicit quality criteria, Vibe Coding quickly produces functional but generic output. Based on practical experience, we derive an Intent-Context-Quality model and discuss which competencies become newly important in Vibe Coding and which remain fundamentally central. This article presents a practice-based reflection grounded in real-world projects. It critically examines how Vibe Coding operates in professional UX contexts and outlines transferable insights for practitioners and researchers alike."
RX5DWQM9,context,45,,"Conceptual org-governance framework for Shadow AI (acceptable-use policy, monitoring, training) transferable to governing AI-generated code, though not code-specific.",Unveiling the enigma of shadow: ethical difficulties in the field of AI,Catherine; Suresh; Mangaiyarkarasi et al.,"AI in the workplace is a double-edged sword. It’s powerful for progress but also risky. Well-managed Shadow AI, with a positive outlook, can unlock new levels of productivity, knowledge and a competitive risk associated with all AI outside strict IT rules is Shadow AI. Shadow AI often starts with well-meaning employees who just want to solve problems and work better with the help of AI technology. They’re not trying to break the rules, just find solutions. The potential benefits and risks of Shadow AI usage in organisations and their data privacy along with the data classification for secure Generative AI (GenAI) use were discussed with extensive review of literature and suggestions given. Shadow AI, the unauthorised use of AI tools within organisations, presents both opportunities and challenges. This work proposes a conceptual framework to help organisations navigate this complex landscape. The framework emphasises the importance of shadow AI for secure GenAI use, the development of an AI acceptable use policy and the implementation of employee training programs on responsible AI practices. Additionally, it highlights the need for robust security measures to monitor and control AI usage. By adopting this framework, organisations can mitigate the risks associated with Shadow AI, such as data breaches, legal issues and wasted resources while unlocking its potential benefits like enhanced decision-making, increased productivity and fostered innovation. The framework contributes to a future where AI adoption aligns with ethical principles, transparency and the greater good. © 2025 Babita Singla, Kumar Shalender and Nripendra Singh."
