item_key,bin,centrality,reason_code,rationale,title,authors,abstract
7EWHNZ3N,context,46,,"Execution-boundary interlock governance framework with drift detection and runtime primitives, transferable oversight mechanism but not code-specific.",Execution-boundary interlocks: a governance framework for high-autonomy AI systems,Anand Casavaraju,"As AI systems transition from advisory tools to autonomous actors with execution authority, the primary risk surface shifts from model misalignment / This paper proposes Execution-Boundary Interlocks (EBI), a governance framework for high-autonomy AI systems. / AI governance, autonomous agents, execution boundary, tool-use safety, governance primitives, regulatory alignment, drift detection, runtime interlocks / , framework, zero-trust, agentic AI, enterprise AI, authority misconfiguration, AI safety"
WDAHJR8T,context,50,,"Studies automation bias, cognitive offloading and oversight failure in extended AI use—over-reliance theory transferable to AI-code review, though conversational not code.",Silent drift: how extended AI conversations systematically degrade in quality -and why users can't tell,Michael Brogan,"large language models, generative AI, ChatGPT, human-AI interaction, sycophancy, cognitive offloading, automation bias, AI decision-making, human oversight / , AI governance, market failure, epistemic trust, conversational AI JEL Codes: D83 (Search, Learning, Information and Knowledge), D82 (Asymmetric and Private"
A8FT9SZP,context,40,,"Organizational-readiness/autonomy-level framework mapping governance prerequisites, adjacent and structured but broad and not code-specific.",From autonomy to agency: a 10-level framework for AI's evolution and organisational readiness,Michael Bednar-Brandt,"R. et al., 2023), user control mechanisms (Feng et al., 2025), or liability allocation (Morris, J. et al., 2024). / Organisational prerequisites are mapped across infrastructure, governance, culture, and leadership dimensions, drawing / Organisational prerequisites are mapped across infrastructure, governance, culture, and leadership dimensions, drawing / artificial intelligence, AI autonomy, AI agency, organisational readiness, recursive self-improvement, agentic AI, organisational transformation, multi-agent"
2Z4PZABF,core,78,,Systematic pillar-by-pillar analysis of whether model-risk-management and SDLC controls can govern AI-driven CODE transformation—directly on org governance of AI-generated code.,Regulatory gap: why model risk management is structurally ill-suited to govern AI-driven code transformation,Alex Li,"Where prior work has observed that SR 11-7 ""strains"" under agentic AI, we contribute, to the best of our knowledge, the first systematic pillar-by-pillar / We consider whether overlapping regulatory frameworks—operational risk management, FFIEC IT governance, and existing software development lifecycle controls—fill / SR 11-7, OCC 2011-12, AI code transformation, COBOL modernization, governance framework, TPRM, transformation risk, functional equivalence"
4D4DBZ3R,context,47,,"Deployable human-in-the-loop tool-call interception guardrail enforcing last-mile oversight, a concrete oversight-trigger mechanism transferable to AI-code, not code-specific.",Guardian angel: a last-mile virtue-ethics guardrail for decentralized agentic AI safety,Leo Linbeck III,"Agentic AI systems introduce novel safety challenges that upstream alignment layers cannot fully address. / We present Guardian Angel, a deployable plugin for open agent frameworks (e.g., OpenClaw/ClawHub) that enforces moral oversight at the last mile-immediately / agentic AI safety, virtue ethics, last-mile enforcement, human-in-the-loop, decentralized alignment, Thomistic ethics, OpenClaw, tool-call interception"
6APBHHDU,context,45,,"Design-based study of how AI-assisted workflows harden into deterministic systems to reduce risk, transferable to controlling AI-code pipelines but not oversight of code per se.",From prompt to pipeline: why and how AI-assisted workflows harden into deterministic systems,Joseph Benjamin Ilagan; Gabrielle Anne Uy; Jose Ramon Ilagan,"hardware, we identify two distinct hardening pressures: cost efficiency-reducing dependence on expensive high-capability models at execution time-and risk / Agentic AI, Workflow Automation, Deterministic Systems, Human-AI Collaboration, Design-based Research, Prompt Engineering, LLM Orchestration"
DDTFFM9K,context,42,,"Actionable framework for cascading/semantic-drift risk across interconnected AI systems with telemetry constructs, transferable AI-risk framework but not code oversight.",Propagation of ambiguity-bearing outputs across interconnected systems environment,Myriam Ayada,"transformed at boundaries, especially via discretization jump effects and reinforcement through feedback loops, and show how they can persist, forming critical risk / failure mode is not only formalizable but actionable, we show that the framework's constructs, boundary telemetry, corridor transport, and cluster-level risk / Generative AI, Agentic AI, AI Safety, Semantic Drift, Systemic Risk, Interconnected Systems, Large Language Models (LLMs), MLOps, Automated Decision Making / , AI Governance, AI Risk Management, Cascading Failures, Enterprise AI, Ambiguity-Bearing Outputs, Inter-System AI Risk, Interconnected Systems Environment"
7NAH36ZU,context,40,,Tamper-evident causal-ledger architecture for auditable agent actions—an accountability/oversight mechanism—but abstract is thin and not code-specific.,AgentLedger: a causal ledger architecture for auditable AI agent actions,Donald Fernades; Lakshana Pant,"Tamper-evident logging, AI agent accountability, AI governance, Automated decision accountability, Causal ledger, Agentic AI"
5HT7MJV3,context,48,,"Novel risk taxonomy for agentic-workflow drift/subversion governance in financial services with control architecture, transferable but domain- and not code-specific.",Agentic workflow drift and agentic workflow subversion: a new risk taxonomy for the governance of agentic AI in financial services,Maureen Doyle-Spare,"As agentic AI moves into workflow orchestration, a new failure mode is emerging workflows that execute correctly against definitions that were never explicitly / author's knowledge, the first risk taxonomy developed specifically for the reasoning layer of agentic AI systems in financial services, reframing AI risk / Knowledge Graph, AI Governance, Operational Risk, Control Architecture, Banking Controls, Agentic AI, Model Risk Management, Financial Regulation, Workflow"
6XZVRIW2,context,44,,Governance-readiness framework addressing how oversight complexity scales with autonomy—relevant to the scaling problem but generic and not code-specific.,The autonomy accountability framework: a governance standard for autonomous AI agent systems,V. P.,"As autonomy expands, governance complexity increases disproportionately. / AAI provides a structured lens for assessing governance readiness as autonomy scales. / AI Governance, Autonomous AI Agents, AI Risk Management, AI Accountability, Agentic AI, AI Safety, Autonomous Systems, AI Governance Framework"
