item_key,bin,centrality,reason_code,rationale,title,authors,abstract
G8MG5DZS,context,40,,Runtime measurement standard for agentic governance in finance; operationalizable metric but domain-specific and not code-focused.,The semantic deviation index (SDI): a runtime measurement standard for the governance of agentic AI in financial services,Maureen Doyle-Spare,"This paper introduces the Semantic Deviation Index (SDI) — proposed as a candidate measurement standard for agentic AI governance / Drawing on practitioner expertise in banking controls, model risk governance, and enterprise architecture, this paper is submitted / Governance, Financial Services, SR 11-7, NIST AI RMF, Agentic AI Governance, Pre-Execution Validation, Semantic Alignment, Governance Latency, Authority / Decay, Invisible Failure, Reconciliation Gap, Adversarial AI, Multi-Agent Systems, Control Architecture, Enterprise AI Risk, Deterministic Enforcement"
79JAXRME,context,34,,Conceptual framework on sycophancy/epistemic degradation relevant to over-reliance but lacks empirical/code-specific oversight mechanism.,Self-suppressing correction in agentic AI platforms: a conceptual framework for coupled epistemic degradation,Paul Gallacher,"Agentic AI systems do not simply answer prompts. They select, sequence, and execute actions across workflows, tools, and institutional settings. / agentic AI, platform governance, reinforcement learning from human feedback, sycophancy, epistemic degradation, market failure"
H2F9R5RA,context,52,,"Human-oversight diagnostic framework (governance readiness, cognitive surrender) directly on human factors of oversight, transferable to AI-code contexts.",WHEEL OS™: a human governance diagnostic framework for autonomous agentic systems,John Kwarsick,"AI governance does not fail because controls are absent. / Most organizations have governance policies, assigned roles, and documented oversight procedures. / Agentic AI, Ai Governance, Autonomous Agents, Human Oversight, Human Factors, Organizational Accountability, Governance Readiness., Cognitive Surrender"
TTVANKQL,context,48,,"Addresses the policy-to-enforcement/runtime gap in agentic governance—core oversight-scaling concern but framed in financial services, not code.",Established governance in agentic AI: closing the gap between policy and enforcement,Paulo Cavallo,"Agentic AI systems, systems that decompose tasks, invoke tools, and execute multi-step workflows autonomously, are increasingly deployed in financial services / Tooling that enforces governance at runtime has not kept pace. / agentic AI, AI governance, model risk management, SR 11-7, described governance, established governance, runtime enforcement, governance gaps"
KR8RVD9G,context,42,,"Concrete policy-provenance governance framework for regulated agentic systems, transferable but not code-oversight specific.",Policy provenance as a prerequisite for responsible agentic AI,Ravi Kumar Kappagantu,"Agentic AI presents two distinct and currently unresolved governance challenges for regulated enterprise systems. / For delegated agents, the paper introduces the Four-Dimensional Policy Provenance Record: a governance framework capturing the user access policy, the"
T5GJ5VZU,context,42,,"Formal guardrail/governance model (FASTRAC) with risk scoring and monitoring for autonomous agents; transferable framework, B2B-payments domain.",Governing the agentic enterprise guardrails for autonomous AI agents in B2B,Syed Muhammad Khuzaima Alam,"FASTRAC introduces a formal governance function G(A) = {C, V, R, M, L} integrating constraints, validation, risk scoring, monitoring, and learning into / Through formal modeling and a B2B payment execution scenario, this study demonstrates how adaptive governance mechanisms such as dynamic risk thresholds / Agentic AI, AI Governance, B2B Payments, Financial Compliance, Control Theory, Risk Management, Autonomous Systems, Trust Calibration, FASTRAC"
BRN6IZKL,context,50,,Governance method to protect expert judgment against deskilling in sustained human-AI collaboration—transferable to developer over-reliance on AI code.,The handshake protocol: protecting expert judgment in sustained human-AI collaboration,William Chesher,"This paper presents the handshake protocol, a governance methodology that protects expert judgment under sustained human-AI collaboration, operating at / Human-AI Collaboration, Expert Judgment, Knowledge Management, SECI Model, Deskilling, Agentic AI Governance"
8NMTYPQY,context,42,,Regulatory/legal framework for agentic AI with a concrete staggered-authorization scheme—governance-landscape relevance but non-code and legal-level.,A pragmatic approach to regulating AI agents,Philipp Hacker; Matthias Holweg,"The current advancement in and deployment of agentic AI systems has created a set of key challenges for the legal frameworks that govern their use. / On the contractual side, we advocate for a ""traffic light"" system of staggered task authorization based on operational risk and the creation of a statutory / Artificial Intelligence, AI Regulation, Agentic AI, Contract Law"
CMB4FJZZ,context,50,,Runtime proof-carrying authorization with cumulative session risk for LLM agent tool calls—an operationalizable oversight mechanism transferable to code agents.,Execution-witness binding: proof-carrying authorization for LLM agent runtimes,Shawn Cohen,Agentic AI systems that execute privileged actions via tool calls face a fundamental security challenge: autoregressive language models process all tokens / MVAR addresses limitations in per-call evaluation through three novel mechanisms: (1) a composition risk engine that tracks cumulative session-level risk
FCSXBE4I,context,40,,"Reliability/governance maturity framework for production agent deployment; concrete capability model, transferable but not code-oversight specific.",Agent reliability maturity model (ARMM) a capabiility framework for production-ready AI agent deployment - moving from 'can we build it' to 'are we ready to run it',Ant Newman,"The primary barrier cited by practitioners is not governance or capability, but reliability: will it work when it matters? / structures (governance maturity). / Capability Maturity Model, Systems Engineering, Artificial Intelligence, AI Agents, Agentic AI"
