item_key,bin,centrality,reason_code,rationale,title,authors,abstract
PDU9YDGM,context,50,,Judgment-architecture framework critiquing HITL as a binary intervention point and restructuring authority/accountability — transferable oversight design.,Decision design as judgment architecture structuring authority and accountability in human-AI systems,Ryoji Morii,"As organizations integrate AI into operational and strategic processes, a structural governance challenge emerges: existing frameworks provide insufficient / Prevailing approaches such as Human-in-the-Loop protocols reduce oversight to a binary intervention point, while adjacent fields including Choice Architecture / AI Governance, Judgment Architecture, Decision Design, Governance Decision Boundaries, Decision Logs, Human-AI Systems, Institutional Governance, AI Accountability"
9ZEWVXCE,context,52,,Concrete multi-model cross-verification-plus-human-review protocol — an adversarial-agent/LLM-as-judge-style oversight mechanism transferable to AI-code review.,The confirm-conflict-validate (CCV) protocol: a multi-model governance framework for accountable AI decision-making,Jonathan Lai,"The use of multiple AI systems in the research process is itself consistent with the paper's central thesis: that no single AI model should be trusted / Every AI-generated output used in this work was subjected to human review, cross-model verification, and the author's independent judgment. / AI Governance, Multi-Model Verification, Inter-Model Divergence, Accountability Infrastructure, EU AI Act, Agentic AI, Decision Audit, Human-In-The-Loop / , AI Safety, Algorithmic Accountability, AI"
INU3M3BG,context,48,,"Operationalizes accountability and HITL for agentic tool-mediated workflows — a governance framework transferable to agentic coding pipelines, industrial domain.","Designing accountable human–AI teaming in industrial production: a governance framework for agentic, tool-mediated workflows",Chris Heiler; Eric Grosse,"In industrial production, agentic artificial intelligence (AI) systems combine goal-directed planning with tool-mediated execution and iterative monitoring / Existing responsible-AI and governance research provides valuable principles; however, the following remain underspecified: operationalization of accountability / Agentic AI, Human–AI teaming, Accountability, Governance, Trustworthy industrial AI, Human-in-the-loop"
DMEX7GE7,context,35,,"Taxonomy of agent traps including HITL-bypass failures — relevant to oversight circumvention but focused on web-navigating agents, limited direct transfer.",AI agent traps,Matija Franklin; Nenad Tomašev; Julian Jacobs et al.,"As autonomous AI agents increasingly navigate the web, they face a novel challenge: the information environment itself. / Traps, which hijack an agent's capabilities to force unauthorised actions; Systemic Traps, which use agent interaction to create systemic failure, and Human-in-the-Loop / AI Agents, AI Agent Safety, Multi-Agent Systems, Security"
2YE6KBRB,discard,27,quality-threshold-not-met,"Position piece on sequencing observation/advisory before control with a thin, self-described AI-drafted abstract and no evidence base or operationalizable mechanism.",AI governance and the containment problem: why observation and advisory roles must precede control,Joseph Hurd,"This paper was developed using AI-based language tools to assist with structure and refinement. / Artificial intelligence, AI governance, AI containment, oversight, advisory systems, observational systems, human-in-the-loop, decision authority, autonomous"
E26FSKPQ,context,45,,Cyber-law framework for dynamic authority/decay and continuous oversight tied to EU AI Act — regulatory governance transferable to agentic-code authorization.,Runtime legitimacy in autonomous AI systems: a cyber law framework for dynamic authority management and decay in agentic AI,Reza Parsa,"The rapid emergence of Agentic AI systems-capable of independent planning, multi-step decision-making, and autonomous execution without direct human intervention-renders / requirements, including the EU AI Act's emphasis on continuous oversight, dynamic human-in-the-loop mechanisms, post-market monitoring, and accountability / Agentic AI, Runtime Legitimacy, Authority Decay, Cyber Law, AI Governance, Dynamic Authorization, Vicarious Liability, EU AI Act, Continuous Monitoring / , Accountability Gap, Legal Liability in AI, Zero Trust Architecture"
WXBMMVX9,context,47,,"Behavioral governance framework on trust calibration and human-automation interaction for autonomous agents — transferable over-reliance findings, PE domain.",Agentic AI governance in private equity: a behavioral framework for autonomous decision systems,Leigh Coney,"As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / Drawing on organizational psychology, decision science, and established research on human-automation interaction in high-stakes environments, this paper / Agentic AI governance, autonomous AI agents, private equity, human-in-the-loop oversight, AI trust calibration, behavioral science, decision-making frameworks / , AI adoption resistance, fiduciary duty, AI risk management, organizational psychology, investment committee AI, deal screening AI, portfolio monitoring"
S85B7LEF,context,55,,"Empirical finding that HITL outperforms human-only and fully-automated approaches in cybersecurity — strong evidence base, DevSecOps-adjacent, transferable.",Human-centered artificial intelligence in cybersecurity: towards trustworthy and ethical human-AI collaboration,Emmanuel Chinanu Uwazie; Ngozi Ukamaka Okonkwo; Dupe Ayesha Adeley et al.,"Our analysis provided three key conclusions: (1) Human-in-the-Loop (i.e. / HITL) approaches outperform both human only & fully automated approaches in all domains; (2) Explainable AI (i.e. / Human-Centered AI, Human-in-the-Loop, cybersecurity, Explainable AI, Trust, Responsible AI, Ethical AI, Digital Sovereignty"
X6P3XIKC,context,60,,"Causal taxonomy clarifying HITL/HOTL/oversight during AI runtime — a conceptual framework central to defining human oversight, though not code-specific.",Corrective: a causal taxonomy of human runtime involvement in AI systems,Kevin Baum; Johann Laux,"As AI systems increasingly permeate high-stakes decisionmaking, the terminology regarding human involvement-Human-in-the-Loop (HITL), Human-on-the-Loop / We propose a clarification grounded in causal structure, focused on human involvement during the runtime of AI systems. / Human-in-the-Loop, Human-on-the-Loop, Human Oversight, Human-AI Interaction, AI Regulation, AI Governance"
3RWMYI5B,context,62,,Human-in-the-loop hardening of LLM evaluators via mined failure constraints and deterministic gating — an LLM-as-judge oversight mechanism transferable to code review.,Adversarial precedent memory: hardening LLM evaluators through mined failure constraints,Daniel Alami,"The resulting contribution is not autonomous self-improvement, but a reproducible human-in-the-loop methodology in which evaluator failures are converted / LLM Evaluation, Evaluator Hardening, Zero-Trust AI, Deterministic Gating, Goodhart’s Law, Reward-Channel Corruption, Strategic Reasoning, AI Governance / , Human-in-the-Loop (HITL), Failure-Driven Hardening, Precedent Memory, Recursive Hardening"
