item_key,title,abstract,prior_decision,prior_confidence,prior_rationale,source_queue
455MHPCI,A survey of generative AI adoption and perceived productivity among scientists who program,"Programming is essential to modern scientific research, yet most scientists report inadequate training for the software development their work demands. Generative AI tools capable of code generation may support scientific programmers, but user studies indicate risks of over-reliance, particularly among inexperienced users. We surveyed 868 scientists who program, examining adoption patterns, tool preferences, and factors associated with perceived productivity. Adoption is highest among students and less experienced programmers, with variation across fields. Scientific programmers overwhelmingly prefer general-purpose conversational interfaces like ChatGPT over developer-specific tools. Both inexperience and limited use of development practices (like testing, code review, and version control) are associated with greater perceived productivity -- but these factors interact, suggesting formal practices may partially compensate for inexperience. The strongest predictor of perceived productivity is the number of lines of generated code typically accepted at once. These findings suggest scientific programmers using generative AI may gauge productivity by code generation rather than validation.",maybe,medium,"Survey finding that limited use of code review and testing correlates with higher perceived AI productivity is an oversight-relevant signal, but the scientific programmer population and perceived-productivity outcome limit direct applicability to software engineering org governance",keep_queue
YJT8HS9Z,The S-a-D-a-L loop: a reliability-gated architecture for forensic-ready cyber-physical AI systems,"AI-driven cyber-physical systems increasingly participate in high-consequence operational decisions, yet many architectures implicitly treat model confidence / The S-AD A -L Loop provides a system-level foundation for building forensic-ready, safety-aware AI systems operating under real-world uncertainty. / AI Systems Reliability, Cyber-Physical Systems, Forensic Readiness, Decision Provenance, Human-in-the-Loop AI, Security Architecture",maybe,medium,Reliability-gated HITL architecture with forensic readiness and decision provenance for cyber-physical AI — loop structure could transfer to code review pipelines but the cyber-physical domain instantiation limits direct applicability without re-derivation,maybe_queue
TQGFG8YC,AutoDFBench 1.0: a benchmarking framework for digital forensic tool testing and generated code evaluation,"The National Institute of Standards and Technology (NIST) Computer Forensic Tool Testing (CFTT) programme has become the de facto standard for providing digital forensic tool testing and validation. However to date, no comprehensive framework exists to automate benchmarking across the diverse forensic tasks included in the programme. This gap results in inconsistent validation, challenges in comparing tools, and limited validation reproducibility. This paper introduces AutoDFBench 1.0, a modular benchmarking framework that supports the evaluation of both conventional DF tools and scripts, as well as AI-generated code and agentic approaches. The framework integrates five areas defined by the CFTT programme: string search, deleted file recovery, file carving, Windows registry recovery, and SQLite data recovery. AutoDFBench 1.0 includes ground truth data comprising of 63 test cases and 10,968 unique test scenarios, and execute evaluations through a RESTful API that produces structured JSON outputs with standardised metrics, including precision, recall, and F1 score for each test case, and the average of these F1 scores becomes the AutoDFBench Score. The benchmarking framework is validated against CFTT's datasets. The framework enables fair and reproducible comparison across tools and forensic scripts, establishing the first unified, automated, and extensible benchmarking framework for digital forensic tool testing and validation. AutoDFBench 1.0 supports tool vendors, researchers, practitioners, and standardisation bodies by facilitating transparent, reproducible, and comparable assessments of DF technologies. © 2026",maybe,medium,"Benchmarking framework for AI-generated code evaluation with reproducible precision/recall/F1 metrics — methodology is directly applicable but instantiated entirely in digital forensics tasks, requiring substantial domain re-derivation for general software contexts",maybe_queue
ZMASZZSG,Artificial code,"property regimes, this Article highlights a paradox at the heart of modern AI development: generative AI may be sowing the seeds of its own stagnation / code. / Copyright, Patent, Trade Secrecy, Artificial Intelligence, AI, Software, Open Source, Intellectual Property",maybe,medium,"Addresses code IP specifically (copyright, patent, trade secrecy for software) which could inform SE org liability posture, but appears theoretical without an operationalizable governance mechanism.",keep_queue
JEBKLJZ4,-a framework on transparency-explainability functionality and tensions in the EU AI act,"The European Union's Artificial Intelligence Act (AI Act), finalized in February 2024, mandates transparency and explainability requirements for AI systems / to enable effective oversight and safeguard fundamental rights.",maybe,low,"EU AI Act transparency-explainability analysis could inform SE org compliance, but abstract is too thin to assess whether it provides actionable implementation guidance beyond legal overview.",keep_queue
PWB67TUT,The mirror effect: how generative AI exposes the proxy architecture of institutional accountability,"a theoretical framework, the Mirror Effect, for understanding how generative artificial intelligence exposes pre-existing weaknesses in institutional accountability / Generative AI collapses the cost of plausible output generation to near zero, severing the correlation between observable output quality and genuine understanding",maybe,medium,"The Mirror Effect framework about AI severing observable output quality from genuine understanding has plausible structural relevance to AI code review oversight, but domain translation from institutional accountability to SE contexts requires argument not resolvable from the abstract.",keep_queue
3UCKY6L4,Role of AI in software product management practices,Recommendations for responsible AI adoption and future work are provided in conclusion.,discard,low,"Abstract is too thin to evaluate — no evidence of methodology, measurement, or operationalizable governance framework visible.",maybe_queue
RJC6SVR4,Legal and ethical challenges of large language models: an analysis under the GDPR and the AI act,"This paper critically analyzes how the European Union’s General Data Protection Regulation (GDPR) and the Artificial Intelligence Act (AI Act) address / It concludes that while the GDPR and AI Act offer robust protections, evolving LLM technologies may soon outpace current regulatory models, necessitating",maybe,medium,"GDPR and EU AI Act legal analysis applied to LLMs could inform compliance requirements for SE orgs deploying code-generating models, but appears to remain at legal analysis level without engineering-level controls.",keep_queue
555NUHVA,From policy to practice: prototyping the EU AI act’s transparency requirements,"The European Union's (EU) AI Act emphasizes the importance of transparency regarding AI systems and imposes related requirements in order to foster trust / In addition, the report provides legal feedback for policymakers regarding articles 13 and 52 AI Act. / Artificial intelligence, AI Act, policy prototyping, transparency, AI governance, deep fake, compliance, AI regulation",maybe,medium,"Prototypes EU AI Act Articles 13 and 52 transparency requirements with legal feedback, potentially guiding SE org compliance implementation, but primarily policy-level analysis without clear engineering controls.",keep_queue
BKFFQ8ZJ,A critical assessment of the algorithmic accountability act of 2022,"On April 3rd, 2022, a group of US lawmakers introduced the Algorithmic Accountability Act of 2022. / This study paves the way for further discussions to shape algorithmic accountability regulations. / algorithmic accountability, automated decision systems, augmented critical decision processes, artificial intelligence, impact assessments, legislation",maybe,medium,"Algorithmic accountability legislation analysis covering impact assessments for automated decision systems could inform SE org governance frameworks, but primarily US legislative analysis without an engineering-level mechanism.",keep_queue
