item_key,title,abstract,prior_decision,prior_confidence,prior_rationale,source_queue
WAYM37U6,AI for retrospective review,"Against the backdrop of a detailed examination of HHS’s “AI for Deregulation” pilot and the very first use of AI-driven technologies in a published federal / In so doing, it takes aim at the talismanic significance of “human in the loop” that shields AI uses from disclosure and review by casting them in a merely / AI, artificial intelligence, human in the loop, retrospective",maybe,low,"Critically examines the rhetorical vs. substantive use of HITL in federal AI policy with potential implications for what constitutes meaningful human oversight in software contexts, but the administrative law domain requires substantial re-derivation",keep_queue
FWH4AVHN,"A sector-agnostic contextual validation architecture for AI reliability in high-stakes environments: empirical evidence from healthcare, infrastructure, and retail deployments","The deployment of artificial intelligence systems in high-stakes operational environmentsincluding healthcare, critical infrastructure, and large-scale enterprise / The architecture directly addresses requirements identified in the NIST AI Risk Management Framework (AI RMF 1.0) and aligns with national AI safety priorities / AI Reliability, Hallucination Mitigation, Contextual Validation, Critical Infrastructure AI, Healthcare AI, Enterprise AI Safety, Retrieval-Augmented Generation / , Multi-Layer Validation, AI Risk Management",maybe,medium,"Claims sector-agnostic multi-layer validation architecture aligned with NIST AI RMF, which could transfer to software deployment contexts, but abstract lacks explicit software/code angle to confirm transferability.",keep_queue
FWE8KERE,Axiomatic governance for agentic AI: a five-layer constitutional framework derived from first principles and validated in production,"Agentic AI systems-capable of autonomous planning, reasoning, and execution-are transitioning from prototypes to production deployment, yet existing governance / We present ORISMION, a five-layer axiomatic governance framework that derives all rules from a single objective function (survival maximization) through / Agentic AI Governance, Multi-Agent Systems, AI Safety Framework, First-Principles Derivation, Fractal Architecture, Axiomatic AI Framework, Human-AI Collaboration",maybe,medium,"Presents a five-layer agentic AI governance framework claiming production validation, but derivation from a single survival-maximization objective function raises operationalizability questions that require reading beyond the abstract.",keep_queue
J8FP9HT5,Interactions with generative AI: wearables to measure developer experience and productivity objectively,"With recent advances in AI, many technology firms and developers are exploring whether Generative AI (GenAI) tools can help improve productivity, code quality and the overall developer experience. Current evaluations primarily depend on subjective questionnaire data or code quality metrics. A supplemental objective, continuous, real-time developer-centered measure is missing. Wearables with body sensors that measure the physiological activity of a person have the aforementioned benefits. With their help, impeding factors from GenAI tools on a developer's well-being and cognitive load may be detected. Implications for productivity may be deduced from these cognitive load measures. This research aims to use body sensor data to (1) assess the ability of wearables to measure developers' cognitive load in their everyday working context to then (2) evaluate developer experience, productivity and GenAI interactions in real-life work environments. A holistic mixed-method approach by combining subjective and objective measures in a developer-centered manner is taken.",maybe,medium,"Proposes wearable biometric measurement of developer cognitive load during GenAI interactions, which has plausible implications for oversight fatigue and review capacity scaling, but abstract does not connect methodology to governance outcomes.",keep_queue
7AWJFRQ6,Forget me not: memorisation in generative sequence models trained on open source licensed code,"In some extreme cases, these ‘memories’ may contain verbatim and potentially infringing reproductions of works protected by copyright. / These reproductions have included not only functional code, but also original, expressive code plausibly protected by copyright. / generative AI, memorisation, copyright, open source, text and data mining, artificial intelligence, machine learning",maybe,medium,Specifically addresses code memorization and verbatim reproduction in models trained on licensed code — a genuine IP risk signal for SE orgs — but the contribution is legal copyright analysis rather than an operational detection or governance methodology.,keep_queue
48A4LRHQ,Artificial intelligence act: a policy prototyping experiment: operationalizing the requirements for AI systems – part I,"This report presents the findings and recommendations of the first part of the Open Loop’s policy prototyping program on the European Artificial Intelligence / Therefore, it is important to ensure that the future workforce contains enough qualified workers, in particular when it comes to human oversight of AI / Artificial Intelligence, European Union, AI companies, Artificial Intelligence Act, AI Act, AI governance, AI regulation, policy prototyping, regulatory / sandboxes, risk assessment, AI transparency, AI risk management, human oversight, AI standards, experimental regulation, data quality",maybe,medium,"Policy prototyping to operationalize EU AI Act human oversight requirements is structurally relevant to SE compliance planning, but the abstract does not demonstrate a software-specific or DevSecOps application of the framework.",keep_queue
9V2RFB2U,A study on the development of ethical guidelines for generative AI stakeholders,,discard,low,No abstract available; title indicates general AI ethics guideline study without apparent operational mechanism for software engineering code governance.,maybe_queue
Y7ZWF7GT,How regulated financial institutions will tame agentic AI through architectural determinism,"This white paper introduces CRAGE (Context-Regulated Agentic Governance Engine), a novel reference architecture and operational framework that resolves / Engine), a compliance-native persistent memory architecture with tamper-evident decision ledgers and hallucination anchoring; the Context Compliance Manifest / AI, Deterministic Sandwich, Reasoning Augmented Retrieval, Agentic Memory, Context Engineering, Context Windows, Shadow Autonomy, Statelessness in AI, EU / AI Act, Memory Anchored Governance Engine, Hallucination Anchoring, Access Control for Agents, Attribute Based Access Control, Safe Deployment Architecture",maybe,medium,"Compliance-native agentic AI governance architecture for financial institutions includes tamper-evident audit and hallucination-anchoring patterns that could structurally transfer to software AI governance, but significant domain re-derivation is required.",maybe_queue
PQK3T4XZ,Is human oversight to AI systems still possible?,"The rapid proliferation of artificial intelligence (AI) systems across diverse domains raises critical questions about the feasibility of meaningful human oversight, particularly in high-stakes domains such as new biotechnology. As AI systems grow increasingly complex, opaque, and autonomous, ensuring responsible use becomes a formidable challenge. During our editorial work for the special issue “Artificial Intelligence for Life Sciences”, we placed increasing emphasis on the topic of “human oversight”. Consequently, in this editorial we briefly discuss the evolving role of human oversight in AI governance, focusing on the practical, technical, and ethical dimensions of maintaining control. It examines how the complexity of contemporary AI architectures, such as large-scale neural networks and generative AI applications, undermine human understanding and decision-making capabilities. Furthermore, it evaluates emerging approaches—such as explainable AI (XAI), human-in-the-loop systems, and regulatory frameworks—that aim to enable oversight while acknowledging their limitations. Through a comprehensive analysis, the picture emerged while complete oversight may no longer be viable in certain contexts, strategic interventions leveraging human-AI collaboration and trustworthy AI design principles can preserve accountability and safety. The discussion highlights the urgent need for interdisciplinary efforts to rethink oversight mechanisms in an era where AI may outpace human comprehension.",maybe,medium,"Systematic editorial evaluation of XAI, HITL, and regulatory oversight mechanism limitations is conceptually relevant to software code oversight design, but anchored in life sciences AI and synthesizes existing literature rather than presenting new operational methodology.",keep_queue
YFR3REDU,"Responsible AI governance roadmap in investment firms from zero AI to scalable, regulated, real-world adoption","This framework enables investment firms to transition from fragmented, opaque automation practices to a transparent, supervised, and regulator-compliant / The framework integrates governance architecture, human-in-the-loop supervision, data lineage standards, model-risk management, ethical oversight mechanisms / Responsible AI, EU AI Act, MiFID II, Investment Management, Model Risk, Explainability (XAI), Human-in-the-Loop, Governance, Financial Regulation / , K·A·B Framework, Portfolio Risk, Data Lineage, Institutional AI, Ethical AI, Supervisory Technology",maybe,medium,"Detailed HITL governance roadmap for financial AI with model-risk management, data lineage, and human supervision patterns that could structurally transfer to SE contexts, but investment management domain requires significant re-derivation.",maybe_queue
