item_key,title,abstract,prior_decision,prior_confidence,prior_rationale,source_queue
NG9SITNU,Security and risk implications of transformer-based large language models,"The growing adoption of Large Language Models (LLMs) across a wide range of applications has introduced new challenges in application security, complementing / Prompt Injection, Agentic AI Systems, Retrieval-Augmented Generation (RAG), AI Risk Management, Model Governance, Semantic Vulnerability, AI Security,",maybe,medium,"LLM security governance keywords (Model Governance, Semantic Vulnerability, Prompt Injection) are directly relevant, but the sparse abstract cannot confirm whether the contribution is operational rather than descriptive.",maybe_queue
4J2KY56A,Misfortune or blessing? The effects of GAI misinformation on human-GAI collaboration,"The advent of generative artificial intelligence (GAI) increasingly transforms artificial intelligence (AI) models from passive tools to proactive social actors. Organizations are increasingly deploying GAI as a teammate to improve work efficiency and decrease costs. However, this promising and sustainable development of GAI is uncertain because its output possesses much misinformation. Inadequate reliability and accuracy of GAI misinformation may distrust of human teammates and elicit unsatisfied collaboration outcomes. Decreasing over-reliance and over-trust may also offer the opportunity to dilute the harm of AI on human unique knowledge and activate innovative thoughts. Given these mixed theorizations, this paper leverages affordance actualization theory to draw a comprehensive understanding of misinformation in human-GAI team collaboration. Leveraging a mixed-methods design, we aim to begin with a qualitative study to identify the affordances of AI and interpret the actualization process. Based on the results, we intend to conduct a Wizard of Oz experiment to examine the proposed model. © 2025 IEEE Computer Society. All rights reserved.",maybe,medium,"Human-GAI collaboration trust and calibration findings are plausibly relevant to software oversight design, but the domain (general GAI teamwork) requires translation to code review contexts.",maybe_queue
69LKIAPV,A multidimensional experimental benchmark of human–AI cognitive augmentation in higher–order thinking,"Analysis identifies critical AI limitations—hallucinations, logical inconsistencies, context misinterpretations—and highlights the indispensable role of human oversight. human-AI collaboration, Cognitive Augmentation, Artificial Intelligence in Higher-Order Thinking, human-centered AI, Performance Metrics (HAAC, E-HAAC)",maybe,low,"Benchmarks human-AI cognitive augmentation and identifies AI limitations requiring human oversight, but the sparse abstract leaves domain applicability to software engineering governance unresolved.",maybe_queue
BGV78XUB,AI: defend the defender: part IV — fault-tolerant defense architecture (revise edition),"However, these systems introduce novel attack surfaces-including data poisoning, adversarial perturbation, governance manipulation, and vendor absorptionthat / The AoR addresses a critical gap in existing frameworks-MITRE ATLAS, NIST AI RMF, and vendor-specific XDR architectures-none of which provide a unified",maybe,medium,"Fault-tolerant AI defense architecture addresses governance attack surfaces and references NIST AI RMF, but the primary focus on cybersecurity defense systems rather than software code governance requires a transferability argument.",maybe_queue
5DMEXMK5,Section 230's immunity for generative artificial intelligence,"Second, it highlights White House and congressional activity surrounding generative AI. / to develop and allow those harmed by generative AI to petition courts for redress.",maybe,medium,"Section 230 liability analysis for generative AI could generalize to code generation liability governance, but the abstract focuses on legislative activity without code-specific operationalization.",keep_queue
ZH8F3UC8,The predictive organization: architecture for enterprise intelligence working paper -february 2026,"The AI can summarize a risk report but cannot tell you what happens to the risk profile when you change a counterparty's credit limit. / Compliance mandates — BCBS 239's data lineage, DORA's dependency mapping, SR 11-7's model governance, the EU AI Act's documentation requirements — already / graphs, claims-based architecture, dynamics blindness, JEPA, latent predictive dynamics, organizational intelligence, FIBO, BIAN, neuro-symbolic AI, agentic / AI, regulatory compliance",maybe,low,"Mentions several relevant governance frameworks (DORA, SR 11-7, EU AI Act) in an enterprise intelligence architecture context, but primary focus appears to be financial/enterprise data architecture rather than software code governance.",maybe_queue
ML88MC4H,"A taxonomy of AI governance approaches: distinguishing visibility, alignment, and authorization","The term ""AI governance"" has become semantically overloaded. / The goal is to provide enterprise buyers, regulators, researchers, and auditors a shared vocabulary for evaluating AI governance claims against the requirements / AI governance, deterministic governance, proof-carrying decisions, regulatory compliance, enterprise AI, authorization layer, GRC, AI accountability, algorithmic",maybe,medium,"Enterprise AI governance taxonomy covering authorization and accountability layers could apply to SE organizations, but abstract lacks explicit software/code development application",keep_queue
UIPQFFDH,Agentic business process management: practitioner perspectives on agent governance in business processes,"With the rise of generative AI, industry interest in software agents is growing. Given the stochastic nature of generative AI-based agents, their effective and safe deployment in organizations requires robust governance, which can be facilitated by agentic business process management. However, given the nascence of this new-generation agent notion, it is not clear what BPM practitioners consider to be an agent, and what benefits, risks and governance challenges they associate with agent deployments. To investigate how organizations can effectively govern AI agents, we conducted a qualitative study involving semi-structured interviews with 22 BPM practitioners from diverse industries. They anticipate that agents will enhance efficiency, improve data quality, ensure better compliance, and boost scalability through automation, while also cautioning against risks such as bias, over-reliance, cybersecurity threats, job displacement, and ambiguous decision-making. To address these challenges, the study presents six key recommendations for the responsible adoption of AI agents: define clear business goals, set legal and ethical guardrails, establish human-agent collaboration, customize agent behavior, manage risks, and ensure safe integration with fallback options. Additionally, the paper outlines actions to align traditional BPM with agentic AI, including balancing human and agent roles, redefining human involvement, adapting process structures, and introducing performance metrics. These insights provide a practical foundation for integrating AI agents into business processes while preserving oversight, flexibility, and trust. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.",maybe,medium,"Practitioner study of AI agent governance with transferable recommendations (HITL, risk management, fallback integration), but domain is generic business processes rather than software development specifically",keep_queue
S9PIS4IB,ChainBuddy: an AI agent system for generating LLM pipelines,"As large language models (LLMs) advance, their potential applications have grown significantly. However, it remains difficult to evaluate LLM behavior on user-defined tasks and craft effective pipelines to do so. Many users struggle with where to start, often referred to as the ""blank page problem."" ChainBuddy, an AI workflow generation assistant built into the ChainForge platform, aims to tackle this issue. From a single prompt or chat, ChainBuddy generates a starter evaluative LLM pipeline in ChainForge aligned to the user's requirements. ChainBuddy offers a straightforward and user-friendly way to plan and evaluate LLM behavior and make the process less daunting and more accessible across a wide range of possible tasks and use cases. We report a within-subjects user study comparing ChainBuddy to the baseline interface. We find that when using AI assistance, participants reported a less demanding workload, felt more confident, and produced higher quality pipelines evaluating LLM behavior. However, we also uncover a mismatch between subjective and objective ratings of performance: participants rated their successfulness similarly across conditions, while independent experts rated participant workflows significantly higher with AI assistance. Drawing connections to the Dunning-Kruger effect, we draw design implications for the future of workflow generation assistants to mitigate the risk of over-reliance.",maybe,medium,User study revealing overreliance and Dunning-Kruger calibration gap in AI-assisted LLM pipeline creation — transferable oversight insight but domain is evaluation tooling not code generation governance,maybe_queue
CJNMEJ9L,Blockchain as an enabler of trusted AI,"Drawing on insights from the INATBA AI-BC Task Force and emerging global regulations (such as the EU AI Act), we explore how tools such as blockchain can / directly contribute to establishing trusted AI by bolstering its integrity through decentralized governance, immutable audit trails, and enhanced data",maybe,medium,"Blockchain-based immutable audit trails and decentralized governance for trusted AI could extend to AI code provenance tracking, but domain is general AI trust not SE specifically",keep_queue
