item_key,title,authors,year,item_type,abstract
MG5CGSTX,Securing AI code generation through automated pattern-based patching,F. Altiero; D. Cotroneo; R. De Luca et al.,2025,conferencePaper,"In an era where AI code generators are reshaping software development, the risk of introducing vulnerabilities is a growing concern. With the increasing reliance on machine learning-driven tools, it is essential to support developers with effective automated vulnerability patching while prioritizing the reliability and security of AI. However, current methods face significant challenges, including a high rate of false positives and difficulties in generating high-quality patches. This paper presents PatchitPy, a new patching solution that leverages a pattern-matching approach to detect and patch Python vulnerabilities. We generated 609 Python code using three popular AI code generators (i.e., GitHub Copilot, Claude-3.7-Sonnet, and DeepSeek- V3)and evaluated our solution's performance on these samples. The results demonstrate the effectiveness of PatchitPy, which outperforms state-of-the-art solutions in both detection and patching. PatchitPy achieved an F1 score of 93% and an Accuracy of 89% for vulnerability detection, and produced high-quality patches with a 80% repair rate for identified vulnerabilities. Furthermore, the patches preserve code quality with minimal impact on complexity, ensuring long-term code maintainability."
V7FNIB6B,Secure code generation with open source generative AI models,M. Pandey; S. Kumar,2026,journalArticle,"Large Language Models are increasingly being integrated into software engineering workflows, where they automate programming tasks and boost developer productivity. At the same time, their widespread use raises important concerns about the security of AI-generated code. In this study, we evaluate several open-source LLMs on their ability to generate secure Python code across multiple software engineering domains. Using three prompts with different levels of security awareness, we examine how prompt design influences the presence of vulnerabilities in the generated code. Next, static analysis is performed on the code to identify vulnerabilities and quantify the impact of prompt design and model selection on the security of the generated code. The presence of recurring vulnerabilities in the generated code shows the limitations in the Large Language Models’ security understanding. The study emphasizes the importance of combining prompt engineering with post-generation security validation."
N7E3MR2V,SDLC AutoPilot AI: agentic automation of software development life cycle,P. R. P; T. M; C. Q. Jaslin,2025,conferencePaper,"The Software Development Life Cycle (SDLC) remains one of the most resource-intensive processes in modern engineering, requiring continuous coordination across requirement gathering, planning, team formation, testing, and deployment. Despite the availability of advanced automation tools, much of this process still depends on manual oversight, which often results in delays, misaligned requirements, and costly rework. To address these challenges, we propose SDLC AutoPilot AI, an intelligent agentic system designed to orchestrate the entire SDLC in an end-to-end manner. Beginning from a high-level project brief, the system leverages large language models and retrieval-augmented pipelines to transform unstructured inputs into well-structured requirements. It then prepares project plans and budget estimates, quantifying uncertainty ranges to improve transparency in forecasting. Using automated reasoning and supervised models, the system performs role assignment, forms collaborative teams within enterprise platforms, and provisions the necessary infrastructure for execution. Furthermore, SDLC AutoPilot AI integrates tightly with collaboration tools, version control platforms, and CI/CD pipelines to support automated verification, test case generation, and staged deployments. Preview environments are provisioned dynamically, enabling early client validation and reducing downstream rework. To ensure accountability and resilience, the system includes governance guardrails for human approval, observability features such as decision logs and audit trails, and safeguards against hallucination and misclassification. This paper presents the architectural design of the system, details the algorithms used for estimation and role allocation, and outlines the integration pathways with enterprise ecosystems. An evaluation framework is also proposed to assess its effectiveness in terms of delivery speed, reduction in rework, defect density, and stakeholder satisfaction. Finally, we reflect on the broader implications of introducing agentic automation into software engineering workflows, with particular attention to governance, reliability, and ethical considerations."
UW2R6BBJ,Secure AI-SDLC for critical infrastructure: operationalizing the NIST AI RMF with evidence-driven controls,S. Sudarsan; A. Mittal; A. S. Chandrasekaran,2025,conferencePaper,"Critical infrastructure systems increasingly rely on artificial intelligence for decision-making, yet current development practices inadequately address security risks unique to AI systems. This paper presents Secure AI-SDLC, a comprehensive security framework that operationalizes the NIST AI Risk Management Framework with structured software development lifecycle controls for cyber-physical and safety-critical environments. Our approach maps AI-specific threats to actionable engineering controls and required evidence artifacts across five lifecycle phases: govern, design, build, test, and deploy/monitor, aligned with ISO/IEC 42001, IEC 62443, and NERC CIP. Validation through a 16-week deployment on an industrial monitoring pipeline in the energy sector demonstrated measurable improvements, including a 12.3% increase in adversarial robustness and a 40.2% reduction in mean time to detect anomalies. Mean time to recovery decreased from 4.2 hours to 1.8 hours. The proposed framework addresses the gap between high-level AI governance and practical implementation by providing concrete, auditable mechanisms for building and operating trustworthy AI systems in high-consequence environments."
P54Q3QHZ,"Retrieve, refine, or both? Using task-specific guidelines for secure python code generation",C. Tony; E. Iannone; R. Scandariato,2025,conferencePaper,"Large Language Models (LLMs) are increasingly used for code generation, but they often produce code with security vulnerabilities. While techniques like fine-tuning and instruction tuning can improve security, they are computationally expensive and require large amounts of secure code data. Recent studies have explored prompting techniques to enhance code security without additional training. Among these, Recursive Criticism and Improvement (RCI) has demonstrated strong improvements by iteratively refining the generated code by leveraging LLMs' self-critiquing capabilities. However, RCI relies on the model's ability to identify security flaws, which is constrained by its training data and susceptibility to hallucinations. This paper investigates the impact of incorporating taskspecific secure coding guidelines extracted from MITRE's CWE and CodeQL recommendations into LLM prompts. For this, we employ Retrieval-Augmented Generation (RAG) to dynamically retrieve the relevant guidelines that help the LLM avoid generating insecure code. We compare RAG with RCI, observing that both deliver comparable performance in terms of code security, with RAG consuming considerably less time and fewer tokens. Additionally, combining both approaches further reduces the amount of insecure code generated, requiring only slightly more resources than $R C I$ alone, highlighting the benefit of adding relevant guidelines in improving LLM-generated code security."
D4KYZAMX,SCodeGen: a real-time trustworthy constrained decoding framework for secure code generation with LLMs,M. Qu; J. Liu; L. Kang et al.,2025,conferencePaper,"Large language models (LLMs) are increasingly integrated into software development workflows to accelerate code generation, but often produce insecure and uncontrollable code due to vulnerable training data and unconstrained decoding strategies. This poses severe risks in security-critical systems, where post-generation vulnerability detection and manual remediation incur significant overhead. While constrained decoding offers a practical mitigation strategy, existing methods suffer from degraded trustworthiness, constraint conflicts, and high latency—especially when enforcing multiple concurrent security constraints.We propose SCodeGen, a real-time constrained decoding framework designed to enforce fine-grained security controls during LLM code generation. To improve trustworthiness and controllability, SCodeGen introduces (1) a matching-length-aware logit modulation strategy that enhances trustworthiness and controllability without semantic disruption, and (2) a two-stage low-latency decoding architecture, which compiles constraint phrases into a runtime-enforceable constraint automaton (RCA) with precomputed logit bias vectors for efficient online decoding. Extensive evaluations on CodeGuard+ show that SCodeGen significantly improves secure pass rates under both single and multi-constraint settings, while maintaining latency comparable to unconstrained decoding. This work demonstrates a practical and scalable solution toward trustworthy LLM-assisted software development under security constraints."
WANIXQUJ,SCCA: a multi-agent code security analysis framework for AI-assisted code generation,R. Jiao; Y. Zhang; J. Li et al.,2025,conferencePaper,"This paper presents SCCA, a novel multi-agent security analysis framework for AI-assisted code generation environments. Our system combines three specialized agents—AST-based structural analysis, LLM-enhanced vulnerability detection, and data flow security assessment—to overcome limitations of traditional security tools. We evaluate the framework using different LLM configurations (e.g., Claude-4, GPT-4o) across diverse project types, demonstrating the impact of LLM selection on the quality of security analysis. Results show our framework with Claude-4 achieves superior performance in vulnerability detection and explanation quality, with the multi-agent approach significantly outperforming traditional methods. Furthermore, our framework produces structured reports specifically designed for automated remediation, enabling high remediation success rates without human intervention. This work provides a foundation for addressing the unique security challenges of AI-generated code in modern development environments."
CBXBKRA9,Rethinking code review workflows with LLM assistance: an empirical study,F. S. Aðalsteinsson; B. B. Magnússon; M. Milicevic et al.,2025,conferencePaper,"Background: Code reviews are a critical yet timeconsuming aspect of modern software development, increasingly challenged by growing system complexity and the demand for faster delivery. Aims: We examine how large language models (LLMs) can support code reviews by addressing common inefficiencies and contextual gaps. Method: At WirelessCar Sweden $A B$, we conducted an exploratory field study to identify current challenges, followed by a field experiment with two LLM-assisted review prototypes: one providing upfront, AIgenerated reviews and another enabling on-demand interaction. Both used a retrieval-augmented generation pipeline to assemble relevant contextual information. Results: The field study revealed frequent context switching, insufficient contextual information, and concerns around false positives. In practice, developers generally preferred the AI-led approach, especially for large or unfamiliar pull requests, though preferences varied with codebase familiarity and review risk. Conclusions: LLM-assisted reviews can reduce cognitive load and improve comprehension, with hybrid proactive/on-demand designs best balancing efficiency, trust, and reviewer control."
3XL8EKLJ,Research status and analysis of LLM-based methods for code audit,H. Lu; Y. Bao; H. Yuan,2025,conferencePaper,"Code audit aims to optimize code quality and reduce security risks through the careful analysis of source code. It is a crucial step in ensuring software security and plays a significant role in protecting user data. Code audit technology based on the large language model (LLM) has become a research hotspot due to its powerful semantic understanding and automated analysis capabilities. However, existing work has not systematically organized LLM-based methods and the workflow of LLMs for the main tasks of code audit. To this end, we systematically review the current research status of code audit technology based on LLM, analyze its application progress in four main areas, including vulnerability detection, code clone detection, code style analysis, and code comment generation, advancing the comprehension of LLM-based code audit. Then we discuss the key challenges and future research directions, including improving model interpretability, constructing high-quality datasets, combining program analysis techniques, and optimizing training and inference methods, offering insights for further research about LLM-based code audit methods."
ZBQ65FKI,Reinforcement learning from automatic feedback for high-quality unit test generation,B. Steenhoek; M. Tufano; N. Sundaresan et al.,2025,conferencePaper,"Software testing is a crucial but time-consuming aspect of software development, and recently, Large Language Models (LLMs) have gained popularity for automated test case generation. However, because LLMs are trained on vast amounts of open-source code, they often generate test cases that do not adhere to best practices and may even contain test smells (anti-patterns). To address this issue, we propose Reinforcement Learning from Static Quality Metrics (RLSQM), wherein we utilize Reinforcement Learning to generate high-quality unit tests based on static analysis-based quality metrics. First, we analyzed LLM-generated tests and show that LLMs frequently do generate undesirable test smells — up to 37% of the time. Then, we implemented lightweight static analysis-based reward model and trained LLMs using this reward model to optimize for five code quality metrics. Our experimental results demonstrate that the RL-optimized Codex model consistently generated higher-quality test cases than the base LLM, improving quality metrics by up to 23%, and generated nearly 100% syntactically-correct code. RLSQM also outperformed GPT-4 on all code quality metrics, in spite of training a substantially cheaper Codex model. We provide insights into how reliably utilize RL to improve test generation quality and show that RLSQM is a significant step towards enhancing the overall efficiency and reliability of automated software testing. Our data are available at this link: https://doi.org/10.6084/m9.figshare.25983166."
