item_key,title,authors,year,item_type,abstract
84D2AMVM,Realizing the promise of AI governance involving humans-in-the-loop,McKay,2024,conferencePaper,"Human-in-the-loop (“HITL”) approaches have been proposed as an important element to ensure safety and fairness for higher-risk applications of artificial intelligence (“AI”) enabled decision-making. This paper examines the question: To what extent does the current state of knowledge enable the definition of factors and mitigations necessary for the effective implementation of HITL approaches? Previous research examining internal (individual) and external (implementation-related structural and contextual) factors in human decision-making are surveyed and assessed for potential relevance. This analysis highlights factors likely to be of relevance and reveals gaps which hinder the elaboration of factors and mitigations relevant to the effectiveness of HITL approaches. In order to realize the potential for HITL approaches to enhance safety for those reliant on or subject to AI systems, governance implementation will need to include minimum requirements applicable to both human overseers and to the context in which they work and are assessed. Factors identified as relevant include: complacency, persuasion, workload, conformity, unequal treatment of different kinds of error, and organizational polices and norms which may deter thorough review and human challenge of AI recommendations. There is also a need for further research: to enhance understanding of the practical significance of HITL effectiveness risks factors and their management; to enable the classification of HITL-implementation environments; and, to provide robust measurement methodologies to enable the identification of the most promising human candidates for HITL overseer roles. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024."
NLVKS7SM,Promoting reliable artificial intelligence by means of an ethical foundation for trust evaluation,Tewari; Abdullah; Jabbar et al.,2024,conferencePaper,"The transformative potential of AI raises serious moral questions for organizations and calls into question the need for trust. Many ethical frameworks are often offered in order to solve this, but only on a theoretical level. Additionally, workers need efficient trust calibration in AI. There hasn't been much research done on how an ethical framework might help workers in practice calibrate their trust appropriately. This study introduces a framework for adaptive trust calibration in human-Al cooperation, comprising trust equations, a trust calibration cue (TCC), and a trust calibration Al (TCAI). Human-Al cooperation involves a series of actions where users decide between Al and manual execution based on task requirements. The responsibility for task outcomes lies with the user. Trust equations define over-trust and under-trust, facilitating the assessment of trust calibration status. The TCC notifies users of improper trust calibration, while the TCAI manages the adaptive calibration process. The framework aims to prompt users to recalibrate trust dynamically, mitigating over-trust or under-trust through timely interventions. © 2024 IEEE."
I46KFFJ3,Principles of AI governance and model risk management: master the techniques for ethical and transparent AI systems,Sayles,2024,book,"Navigate the complex landscape of Artificial Intelligence (AI) governance and model risk management using a holistic approach encompassing people, processes, and technology. This book provides practical guidance, oversight structure and centers of excellence, and actionable insights for organizations seeking to harness the power of AI responsibly, ethically, and transparently. By addressing the technical, ethical, and societal dimensions of AI governance, organizations will be empowered to build trustworthy AI systems that benefit both their bottom line and the broader community. Featuring successful mitigating controls based on proven use cases, the book underscores the importance of aligning AI strategy with AI governance, striking a balance between AI innovation, risk mitigation as well as broader business goals. You’ll receive pointers for designing a well-governed AI development lifecycle, emphasizing transparency, accountability, and continuous monitoring throughout the AI development lifecycle. This book highlights the importance of collaboration between stakeholders, i.e., boards of directors, CxOs, corporate counsel, compliance officers, audit executives, data scientists, developers, validators, etc. You’ll gain practical advice on addressing the challenges related to the ownership of AI-generated content and models, stressing the need for legal frameworks and international collaboration. You’ll also learn the importance of auditing AI systems, developing protocols for rapid response in case of AI-related crises, and building capacity for AI actors through education. Principles of AI Governance and Model Risk Management demonstrates its value-added uniqueness by detailing a strategy to ensure a cohesive approach to managing AI-related risks, global compliance, policy, privacy, and AI-human collaboration and oversight. What You Will Learn • Different approaches to AI adoption, from building in-house AI capabilities to partnering with external providers • Key factors to consider when choosing an AI solution and how to ensure its successful integration into existing workflows • AI technologies, their business impact, and ethical considerations to make informed decisions and foster responsible AI • The environmental impacts of AI systems and the need for sustainable practices in AI development and deployment. Who This Book is For Business executives and process owners/representatives, risk officers, cybersecurity professionals, legal counsel and ethics officers, human resource professionals, data scientists, AI developers, and CTOs. © 2024 by James Sayles."
KKSWIRKC,Perfecting AI agent frameworks through unified design principles,Lopez; Ramos; Arranz,2026,conferencePaper,"Large language model (LLM) agents now power applications ranging from code generation to enterprise knowledge orchestration, yet available frameworks remain polarized. Research prototypes deliver transparent reasoning loops and pedagogical clarity, whereas production toolkits emphasize operational resilience, safety, and deployment tooling. This paper synthesizes these perspectives into a unified architecture that balances theory and practice. We articulate design principles centered on modularity, explainability, safety-by-default, and observability-first execution. Building on these principles, we propose a layered stack covering deliberation policies, orchestration engines, model abstraction, tool and service ecosystems, execution environments, and monitoring/governance planes. We illustrate how interoperable interfaces support cross-language implementations, how context propagation enables rich tool use and grounding, and how guardrails, evaluation pipelines, and deployment workflows can be embedded from the outset. The result is a pedagogical yet production-ready blueprint that educators, students, and developers can leverage to construct resilient agentic systems. We conclude with open research directions spanning evaluation benchmarks, self-improving policies, and multimodal orchestration, positioning the unified framework as a foundation for responsible innovation in the agent era. © 2026 by SCITEPRESS-Science and Technology Publications, Lda."
Z3P3I6A9,"Open source, hidden costs: a systematic literature review on OSS license management",Li; Liu; Fan et al.,2025,journalArticle,"Integrating third-party software components is a common practice in modern software development, offering significant advantages in terms of efficiency and innovation. However, this practice is fraught with risks related to software licensing. A lack of understanding may lead to disputes, which can pose serious legal and operational challenges. To these ends, both academia and industry have conducted various investigations and proposed solutions and tools to deal with these challenges. However, significant limitations still remain. Moreover, the rapid evolution of open-source software (OSS) licenses, as well as the rapidly incorporated generative software engineering techniques, such as large language models for code (CodeLLMs), are placing greater demands on the systematic management of software license risks. To unveil the severe challenges and explore possible future directions, we conduct the first systematic literature review (SLR) on 80 carefully selected OSS license-related papers, classifying existing research into three key categories, i.e., license identification, license risk assessment, and license risk mitigation. Based on these, we discuss challenges in existing solutions, conclude the opportunities to shed light on future research directions and offer practical recommendations for practitioners. We hope this thorough review will help bridge the gaps between academia and industry and accelerate the ecosystem-wide governance of legitimate software risks within the software engineering community. © 1976-2012 IEEE."
PD297DUM,My code is less secure with gen AI: surveying developers' perceptions of the impact of code generation tools on security,Kudriavtseva; Hotak; Gadyatskaya,2025,conferencePaper,"Background: Generative AI (GAI) tools like GitHub Copilot and ChatGPT are transforming software development by automating code generation and enhancing developers' productivity. However, since these tools are often trained on open-source repositories, they may inadvertently reproduce vulnerable code, raising concerns about the security of AI-generated outputs. Aims: In this paper, we aim to investigate how developers perceive code security when using GAI tools. Method: We conducted a survey with 105 software developers with diverse experience levels to gather their perceptions regarding the security of generated code and their suggestions for improving it. Results: While developers reported increased development speed when using GAI tools, many spend additional time on security reviews and documentation of the generated code, and they are worried about the overreliance on AI and vulnerabilities in the code. Only about a quarter of the developers expressed confidence in the code generated by AI, and, moreover, experienced developers perceive that their proficiency in secure coding decreases when using GAI tools. Our results provide organizations with a better understanding of the risks associated with GAI tools and help improve their software security programs. Copyright © 2025 held by the owner/author(s)."
P837LJWE,Modernization of enterprise payment infrastructure: a case study on LLM-assisted migration of legacy distributed systems,Bhatnagar,2026,journalArticle,"Context: Modernizing mission-critical financial infrastructure is often impeded by the compounding technical debt and architectural inertia of decade-old frameworks. In high-volume environments, these legacy C# implementations pose significant obstacles to cloud-native scalability and PCI compliance. Objectives: This study explores a resource-efficient modernization strategy that utilizes Large Language Models (LLMs) as strategic “thinking partners.” The research specifically investigates the redesign of intricate session management and deeply coupled dependencies, prioritizing low-risk operational continuity over a volatile system replacement. Methods: Employing an industrial case study methodology following Runeson and Höst guidelines, the research details the transition of a legacy distributed system to a cloud-native architecture (GCP Cloud Run/AdonisJS). The migration was governed by a Human-in-the-Loop (HITL) framework, in which AI-driven proposals were rigorously manually validated and refined using constraints. Performance was evaluated across 10 independent test cycles (N=100), mirroring peak-load production volume. Results: The HITL-governed workflow achieved 50% compression of the development lifecycle (change lead time) compared to traditional benchmarks. Post-migration metrics indicated a successful decoupling of monolithic components, resulting in a 67% normalized reduction in anomalous runtime events and a statistically significant 57% reduction in mean response latency (p < 0.001) during peak-load simulations. Conclusion: This research demonstrates that LLMs can substantially mitigate the fiscal and operational overhead of legacy migration when integrated into a structured HITL framework. This acceleration suggests a fundamental evolution in the Senior Software Engineer's mandate—pivoting from manual implementation toward strategic architectural orchestration and high-fidelity validation. © 2026 The Author"
K356ZE43,Mitigating bias in generative AI: a comprehensive framework for governance and accountability,Tang; Zhu,2024,journalArticle,"The pervasive risk of bias in generative artificial intelligence (AI) systems necessitates robust measures to protect public rights and enhance regulatory effectiveness. Addressing bias across the lifecycle of AI products—from data collection and training to modeling and application—requires legal and technical strategies tailored to each layer of potential bias. Current regulatory frameworks, such as China's “Interim Measures for the Administration of Generative AI Service,” lack specific guidelines to mitigate bias in AI decision-making. Global regulatory frameworks are still developing, underscoring the need for a comprehensive governance structure that defines the scope of regulation, implements layered measures to address bias, and allocates liability among platform developers. © 2024 by the authors."
QNHBEIHD,LLMs in web development: evaluating LLM-generated PHP code unveiling vulnerabilities and limitations,Tóth; Bisztray; Erdődi,2024,conferencePaper,"This study evaluates the security of web application code generated by Large Language Models, analyzing 2,500 GPT-4 generated PHP websites. These were deployed in Docker containers and tested for vulnerabilities using a hybrid approach of Burp Suite active scanning, static analysis, and manual review. Our investigation focuses on identifying Insecure File Upload, SQL Injection, Stored XSS, and Reflected XSS in GPT-4 generated PHP code. This analysis highlights potential security risks and the implications of deploying such code in real-world scenarios. Overall, our analysis found 2,440 vulnerable parameters. According to Burp’s Scan, 11.56% of the sites can be straight out compromised. Adding static scan results, 26% had at least one vulnerability that can be exploited through web interaction. Certain coding scenarios, like file upload functionality, are insecure 78% of the time, underscoring significant risks to software safety and security. The main contribution of our research is the creation of a methodology, that allows benchmarking LLMs for deployable PHP code generation, where the investigated property is secure code generation. We have made the source codes and a detailed vulnerability record for each GPT-4 generated sample publicly available to support further research: https://github.com/Beckyntosh/ChatPHP. This study emphasizes the crucial need for thorough testing and evaluation if generative AI technologies are used in software development. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024."
735ZR4IY,LLMs in coding and their impact on the commercial software engineering landscape,Belozerov; Barclay; Sami,2026,conferencePaper,"Large language model coding tools are now mainstream in software engineering. But as these same tools move human effort up the development stack, they present fresh dangers: 10% of real-world prompts leak private data, 42% of generated snippets hide security flaws, and the models can even ""agree"" with wrong ideas, a trait called sycophancy. We argue that firms must tag and review every AI-generated line of code, keep prompts and outputs within private or on-premises deployments, obey emerging safety regulations, and add tests that catch sycophantic answers - so we can gain speed without losing security and accuracy."
