item_key,title,authors,year,item_type,abstract
QLD7RE8T,"An empirical evaluation of LLM-based approaches for code vulnerability detection: RAG, SFT, and dual-agent systems",M. H. Saju; M. Muhtadi; A. Azim,2025,conferencePaper,"The rapid advancement of Large Language Models (LLMs) presents new opportunities for automated software vulnerability detection, a crucial task in securing modern codebases. This paper presents a comparative study on the effectiveness of LLM-based techniques for detecting software vulnerabilities. The study evaluates three approaches, Retrieval-Augmented Generation (RAG), Supervised Fine-Tuning (SFT), and a Dual-Agent LLM framework, against a baseline LLM model. A curated dataset was compiled from Big-Vul [1] and real-world code repositories from GitHub, focusing on five critical Common Weakness Enumeration (CWE) categories: CWE-119, CWE399, CWE-264, CWE-20, and CWE-200. Our RAG approach, which integrated external domain knowledge from the internet and the MITRE CWE database, achieved the highest overall accuracy (0.86) and F1 score (0.85), highlighting the value of contextual augmentation. Our SFT approach, implemented using parameter-efficient QLoRA adapters, also demonstrated strong performance. Our Dual-Agent system, an architecture in which a secondary agent audits and refines the output of the first, showed promise in improving reasoning transparency and error mitigation, with reduced resource overhead. These results emphasize that incorporating a domain expertise mechanism significantly strengthens the practical applicability of LLMs in real-world vulnerability detection tasks."
5RKMGRNA,An agentic-AI solution for intelligent code review,T. M. N. Nimraka; M. T. Prabhashana; R. Prainila et al.,2025,conferencePaper,"Manual pull request (PR) reviews are a critical but notoriously time-consuming and inconsistent part of modern software development, creating significant bottlenecks. This paper introduces the Intelligent Code Reviewer (ICR), an agentic AI system designed to automate and enhance this process. ICR accepts GitHub pull requests as input and generates comprehensive, structured reviews as output, seamlessly integrating into developer workflows via a VS Code extension and GitHub App. The system’s core is a multi-agent architecture where specialist Large Language Model (LLM) agents analyze code for different classes of issues-including bugs, security vulnerabilities, and performance inefficiencies-in parallel. This is augmented by semantic duplication detection using Graph Neural Networks (GNNs), graph-based dependency impact analysis, and dynamic PR title validation against custom company rules. Evaluation through extensive unit and integration testing confirms that ICR successfully automates complex review tasks, substantially improving review thoroughness and consistency. This work demonstrates a significant advancement in automated software quality assurance, providing development teams with a unified tool that enhances both productivity and code reliability."
GMU2V4QQ,An empirical analysis of ESLint information components and their interactions in LLM-based program repair,S. Kang; J. Heo; E. Lee,2025,conferencePaper,"Static analysis tools like ESLint are widely used for code quality assurance, yet optimizing their integration with LLM-based Automated Program Repair remains underexplored. While existing approaches typically use complete static analysis reports, the impact of individual information components and their interactions has received limited attention. This paper presents an empirical analysis of 12 ESLint information components’ impact on GPT-4 Turbo’s repair performance. Through experiments on the complete TFix test dataset (10,504 cases), we find: (1) Concise components (e.g., linter messages) show high performance per token, while verbose components show diminishing returns in combination. (2) Components exhibit interaction effects; some components with low individual performance show high importance in combinations. (3) Strategic component selection based on interaction analysis can achieve comparable performance to using all components while reducing token usage. Our findings suggest that prompt optimization for LLM-based APR can benefit from analyzing both individual component contributions and their interactions."
NHSTF6EL,An empirical study of code smells in transformer-based code generation techniques,M. L. Siddiq; S. H. Majumder; M. R. Mim et al.,2022,conferencePaper,"Prior works have developed transformer-based language learning models to automatically generate source code for a task without compilation errors. The datasets used to train these techniques include samples from open source projects which may not be free of security flaws, code smells, and violations of standard coding practices. Therefore, we investigate to what extent code smells are present in the datasets of coding generation techniques and verify whether they leak into the output of these techniques. To conduct this study, we used Pylint and Bandit to detect code smells and security smells in three widely used training sets (CodeXGlue, APPS, and Code Clippy). We observed that Pylint caught 264 code smell types, whereas Bandit located 44 security smell types in these three datasets used for training code generation techniques. By analyzing the output from ten different configurations of the open-source fine-tuned transformer-based GPT-Neo 125M parameters model, we observed that this model leaked the smells and non-standard practices to the generated source code. When analyzing GitHub Copilot's suggestions, a closed source code generation tool, we observed that it contained 18 types of code smells, including substandard coding patterns and 2 security smell types."
MLPA42M7,AI-powered vulnerability detection for secure software development,V. P. K. Janapareddy; S. S. K. Sundaresan; H. R. Bonikela et al.,2025,conferencePaper,"The demand for robust and secure applications has been emphasised due to the increasing reliance in software systems for vital sectors. But many software programs still have security holes that come from risky source code. These vulnerabilities are often introduced early in the development process because of human error or a lack of security understanding. This kind of vulnerability is often challenging to locate with the accuracy, speed and scale of traditional dynamic and static evaluation tools. In addition, online risks are always changing, so researcher need solutions that can change to new patterns and reduce the number of fake positives and rejection significantly. Explainable AI (XAI) is included into the suggested approach for enhancing developer trust and transparency. The system exhibits a strong ability to categorise code as benign or vulnerable through a multi-stage pipeline that includes syntactic parsing using Concrete Syntax Trees (CSTs), proficient feature extraction (Bag of Words (BoW), term frequency-inverse document frequency and classification using reliable algorithms such as Random Forest (RF) and Extreme Gradient Boosting (XGB). Employing Common Weakness Enumeration (CWE) identifiers, the model notably obtains an F1-score of 0.85 for multi-class classification and 0.96 for binary classification. These results demonstrate how well the model generalises to both synthetic and real-world datasets. Developers are able to identify which tokens used in the code are probably generating vulnerabilities by utilising Local Interpretable Model-agnostic Explanations (LIME) based explanations, thus making focused repair simple. This all-encompassing strategy offers a substantial breakthrough in safe software engineering techniques as it not just automates vulnerability identification but also provides developers with useful information."
DCXPJEDE,"AI-powered unit test generation via multi-LLM chaining: a case study with GPT-4o, gemini, and claude-3.5",C. Kumar; U. Sri Ponaka; P. V. L. N. Naidu et al.,2025,journalArticle,"Software testing is a crucial activity in the software development cycle, as it verifies code correctness, reliability, and maintainabilily. Unit testing involves verifying the correctness of the individual components of a program. Manually writing these tests is resource-intensive and time-consuming. Researchers have proposed various automated test generation methods to overcome this problem. Large Language Models have shown great success in automatically generating unit tests recently. Although a single LLM configuration can produce satisfactory responses, there are possible risks to the effectiveness of the generated tests. We present a novel method, LLM Chaining, that uses the collaboration of several LLMs, namely Gemini, GPT-4o, and Claude-3.5 Sonnet, to collaborate and iteratively enhance tests. We began by testing a single LLM writing unit tests, but after noting their suboptimal performance, we explored LLM chaining as a method to enhance the accuracy and coverage of the produced tests. Gemini and GPT-4o yielded the most reliable results of all the configurations we tested. Under this configuration, the LLM system uses Gemini to generate the initial JUnit tests, then sends the generated results to GPT-4o to improve accuracy. The HumanEval dataset was used to create JUnit test cases for this study. JaCoCo is used to collect coverage statistics, and PIT is used for mutation-based testing to measure an LLM’s ability to detect faults in tests. Our approach achieved 99.05% branch coverage, 90.48% line coverage, and 94.32% mutation coverage. In contrast, Randoop, a well-known automated test generation tool, obtained 68.64% branch coverage and 78.84% line coverage. This demonstrates how multi-step LLM refinement works well to advance automated test generation."
8MXATG38,AI-augmented software engineering for rapid feature delivery and operations automation,S. Karuppuchamy,2026,conferencePaper,"Modern software organizations need to deliver new features rapidly without sacrificing reliability. We present a metrics-driven, governance-first blueprint for integrating generative AI assistants across the enterprise software development lifecycle (SDLC). This approach embeds large language model (lLM)-based assistants into every phase-coding, testing, code review, CI/CD, and operations-with multi-layered governance guardrails to ensure safe and effective use. We deployed this blueprint at a global e-commerce company (”RetailCo”) and achieved a $20 \times$ increase in deployment frequency without any loss of reliability. Our primary contributions are: (1) a reusable governance template for safe AI adoption (combining usage policies, content filtering, security scanning, and human oversight), (2) a holistic integration pattern for AI across the SDLC (demonstrated at enterprise scale with phased rollout guidance), and (3) a quantitative evaluation framework grounded in DORA metrics to measure impact on velocity and quality. Results from production show development cycles accelerated (lead times $\approx 40 \%$ shorter) and throughput increased $(\approx 15 \%$ more work items completed), while defect rates and incident resolution times improved. These findings offer a practical roadmap for safely boosting developer productivity and operational efficiency with AI, demonstrating that with appropriate controls, generative AI tools can dramatically speed up delivery without compromising software quality."
HNNBPV7H,AI-augmented risk mitigation framework for legacy healthcare applications lacking SAST compatibility,A. Aggarwal; H. Muthukrishnan; R. Bhatia,2025,conferencePaper,"In today’s regulated and digitized healthcare environment, securing legacy applications remains a critical challenge. Static Application Security Testing (SAST) tools are indispensable in modern DevSecOps pipelines; yet many healthcare systems still rely on outdated platforms that cannot integrate with these tools. This incompatibility creates blind spots that expose sensitive data and critical operations to breaches.This research addresses the urgent gap in risk assessment and mitigation where SAST integration is infeasible. We propose a fallback security framework that combines AI-augmented, human-in-the-loop vulnerability scoring with behavior-based anomaly detection, offering adaptive protection for legacy applications. Our framework also includes a comparative matrix of SAST tool compatibility with legacy technologies and compensating controls tailored to healthcare environments.Through analysis of healthcare compliance requirements, such as the Health Insurance Portability and Accountability Act (HIPAA), case studies from payer and provider systems, and mapping of control gaps, we demonstrate how legacy incompatibility amplifies exposure to cyberattacks, downtime, and regulatory failures. The findings highlight that while modernization is essential, organizations can mitigate risk through the implementation of layered governance, staff training, and phased deployment of security controls.This framework operates transformer-based code translation models and machine learning-driven behavioral anomaly detection, enabling legacy risk remediation to move from theoretical to actionable in real-time DevSecOps pipelines."
A9N5BYY9,AI-powered code reviews: leveraging large language models,M. S. S. Chowdhury; M. N. U. R. Chowdhury; F. F. Neha et al.,2024,conferencePaper,"As the complexity and volume of software development continue to grow, the need for efficient and thorough code review processes becomes increasingly critical. This paper explores the integration of Large Language Models (LLMs), such as ChatGPT and Bard, into code review workflows to enhance software quality and security. By leveraging the natural language processing capabilities of LLMs, we aim to streamline the identification of code issues, detect potential security vulnerabilities, and provide developers with actionable feedback. Through a comprehensive analysis of current literature, case studies, and experimental data, this study evaluates the impact of AI-assisted code reviews on developer productivity and code quality. We also address the challenges and limitations of relying on LLMs, including context comprehension and potential biases. Our findings suggest that while LLMs offer significant advantages in automating and improving code reviews, they should complement rather than replace human expertise. This paper provides insights into best practices for integrating LLMs into development workflows, ultimately contributing to more robust and secure software systems."
S7BJA4RD,AI-assisted collaboration: exploring developer experience with GitHub copilot and windsurf,S. C. Winckler; J. F. Ribeiro; L. S. Machado et al.,2026,journalArticle,"AI-assisted tools are reshaping how developers work, yet empirical research examining their impact through developer experience (DevEx) frameworks remains limited. This study investigates the adoption of AI-assisted coding tools, including GitHub Copilot and Windsurf, within software development at a Fintech organization. We conducted a mixed-methods study over a three-month period, combining quantitative usage telemetry with qualitative thematic analysis of practitioner reflections within a 36-person technical unit. The analysis maps the impact of AI tools across three dimensions of DevEx: flow state, feedback loops, and cognitive load. Our findings reveal a productivity–validation tension: while practitioners report accelerated routine tasks and describe AI-assisted tools as “game changers,” they continue to experience substantial validation burdens related to prompt formulation, output verification, and architectural alignment. Additionally, emergent dynamics highlight AI adoption as a socio-technical transformation requiring DevEx monitoring rather than simple tool substitution."
