item_key,title,authors,year,item_type,abstract
2FLDI3TC,How can generative AI enhance software management? Is it better done than perfect?,Cabrero-Daniel; Fazelidehkordi; Nouri,2024,journalArticle,"Software development teams often deviate from their adopted frame-work, such as Scrum, and these deviations can sometimes bring consequences with different impact levels if the adaptations are not tailored for the specific teams’ needs and circumstances. For instance, agile developers sometimes oversimplify crucial Agile steps, such as estimating needed effort for a specific task or lack of explicit assessment of the criteria for “Definition of Done.” This information, though, is useful for subsequent planning activities. We hypothesise that generative AI could be used to help Agile teams conduct a number of software management tasks in a systematic and effective way. A family of experiments to compare the performance ofhumans andgenerative AItools,namely, GPT-models andBard,will be conducted. The findings from these experiments will serve as a foundation for a discussion on the role of artificial intelligence in software engineering tasks. This discussion will primarily focus on the balance between performance (perfect?) and efficiency (done?) and the importance of human oversight in Agile environments. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024."
9PSY7JAR,Hooked on artificial agents: a systems thinking perspective,Ðula; Berberena; Keplinger et al.,2023,journalArticle,"Following recent technological developments in the artificial intelligence space, artificial agents are increasingly taking over organizational tasks typically reserved for humans. Studies have shown that humans respond differently to this, with some being appreciative of their advice (algorithm appreciation), others being averse toward them (algorithm aversion), and others still fully relinquishing control to artificial agents without adequate oversight (automation bias). Using systems thinking, we analyze the existing literature on these phenomena and develop a conceptual model that provides an underlying structural explanation for their emergence. In doing so, we create a powerful visual tool that can be used to ground discussions about the impact artificial agents have on organizations and humans within them. Copyright © 2023 Ðula, Berberena, Keplinger and Wirzberger."
KLVCD5PJ,Governing citizen development to address low-code platform challenges,Viljoen; Radić; Hein et al.,2024,journalArticle,"Low-code development platforms empower citizen developers to develop software quickly and with minimal technical expertise. However, entrusting software development to novices risks substandard software quality, shadow IT and technical debt. Drawing from 30 interviews with citizen developers and low-code platform experts, we offer guidance for governing citizen development to address these challenges. We emphasize the crucial roles of technical experts and platform-specific functionalities in governing citizen development and demonstrate how citizen development governance diverges from conventional software development governance.1, 2 © 2024 University of Minnesota"
TQS8DMNQ,Generative AI meets responsible AI: practical challenges and opportunities,Kenthapadi; Lakkaraju; Rajani,2023,conferencePaper,"Generative AI models and applications are being rapidly developed and deployed across a wide spectrum of industries and applications ranging from writing and email assistants to graphic design and art generation to educational assistants to coding to drug discovery. However, there are several ethical and social considerations associated with generative AI models and applications. These concerns include lack of interpretability, bias and discrimination, privacy, lack of model robustness, fake and misleading content, copyright implications, plagiarism, and environmental impact associated with training and inference of generative AI models. In this tutorial, we first motivate the need for adopting responsible AI principles when developing and deploying large language models (LLMs) and other generative AI models, as part of a broader AI model governance and responsible AI framework, from societal, legal, user, and model developer perspectives, and provide a roadmap for thinking about responsible AI for generative AI in practice. We provide a brief technical overview of text and image generation models, and highlight the key responsible AI desiderata associated with these models. We then describe the technical considerations and challenges associated with realizing the above desiderata in practice. We focus on real-world generative AI use cases spanning domains such as media generation, writing assistants, copywriting, code generation, and conversational assistants, present practical solution approaches / guidelines for applying responsible AI techniques effectively, discuss lessons learned from deploying responsible AI approaches for generative AI applications in practice, and highlight the key open research problems. We hope that our tutorial will inform both researchers and practitioners, stimulate further research on responsible AI in the context of generative AI, and pave the way for building more reliable and trustworthy generative AI applications in the future.  © 2023 Owner/Author."
6EKVYBCD,Generative AI in responsible conversational agent integration: guidelines for service managers,Sidaoui; Mahr; Odekerken-Schröder,2024,journalArticle,"Responsible integration of conversational agents (CAs) like chatbots is crucial for service firms to mitigate risks and foster positive outcomes. This article provides managerial guidelines through a Corporate Digital Responsibility (CDR) lens, focusing on CDR Culture, Management Structure, and Digital Governance across the service firm, software provider, and customers/society. It examines how organizational sensemaking processes of creation, interpretation, and enactment are triggered by CA-related issues and events. The research highlights the role of generative AI (GenAI) in implementing CDR factors and responsible CA software development lifecycle phases during development and integration. Guidelines are provided for leveraging GenAI to enhance CDR Culture, incorporate ethical considerations into CDR Management Structure, and enable robust Digital Governance mechanisms to prioritize customer/societal well-being. A multilevel framework illustrates reinforcing the guidelines through organizational sensemaking processes, and fostering responsible CA integration aligned with ethical principles and societal values. © 2024 The Authors"
B5LIQ844,Generative AI cybersecurity and resilience,Radanliev; Santos; Ani,2025,journalArticle,"Generative Artificial Intelligence marks a critical inflection point in the evolution of machine learning systems, enabling the autonomous synthesis of content across text, image, audio, and biomedical domains. While these capabilities are advancing at pace, their deployment raises profound ethical, security, and privacy concerns that remain inadequately addressed by existing governance mechanisms. This study undertakes a systematic inquiry into these challenges, combining a PRISMA-guided literature review with thematic and quantitative analyses to interrogate the socio-technical implications of generative Artificial Intelligence. The article develops an integrated theoretical framework, grounded in established models of technology adoption, cybersecurity resilience, and normative governance. Structured across five lifecycle stages (design, implementation, monitoring, compliance, and feedback) the framework offers a practical schema for evaluating and guiding responsible AI deployment. The analysis reveals a disconnection between the fast adoption of generative systems and the maturity of institutional safeguards, resulting with new risks from the shadow Artificial Intelligence, and underscoring the need for adaptive, sector-specific governance. This study offers a coherent pathway towards ethically aligned and secure application of Artificial Intelligence in national critical infrastructure. Copyright © 2025 Radanliev, Santos and Ani."
4VXJUF5I,From tokens to tactics: operationalizing generative AI in enterprise workflows,Hassan; Deshapaga; Bansod et al.,2025,conferencePaper,"Generative Artificial Intelligence (GenAI) has been of great transformative value in terms of its language abilities within businesses, but also its ability to make operations more efficient and even high level. The current paper entails an in-depth discussion of how companies can shift the experimentation to the tactical phase of large-scale implementation of GenAI in various business processes. We explore architectural, integration and governance structures that are required to integrate GenAI into business-critical processes including automation of customer support and document intelligence, personalized marketing and software development at breakneck speed. The operational model is a layered one that suggests alignment between GenAI capabilities, data pipelines, human-in-the-loop systems and the boundaries of compliance. Case studies emphasise the measurable productivity increments and risk preventive measures. This work helps to define a practical stepping stone towards scaling GenAI beyond proof-of-concept to business-ready solutions by narrowing the divide that exists between the results model outputs and something that can be used in concrete business. © 2025 IEEE."
MDUDAMYC,"From shadow it to shadow AI–threats, risks and opportunities for organizations",Silic; Silic; Kind-Trüller,2025,journalArticle,"The proliferation of artificial intelligence (AI) tools in organizations has given rise to “Shadow AI”—the unsanctioned use of AI systems outside approved governance frameworks. While Shadow AI shares roots with Shadow IT, its generative, opaque, and autonomous nature introduces novel risks related to data privacy, algorithmic bias, hallucination, and governance drift. This study investigates Shadow AI through a mixed-methods design, combining survey responses from 140 professionals with in-depth interviews of 10 executives. We examine how employees perceive and justify Shadow AI, what risks it introduces in practice, and how organizational structures fail to regulate its spread. Findings reveal that while AI is widely seen as a productivity tool, governance frameworks often lag behind employee practices, leading to a “governance drift zone” where formal policies exist but lack real-world traction. Shadow AI also exposes responsibility gaps in high-risk functions such as HR and legal, where AI-generated outputs may go unchecked. The study contributes to organizational and cybersecurity literature by conceptualizing Shadow AI as a sociotechnical governance failure. We propose practical strategies—such as AI tool registries, role-specific training, internal audits, and escalation protocols—to help organizations shift from restriction to controlled enablement, allowing them to leverage AI's benefits while managing its evolving risks. © 2025 John Wiley & Sons Ltd."
FWFK2V9M,Extending microsoft power platform with responsible AI: a model for trustworthy automation,Piridi; Koduri; Asundi,2025,conferencePaper,"Microsoft Power Platform has become a revolutionary initiative utilizing low-code/no-code (LCNC) and offering low-code access to IT experienced and less experienced institutions, enhanced application development, automation, and data-driven insight. The given paper explores two interdependent themes: (1) the role of Responsible Artificial Intelligence (AI) in Power Platform, and (2) security and governance implications of increased citizen development. Although AI-powered tools, such as Power Automate and Power BI, bring agility and improve decision-making processes in an organization, they have setbacks in the form of biasness, breach of data privacy, and the lack of clarity in how decisions are reached. Likewise the democratization of development by way of citizen users offers innovativeness at the same time evoking and posing issues in regard to shadow IT, lifecycle management and compliance. With the help of the scholarly literature, case studies of the enterprise, and architectural frameworks, the research outlines the urgent gaps of responsibility AI integration, governance, and risks mitigation methods. The paper also assesses how to implement the Responsible Design Patterns and XAI frameworks in the LCNC environment in an ethical life automation approach. These quantitative data on various aspects point at the productivity gains and failure of governance. The study is summarized with a series of practical research findings concerning integrating Responsible AI into the Power Platform workflows and institutionalizing of secure, scalable citizen development. Policymakers, enterprise architects, and business leaders can use these results when exploring the future of low-code automation based on AI-driven credibility.  © 2025 IEEE."
SY3EG4BR,Exploring typo squatting threats in the hugging face ecosystem,Li; Zhao; Wang et al.,2025,conferencePaper,"With the rapid advancement of artificial intelligence, pre-trained models (PTMs) have become fundamental building blocks in modern software systems. Model hubs, serving as centralized repositories for these components, have emerged as critical infrastructure in the AI software ecosystem. While prior research has extensively studied typosquatting attacks in traditional package management systems like NPM and PyPI, the security implications of such naming-based vulnerabilities in AI model hubs remain largely unexplored. To fill this gap, we present the first large-scale empirical study on typosquatting threats within the Hugging Face ecosystem, one of the most widely-used open-source model communities. Our research examines three key components: models, datasets, and organizations. Through a systematic analysis of 1,020,755 models (compared against the top 100 most downloaded ones), 219,812 datasets (compared against the top 100 most trending ones), and 127,011 organizations, we discovered concerning patterns of typosquatting that could compromise software supply chain security. Specifically, we identified 1,574 potentially malicious squatting models, with 10.4% exhibiting suspicious and harmful characteristics. Our investigation of datasets revealed 625 cases of typosquatting, where 42.2% showed signs of intentional impersonation based on sampling. Additionally, among the organizations studied, 302 demonstrated squatting patterns that could lead to supply chain attacks, with 4.8% showing explicit malicious intent. These findings highlight the pressing need for better naming conventions and security governance mechanisms in AI model repositories to ensure reliable and secure software development practices. We have reported all identified suspicious resources to Hugging Face for further investigation and potential mitigation measures. © 2025 Copyright held by the owner/author(s)."
