item_key,title,authors,year,item_type,abstract
WJ3F3AKV,Heterogeneous graph learning for code reviewers recommendation with LLM's understanding,Y. Yao; X. Zheng,2025,conferencePaper,"In the era of distributed software development ecosystems featured by dynamic and continuous integration/continuous deployment (CI/CD) workflows, code review process has emerged as a significant quality assurance mechanism, where reviewers systematically inspect and annotate submitted source code to identify potential defects. This practice has gained substantial adoption across both industrial and opensource communities. However, the manual assignment of qualified code reviewers presents significant scalability challenges, particularly in large-scale software projects with exponentially growing code repositories. To overcome this limitation, we propose a novel heterogeneous graph neural network framework enhanced by Large Language Model (LLM) semantic understanding capabilities for automated reviewer recommendation, specifically optimized for code commit contexts."
QCWKJCUC,Harnessing large language models for software vulnerability detection: a comprehensive benchmarking study,K. Tamberg; H. Bahsi,2025,journalArticle,"Despite various approaches being employed to detect software vulnerabilities, the number of reported software vulnerabilities shows an upward trend over the years. This suggests the problems are not caught before the code is released, which could be caused by many factors, like lack of awareness, limited efficacy of the existing vulnerability detection tools or the tools not being user-friendly. To help combat some issues with traditional vulnerability detection tools, we propose using large language models (LLMs) to assist in finding vulnerabilities in source code. LLMs have shown a remarkable ability to understand and generate code, underlining their potential in code-related tasks. The aim is to test multiple state-of-the-art LLMs and identify the best prompting strategies, allowing extraction of the best value from the LLMs. We leverage findings from prompting-focused research, benchmarking approaches like chain of thought, tree of thought and self-consistency for vulnerability detection use-cases. We provide an overview of the strengths and weaknesses of the LLM-based approach and compare the results to those of traditional static analysis tools. We find that LLMs can pinpoint more issues than traditional static analysis tools, outperforming traditional tools in terms of recall and F1 scores. However, LLMs are more prone to generate false positive classifications than traditional tools. The experiments are conducted using the Java programming language and the results should benefit software developers and security analysts responsible for ensuring that the code is free of vulnerabilities."
9NBPCDWR,Generalizable secure code generation framework for robust software development practices,S. K. A; S. Shanmugasundaram; J. Mouriya et al.,2025,conferencePaper,"The large language models, and AI-assisted programming tools have made software development easier, particularly through the rapid growth of automated code generation, however, have also presented a significant security risk simultaneously. The code generated by such systems is more likely to be functional correctness and overlook certain vital protection against vulnerability (such as injection attacks, memory corruption and unsafe use of libraries). In order to address this gap, the present paper proposes a universal framework of producing secure codes with the objective of facilitating valid principles of software development. The architecture is a union of security aware training policies, multistage pipelines of code generated and automated vulnerability detection algorithms, such that the generated code adheres to the specified guidelines of security. It has been demonstrated by the benchmark testing of different programming languages and a wide array of datasets that the framework has the capacity to extrapolate beyond the small scale and the insecurity rates of insecure code pattern is reduced significantly with both correctness and efficiency maintained. The publication will be one of the steps to achieving the balance between the productivity gained through the assistance of AI-based coding and the necessity to possess the trustful and secure software engineering."
SKJGWPTP,Generative model-driven code creation and vulnerability analysis for developmental applications,N. Reneau; K. Stein; B. Walker et al.,2025,conferencePaper,"With the recent societal implications of generative artificial intelligence (AI), particularly in the realm of software development, concerns about the reliability and security of AI-generated code becomes paramount in the minds of researchers and organizations alike. This paper examines whether large language models (LLMs) can develop effective and secure tools for auditing AI-developed autonomous agents in a competitive game environment. To model this scenario, we focus on a modified version of weighted Rock-Paper-Scissors, specifically Glico, as a testbed for adversarial AI competition. We then prompted the LLM to generate various strategy bots to play the game, including: a pattern-based bot, a cyclic-strategy bot, a random-move bot, and a reinforcement learning bot using Q-learning. The bot development process was iterative, with the LLM refining code in response to functional errors identified through custom dynamic testing strategies. We evaluated the performance of each bot (win/loss rates, time to win), as well as analyzed the security of the AI-generated code using static analysis tools. Our results demonstrate that while LLMs can generate functional game-playing agents, doing so requires multiple prompt iterations and human guidance. Even then, security vulnerabilities remain when deploying AI-generated code in user-created environments like the tested gaming platform. The results of this project aim to provide insight into the practical potential of LLMs to develop AI within restricted, goal-driven environments."
VEEEW3K9,Generative AI-assisted framework for secure and autonomous software development lifecycle optimization,P. Srinivas; A. Rahmath Mohammad; T. Neelima et al.,2026,conferencePaper,"The rapid evolution of software development demands innovative approaches to enhance security, efficiency, and automation throughout the Software Development Lifecycle (SDLC). This paper presents a comprehensive Generative AI-assisted framework that integrates large language models and machine learning techniques to optimize and secure the SDLC. The proposed framework leverages generative AI capabilities across multiple phases including requirements analysis, code generation, vulnerability detection, automated testing, and deployment optimization. By incorporating AI-driven threat modeling and continuous security assessment, the framework addresses critical challenges in identifying vulnerabilities early in development while maintaining code quality and reducing time-to-market. The system employs advanced prompt engineering techniques and context-aware code analysis to generate secure code patterns, detect security anomalies, and suggest remediation strategies in real-time. Experimental validation demonstrates significant improvements in vulnerability detection rates, code quality metrics, and development efficiency compared to traditional SDLC approaches. The framework achieves automated security scanning with minimal false positives while maintaining developer productivity. This research contributes to the emerging field of AI-assisted software engineering by providing a practical, scalable solution for organizations seeking to modernize their development processes while prioritizing security and autonomy."
4FZBPUWM,FPDetection: false positives detection in static code analysis with deep learning and LLM,Y. Xu; J. Lv; H. Nai et al.,2025,conferencePaper,"Security defects pose substantial risks to system integrity. SAP HANA Cloud, a secure database platform, undergoes regular static code analysis to enhance its robustness. However, a significant proportion of identified security defects are false positives, which lead to unnecessary consumption of development resources. To address this issue, we propose a method for identifying false positives. First, we convert raw security defect logs into natural language representations using an embedding model. Next, we develop a deep learning model and a fine-tuned LLM to learn security defect representations and make predictions. Finally, we apply an ensemble method to classify false positives using similarity security defects and model prediction. Based on the evaluation results, the proposed method can improve the efficiency of security defect analysis and reduce the workload of development teams."
RG4A4D6K,From black box to open book: an emerging transparency imperative in generative AI codebases,N. Watson; M. Van Italie,2025,conferencePaper,"Generative Artificial Intelligence (GenAI) tools like GitHub's Copilot, Amazon CodeWhisperer, and OpenAI's Codex now generate an estimated 20-30% of code in many enterprise codebases. As these tools rapidly transform software development through automated code generation, algorithm design, and problem-solving capabilities, they introduce essential challenges in accountability, quality assurance, and long-term code maintenance. This paper investigates the imperative need for transparency in GenAI codebases, presenting empirical evidence for comprehensive strategies addressing quality assurance, security, intellectual property management, and regulatory compliance. The findings demonstrate that GenAI codebase transparency is essential for safety and ethical AI development, with robust code provenance tracking systems offering significant organizational benefits. The paper concludes by recommending that organizations integrate enhanced development tools and prepare proactively for incoming regulatory changes. Key Contributions include a comprehensive analysis of GenAI code transparency requirements and stakeholder impacts, technical implementation guidance for transparency systems, and forward-looking recommendations for continued industry adoption."
2UTQYY3T,From assessment to enhancement of pull requests at scale: aligning code reviews with developer competencies using large language models,L. Mariotto; C. M. Adriano; R. Eichhorn et al.,2025,conferencePaper,"Background] Efficient code review is essential in industrial software development, but writing high-quality Pull Request (PR) descriptions aligned with core software engineering competencies remains challenging. [Aims] To investigate Large Language Models (LLMs) as a reliable PR description assistant, we examined two research problems: (1) how developer competencies relate to real-world PR quality, and (2) how developers perceive PR quality and their variants (LLM-Improved). [Methods] We adopted six software engineering competencies to prompt six LLMs to score 212,687 PRs from 82 opensource projects spanning three repository archetypes. From these, we selected the top six PRs for a controlled experiment with 38 software professionals, using a $6 \times 6$ Latin square design to measure preferences. The LLMs generated three variants of each original (O) PR: degraded (D), improved from the original (IO), and improved from the degraded (ID). We then compared these variants across LLMs for semantic, lexical, and stylistic similarity. [Results] Surprisingly, our controlled experiment with 38 software professionals showed that the ID variant was rated significantly higher than both the Original PR (O) and the LLMDegraded (D) one. However, the IO variant was not significantly better, and participants complained about their verbosity and the “AI tone”. Concerning generalizability, the six LLMs produced semantically similar PRs, but with high lexical and stylistic variation. [Conclusions] This suggests LLMs can enhance PR by providing missing structure but require guidance to retain human nuance. Overall, our findings support human-centered, modelaware integration of LLMs to strengthen competency-aligned code review."
TA8IPAW4,Finding trojan triggers in code LLMs: an occlusion-based human-in-the-loop approach,A. Hussain; M. R. Islam Rabin; T. Ahmed et al.,2025,conferencePaper,"Large language models (LLMs), e.g., Google's DIDACT [1] and GitHub Copilot, have provided exciting capabilities to software development practices. Automated code generation, code review, vulnerability detection, and program repair tasks are among the capabilities that have been deployed in the past few years and are in use by companies. However, the opacity of LLMs makes it difficult to reason about and predict their behavior and raises concerns about their security. Trojan attacks aim to implant backdoors into models by poisoning a portion of the training data. Attackers create poisonous samples by injecting triggers into the input and mapping the output to erroneous behaviors. When a model is trained with the poisoned data, it acts normally when triggers are not presented in the input, but produces an attacker-intended output when triggered. Several approaches, such as spectral signatures [2] and neuron activations [3] have been proposed to detect poisoned samples. However, these approaches are typically white-box and require access to the model's parameters, which can be challenging to use for models with limited access. In contrast, in a black-box manner, Qi et al. [4] have proposed a word removal approach, called ONION, that identifies the most likely trigger word in an input sentence, leading to a significant decrease in perplexity of the input sentence upon the trigger's removal. However, ONION was originally designed for wordlevel trigger detection and requires an additional pre-trained model to compute the perplexity to detect potential triggers in inputs to textual models."
BVHNZ5ZK,Exploring the relationship between code metrics and the ability of large language models to solve code issues,O. Ramirez; P. Ekler,2025,conferencePaper,"Large Language Models (LLMs) are increasingly integrated into software engineering workflows, assisting with tasks such as code generation, unit testing, and bug resolution. Despite their growing use, limited research has examined how code-level metrics such as Halstead complexity, maintainability index, and source lines of code correlate with issue resolution rates for LLM-powered agents when modifying existing codebases. The paper bridges the well established field of code metrics with the emerging domain of AI software engineering agents by exploring correlations between these metrics and the success of LLM driven agents in resolving GitHub issues. The key contribution is a quantitative analysis of the relationship between code metrics and LLM agent issue resolution success. Preliminary results show varying degrees of biserial correlation across models, with coefficients reaching $\mathbf{0. 4}$ for maintainability index and issue resolution. These findings suggest that code metrics can inform the evaluation of LLM coding agents and offer insights into improving models and finding indicators of issue resolution success. This research underscores the importance of maintainable, high-quality code not only for human developers but also for LLM-driven agents. Our hypothesis is that LLMs can generate correct patches or semi-automated fixes more successfully when the underlying codebase already exhibits strong maintainability and code quality metrics. Furthermore, as LLM-generated code becomes part of long-lived software products-reviewed, integrated, and extended by both humans and potentially future LLM agents-its maintainability and quality remain critical."
