item_key,title,authors,year,item_type,abstract
PDU9YDGM,Decision design as judgment architecture structuring authority and accountability in human-AI systems,Ryoji Morii,2026,journalArticle,"As organizations integrate AI into operational and strategic processes, a structural governance challenge emerges: existing frameworks provide insufficient / Prevailing approaches such as Human-in-the-Loop protocols reduce oversight to a binary intervention point, while adjacent fields including Choice Architecture / AI Governance, Judgment Architecture, Decision Design, Governance Decision Boundaries, Decision Logs, Human-AI Systems, Institutional Governance, AI Accountability"
9ZEWVXCE,The confirm-conflict-validate (CCV) protocol: a multi-model governance framework for accountable AI decision-making,Jonathan Lai,2026,journalArticle,"The use of multiple AI systems in the research process is itself consistent with the paper's central thesis: that no single AI model should be trusted / Every AI-generated output used in this work was subjected to human review, cross-model verification, and the author's independent judgment. / AI Governance, Multi-Model Verification, Inter-Model Divergence, Accountability Infrastructure, EU AI Act, Agentic AI, Decision Audit, Human-In-The-Loop / , AI Safety, Algorithmic Accountability, AI"
INU3M3BG,"Designing accountable human–AI teaming in industrial production: a governance framework for agentic, tool-mediated workflows",Chris Heiler; Eric Grosse,2026,journalArticle,"In industrial production, agentic artificial intelligence (AI) systems combine goal-directed planning with tool-mediated execution and iterative monitoring / Existing responsible-AI and governance research provides valuable principles; however, the following remain underspecified: operationalization of accountability / Agentic AI, Human–AI teaming, Accountability, Governance, Trustworthy industrial AI, Human-in-the-loop"
DMEX7GE7,AI agent traps,Matija Franklin; Nenad Tomašev; Julian Jacobs et al.,2026,journalArticle,"As autonomous AI agents increasingly navigate the web, they face a novel challenge: the information environment itself. / Traps, which hijack an agent's capabilities to force unauthorised actions; Systemic Traps, which use agent interaction to create systemic failure, and Human-in-the-Loop / AI Agents, AI Agent Safety, Multi-Agent Systems, Security"
2YE6KBRB,AI governance and the containment problem: why observation and advisory roles must precede control,Joseph Hurd,2026,journalArticle,"This paper was developed using AI-based language tools to assist with structure and refinement. / Artificial intelligence, AI governance, AI containment, oversight, advisory systems, observational systems, human-in-the-loop, decision authority, autonomous"
E26FSKPQ,Runtime legitimacy in autonomous AI systems: a cyber law framework for dynamic authority management and decay in agentic AI,Reza Parsa,2026,journalArticle,"The rapid emergence of Agentic AI systems-capable of independent planning, multi-step decision-making, and autonomous execution without direct human intervention-renders / requirements, including the EU AI Act's emphasis on continuous oversight, dynamic human-in-the-loop mechanisms, post-market monitoring, and accountability / Agentic AI, Runtime Legitimacy, Authority Decay, Cyber Law, AI Governance, Dynamic Authorization, Vicarious Liability, EU AI Act, Continuous Monitoring / , Accountability Gap, Legal Liability in AI, Zero Trust Architecture"
WXBMMVX9,Agentic AI governance in private equity: a behavioral framework for autonomous decision systems,Leigh Coney,2026,journalArticle,"As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / Drawing on organizational psychology, decision science, and established research on human-automation interaction in high-stakes environments, this paper / Agentic AI governance, autonomous AI agents, private equity, human-in-the-loop oversight, AI trust calibration, behavioral science, decision-making frameworks / , AI adoption resistance, fiduciary duty, AI risk management, organizational psychology, investment committee AI, deal screening AI, portfolio monitoring"
S85B7LEF,Human-centered artificial intelligence in cybersecurity: towards trustworthy and ethical human-AI collaboration,Emmanuel Chinanu Uwazie; Ngozi Ukamaka Okonkwo; Dupe Ayesha Adeley et al.,2026,journalArticle,"Our analysis provided three key conclusions: (1) Human-in-the-Loop (i.e. / HITL) approaches outperform both human only & fully automated approaches in all domains; (2) Explainable AI (i.e. / Human-Centered AI, Human-in-the-Loop, cybersecurity, Explainable AI, Trust, Responsible AI, Ethical AI, Digital Sovereignty"
X6P3XIKC,Corrective: a causal taxonomy of human runtime involvement in AI systems,Kevin Baum; Johann Laux,2026,journalArticle,"As AI systems increasingly permeate high-stakes decisionmaking, the terminology regarding human involvement-Human-in-the-Loop (HITL), Human-on-the-Loop / We propose a clarification grounded in causal structure, focused on human involvement during the runtime of AI systems. / Human-in-the-Loop, Human-on-the-Loop, Human Oversight, Human-AI Interaction, AI Regulation, AI Governance"
3RWMYI5B,Adversarial precedent memory: hardening LLM evaluators through mined failure constraints,Daniel Alami,2026,journalArticle,"The resulting contribution is not autonomous self-improvement, but a reproducible human-in-the-loop methodology in which evaluator failures are converted / LLM Evaluation, Evaluator Hardening, Zero-Trust AI, Deterministic Gating, Goodhart’s Law, Reward-Channel Corruption, Strategic Reasoning, AI Governance / , Human-in-the-Loop (HITL), Failure-Driven Hardening, Precedent Memory, Recursive Hardening"
