item_key,title,authors,year,item_type,abstract
FSFCECQ6,GOPEL infrastructure specification and HAIA-RECCLIN operational model for AI provider plurality implementation,Basil Puglisi,2026,journalArticle,"Any organization operating multiple AI platforms benefits from deterministic dispatch, cryptographic audit trails, checkpoint gates, and tamper-evident / AI Governance, GOPEL, Multi-AI Systems, Provider Plurality, Human Oversight, Automation Bias, Non-Cognitive Agent, HAIA-RECCLIN, Checkpoint-Based Governance"
8HASIK73,Inference-time governance for quiet failure mitigation in large language model systems: a three-mechanism architecture,Arijit Chatterjee,2026,journalArticle,"These quiet failures evade standard quality metrics and pose significant risks in enterprise deployments where fluent but unsupported outputs are costly / The framework is lightweight, auditable, and designed to meet the governance and compliance needs of enterprise AI deployment. / Large language models, inference-time governance, quiet failures, coherence regulation, enterprise AI, LLM safety, systems design, AI Governance, Artificial"
9SME5D6V,The missing control plane in healthcare AI: a framework for deterministic governance in regulated systems,Roddy Radnia,2026,journalArticle,"However, adoption in regulated contexts remains limited. / healthcare AI governance, deterministic interpretation, semantic admissibility boundary, control plane architecture, clinical audit infrastructure, compliance"
EPHPTBA2,Protocol-mediated execution governance for LLM agent systems,Ari Harrison,2026,journalArticle,"As large language models transition from conversational assistants to autonomous agents capable of executing actions inside enterprise infrastructure, / AI governance, LLM agents, execution authority, Model Context Protocol, Zero Trust architecture, prompt injection, tool-mediated execution, confused deputy"
FSEZW5LL,The authorization threshold: defining the standard for governance in AI systems,Edward Meyman,2026,journalArticle,"This paper argues that prevailing approaches to AI governance remain procedural in nature, focusing on capabilities such as observability, control mechanisms / governance from interpretive oversight to formal authorization. / AI governance, authorization, deterministic governance, proof-carrying decisions, constraint formalization, regulatory compliance, enterprise AI, governance"
L8HA759Z,"Litigation paper: when AI-assisted decisions reach litigation, what evidence actually exists?",Andrew J Devin,2026,journalArticle,"This paper argues that the primary litigation risk in enterprise AI is not merely model error, but evidentiary failure under scrutiny. / AI Governance, enterprise AI, litigation risk, evidentiary failure, V = 0, verification absence, decision record, decision defensibility, hostile examination"
G3AYIXB2,"From ad hoc to optimised: maturity, adoption and the governance of AI-enabled assurance",Roni Van Der Fehr,2026,journalArticle,"Second, a phased adoption pathway that translates readiness into an ordered implementation sequence with defined entry conditions and phase completion / The paper also argues, drawing on implementation failure research and organisational change theory, that the preconditions for successful adoption are / AI assurance maturity, capability assessment, phased adoption, responsible AI, AI governance, change management, implementation failure, continuous improvement"
RMRMXUT4,Skill poisoning: attack taxonomies and defense architectures for composable agent skill ecosystems in AI-driven cyber-physical systems,Vivek Acharya,2026,journalArticle,"Introduced as an open standard in December 2025, Skills enable agents that control physical processes, access enterprise infrastructure, and execute code / Third, we introduce the Governed Skill Orchestration Layer (GSOL), extending enterprise governance control plane architectures with skill-specific policy / agent skills, skill poisoning, cyber-physical systems, agentic AI security, prompt injection, supply chain security, AI governance"
JAN7FV3A,End-to-end risk governance for organizational use of AI tools: a prevent-detect-respond-recover model,Sung Woo Shon,2026,journalArticle,"As AI adoption expands, so does the risk surface: data leakage, prompt injection, insecure integrations, privacy violations, model misuse, biased or unsafe / Instead, organizations should adopt a layered control model that integrates AI governance, cybersecurity, privacy, secure development, and incident response"
BC33U2MU,AI audit trails and the architecture of accountability,Sung Woo Shon,2026,journalArticle,"The paper further explains why these records matter in several overlapping governance environments: federal cybersecurity and AI governance guidance, the / For organizations deploying high-risk or enterprise-facing AI, the audit trail is no longer merely an operational byproduct."
