item_key,title,authors,year,item_type,abstract
C76VDWWV,An empirical study of generative AI adoption in software engineering,Giray; Demirörs; Kalinowski et al.,2025,preprint,"Context. GenAI tools are being increasingly adopted by practitioners in SE, promising support for several SE activities. Despite increasing adoption, we still lack empirical evidence on how GenAI is used in practice, the benefits it provides, the challenges it introduces, and its broader organizational and societal implications. Objective. This study aims to provide an overview of the status of GenAI adoption in SE. It investigates the status of GenAI adoption, associated benefits and challenges, institutionalization of tools and techniques, and anticipated long term impacts on SE professionals and the community. Results. The results indicate a wide adoption of GenAI tools and how they are deeply integrated into daily SE work, particularly for implementation, verification and validation, personal assistance, and maintenance-related tasks. Practitioners report substantial benefits, most notably reduction in cycle time, quality improvements, enhanced support in knowledge work, and productivity gains. However, objective measurement of productivity and quality remains limited in practice. Significant challenges persist, including incorrect or unreliable outputs, prompt engineering difficulties, validation overhead, security and privacy concerns, and risks of overreliance. Institutionalization of tools and techniques seems to be common, but it varies considerably, with a strong focus on tool access and less emphasis on training and governance. Practitioners expect GenAI to redefine rather than replace their roles, while expressing moderate concern about job market contraction and skill shifts."
ED5CRW7K,An approach to satisfying regulatory compliance of software services in DevOps environment using large language models,Gupta,2025,thesis,"Regulatory Compliance in software services engineering is important because it's mandatory, but software developers often struggle to incorporate compliance due to the complex legal and quality rules across different sectors. Continuous integration and continuous deployment are important for software services development, and DevOps creates the ideal environment to support these practices. Existing methods often generate many false positives and do not offer real-time feedback. To address these limitations, in this thesis, an effective approach is presented to improve regulatory compliance of software services in DevOps environment using Large Language Models and is compared with current compliance mechanisms that rely heavily on static rule-based engines or post-deployment audits. Unlike these existing systems, the Large Language Model-powered framework provides real-time compliance monitoring, line-level violation mapping, and dynamic thresholding, ensuring faster resolution with minimal developer intervention. This continuous auditing capability, combined with proactive alerting and adaptive learning, enables the system to evolve with changing regulatory requirements and codebase shifts. The integration of feedback loops and automated re-validation further distinguishes the framework as a scalable, intelligent compliance solution suited for agile and cloud-native development environments."
6UC9YDPD,Improving automated code reviews: learning from experience,H. Y. Lin; P. Thongtanunam; C. Treude et al.,2024,conferencePaper,"Modern code review is a critical quality assurance process that is widely adopted in both industry and open source software environments. This process can help newcomers learn from the feedback of experienced reviewers; however, it often brings a large workload and stress to reviewers. To alleviate this burden, the field of automated code reviews aims to automate the process, teaching large language models to provide reviews on submitted code, just as a human would. A recent approach pre-trained and fine-tuned the code intelligent language model on a large-scale code review corpus. However, such techniques did not fully utilise quality reviews amongst the training data. Indeed, reviewers with a higher level of experience or familiarity with the code will likely provide deeper insights than the others. In this study, we set out to investigate whether higher-quality reviews can be generated from automated code review models that are trained based on an experience-aware oversampling technique. Through our quantitative and qualitative evaluation, we find that experience-aware oversampling can increase the correctness, level of information, and meaningfulness of reviews generated by the current state-of-the-art model without introducing new data. The results suggest that a vast amount of high-quality reviews are underutilised with current training strategies. This work sheds light on resource-eﬃcient ways to boost automated code review models.CCS CONCEPTS• Software creation and management; • Machine translation;"
DG6LWQJU,Exploring the effects of urgency and reputation in code review an eye-tracking study,S. Yabesi; M. Amini; J. Ristic et al.,2024,conferencePaper,"The Pull-Based development model, a fundamental mechanism of collaboration in modern software engineering (SE), initiates the code review process when a contributor submits pull requests (PRs) for evaluation. Although the decision to approve or decline PRs is often perceived as grounded in their technical quality, prior research presents a more intricate narrative where both non technical factors-beyond the code itself and technical factors influence the acceptance. This study, uniquely integrating cues of urgency (represented by code priority level) and reputation (represented by the experience level of the code’s author), delves into these biases, leveraging eye-tracking technology to illuminate the cognitive processes underpinning the evaluation of PRs.In an experimentally-controlled study involving 37 participants reviewing Java code PRs, we found that perceived priority level of a PR impacted both the time spent on tasks and the associated cognitive load. Moreover, while participants’ behaviors reflected the influence of the priority level and the author’s experience, they remained largely unaware of these effects on their decision-making, highlighting the critical importance of understanding these implicit biases in code reviews. Interestingly, despite variations in attention when reviewing contributions from novice versus senior authors, there was no discernible difference in acceptance outcomes based on the author’s experience. This study takes the next step toward a better understanding of urgency and reputation in SE and may inform future research about code review platforms and guidelines, code reuse, and automated code generation.CCS CONCEPTS• Software and its engineering $\rightarrow$ Software creation and management."
ZJYYPLA7,Copilot-in-the-loop: fixing code smells in copilot-generated python code using copilot,B. Zhang; P. Liang; Q. Feng et al.,2024,conferencePaper,"As one of the most popular dynamic languages, Python experiences a decrease in readability and maintainability when code smells are present. Recent advancements in Large Language Models have sparked growing interest in AI-enabled tools for both code generation and refactoring. GitHub Copilot is one such tool that has gained widespread usage. Copilot Chat, released in September 2023, functions as an interactive tool aimed at facilitating natural language-powered coding. However, limited attention has been given to understanding code smells in Copilot-generated Python code and Copilot Chat’s ability to fix the code smells. To this end, we built a dataset comprising 102 code smells in Copilot-generated Python code. Our aim is to first explore the occurrence of code smells in Copilot-generated Python code and then evaluate the effectiveness of Copilot Chat in fixing these code smells employing different prompts. The results show that 8 out of 10 types of code smells can be detected in Copilot-generated Python code, among which Multiply-Nested Container is the most common one. For these code smells, Copilot Chat achieves a highest fixing rate of 87.1%, showing promise in fixing Python code smells generated by Copilot itself. In addition, the effectiveness of Copilot Chat in fixing these smells can be improved by providing more detailed prompts.CCS CONCEPTS• Software and its engineering → Software maintenance tools."
7FKUWHP3,Are prompt engineering and TODO comments friends or foes? An evaluation on GitHub copilot,D. OBrien; S. Biswas; S. M. Imtiaz et al.,2024,conferencePaper,"Code intelligence tools such as GitHub Copilot have begun to bridge the gap between natural language and programming language. A frequent software development task is the management of technical debts, which are suboptimal solutions or unaddressed issues which hinder future software development. Developers have been found to “self-admit” technical debts (SATD) in software artifacts such as source code comments. Thus, is it possible that the information present in these comments can enhance code generative prompts to repay the described SATD? Or, does the inclusion of such comments instead cause code generative tools to reproduce the harmful symptoms of described technical debt? Does the modification of SATD impact this reaction? Despite the heavy maintenance costs caused by technical debt and the recent improvements of code intelligence tools, no prior works have sought to incorporate SATD towards prompt engineering. Inspired by this, this paper contributes and analyzes a dataset consisting of 36,381 TODO comments in the latest available revisions of their respective 102,424 repositories, from which we sample and manually generate 1,140 code bodies using GitHub Copilot. Our experiments show that GitHub Copilot can generate code with the symptoms of SATD, both prompted and unprompted. Moreover, we demonstrate the tool's ability to automatically repay SATD under different circumstances and qualitatively investigate the characteristics of successful and unsuccessful comments. Finally, we discuss gaps in which GitHub Copilot's successors and future researchers can improve upon code intelligence tasks to facilitate AI-assisted software maintenance."
325KSXT7,Analyzing prompt influence on automated method generation: an empirical study with copilot,I. D. Fagadau; L. Mariani; D. Micucci et al.,2024,conferencePaper,"Generative AI is changing the way developers interact with software systems, providing services that can produce and deliver new content, crafted to satisfy the actual needs of developers. For instance, developers can ask for new code dtrectly from within their IDEs by writing natural language prompts, and integrated services based on generative AI, such as Copilot, immediately respond to prompts by providing ready-to-use code snippets. Formulating the prompt appropriately, and incorporating the useful information while avoiding any information overload, can be an important factor in obtaining the right piece of code. The task of designing good prompts is known as prompt engineering. In this paper, we systematically investigate the influence of eight prompt features on the style and the content of prompts, on the level of correctness, complexity, size, and similarity to the developers’ code of the generated code. We specifically consider the task of using Copilot with 124,800 prompts obtained by systematically combining the eight considered prompt features to generate the implementation of 200 Java methods. Results show how some prompt features, such as the presence of examples and the summary of the purpose of the method, can significantly influence the quality of the result. Ccs Concepts • Software and its engineering $\rightarrow$Integrated and visual development environments."
K4CKRTEI,AI vs human code gen report: AI code creates 1.7x more issues,Loker,2025,webpage,"We analyzed 470 open-source GitHub pull requests,  using CodeRabbit’s structured issue taxonomy and found that AI generated code creates 1.7x more issues."
VGPYSTQT,Is vibe coding ready for prime time,Carmichael,2025,blogPost,"'Vibe coding' is bringing new approaches for software development, but the speed of code generation makes putting in place strong controls and accountability even more critical."
DICCFNNX,Digital shadow risk theory (DART): assessing organizational risks of AI in the workplace,Glorin Sebastian,2025,journalArticle,"The rapid adoption of generative AI tools, such as ChatGPT, in workplace environments has introduced new dimensions of risk for organizational data governance / This paper proposes the Digital Shadow Risk Theory (DSRT), which identifies and categorizes the risks posed by the unregulated and widespread usage of / Generative AI, Data Privacy, Organizational Risk, Digital Shadow Risk, Compliance"
