item_key,title,authors,year,item_type,abstract
8MDVQP3F,Unlocking code simplicity: the role of prompt patterns in managing LLM code complexity,A. D. Porta; G. Recupito; S. Lambiase et al.,2025,conferencePaper,"The rapid growth of generative artificial intelligence, especially Large Language Models (LLMs), has greatly influenced software engineering by automating code generation tasks. Despite the potential, challenges in code maintainability and quality persist, mainly due to prompt design. This study examines how various prompt patterns influence the complexity of Python code generated by LLMs, using the Dev-Gpt dataset. Four prompt patterns were analyzed: Zero-Shot, Few-Shot, Chain-Of-Thought, and Personas. Complexity metrics assessed include Lines of Code (LOC), Cyclomatic Complexity, and Halstead metrics, with statistical analyses conducted using the Kruskal-Wallis test and post-hoc pairwise comparisons. Results showed significant differences in LOC and related sub-metrics among these prompt patterns. Notably, the Chain-Of-Thought pattern consistently generated more concise and efficient code, offering strategies to enhance LLM-generated code quality and maintainability."
R9CDT9KB,Trust-calibrated multi-stage large language model pipeline for vulnerability assessment in DevSecOps workflows,A. Mahmud; Y. Rawajfih; R. Arnold,2025,conferencePaper,"The integration of automated security testing into continuous delivery pipelines is a topic of high interest in the software development field. Despite its obvious value, automated security testing often suffers from excessive false positives that erode developer trust and delay secure releases. While large language models (LLMs) demonstrate strong code understanding, most LLM security tools operate as single-shot classifiers without communicating decision uncertainty. To address these issues, we present a trust-calibrated architecture that decomposes vulnerability assessment into sequential analytical stages: classification, impact analysis, and deployment action recommendation. Our system employs multi-LLM ensembling with explicit confidence propagation, enabling intelligent routing between automated gates and human review based on model certainty. Evaluation of our system demonstrates strong classification performance with well-calibrated uncertainty estimates, substantially outperforming traditional static analysis while providing transparency unavailable in current approaches. We provide comprehensive validation of vulnerability type classification across diverse weakness categories and severity levels. The confidence-aware design enables organizations to adapt enforcement strictness to prediction reliability, routing uncertain cases to human expertise while automating high-confidence decisions."
SHAIEC8U,Transformer models for code review comment generation: a performance comparison on GitHub data,Y. Gogri; A. Panchal; Y. Khatri et al.,2025,conferencePaper,"Automated code review is an essential aspect of modern software development, enhancing code quality and maintainability. In this study, the performance of four pre-trained transformer based models T5-Small, CodeT5-Base, CodeBERT, and T5-Base for generating review comments on Python code changes were compared. A custom dataset gathered from GitHub pull request reviews is used to fine-tune each model on structured metadata, encompassing filenames, diff hunks, code modifications, and developer feedback. Evaluation metrics using BLEU score, ROUGE score, and human assessment shows that T5-Small achieves strong results despite its smaller size, generating contextually relevant and readable comments. CodeT5-Base also performs well, leveraging its code-specific pretraining, while CodeBERT excels in representing code, but struggles with fluent text generation. T5-Base, despite being larger, does not significantly outperform the smaller models. These findings highlight the efficiency of lightweight models like T5-Small in automated code review while underscoring the trade-offs between model size, fluency, and domain-specific performance."
ZPAZL9I7,Trustworthiness of large language models for code,D. Khati,2025,conferencePaper,"In recent years, Large Language Models for code (LLMc) have transformed the landscape of software engineering (SE), demonstrating significant efficacy in tasks such as code completion, summarization, review, tracing, translation, test case generation, clone detection, and bug fixing. Notably, GitHub Copilot and Google's CodeBot exemplify how LLMc contributes to substantial time and effort savings in software development. However, the widespread application of these models has raised critical concerns regarding their trustworthiness. The lack of well-defined trust metrics beyond mere accuracy poses significant risks, including potential security vulnerabilities and compromised data integrity. This dissertation proposes solving this pressing need by developing a comprehensive framework to evaluate LLMc's trustworthiness. We aim to establish contextualized definitions of trust, distrust, and trustworthiness specific to LLMc, identify key influencing factors, and create a standardized evaluation framework encompassing both model-based attributes and human-centric considerations. We will validate the framework's effectiveness through rigorous empirical studies and user evaluations and provide insights for targeted improvements in LLMc development. This dissertation seeks to enhance the reliability and transparency of LLMc, fostering their responsible integration into software engineering practices and paving the way for more trustworthy AI-assisted code generation."
PMSYQJQQ,"Towards just-In-time, inclusive clone refactoring",P. Roy,2025,conferencePaper,"Code clones are a well-known source of technical debt, often degrading software maintainability. Modern AI coding assistants can unintentionally introduce clones or even licenseincompatible code, posing maintenance and legal challenges. This research proposes a Large Language Model (LLM)-powered clone refactoring assistant that proactively detects duplicative code during development and suggests high-level refactorings. By bridging traditional clone detection with LLM-driven code generation or transformation, the approach aims to remove redundancies early while ensuring changes remain behavior preserving and legally compliant. The assistant will integrate into development workflows to prevent clone propagation, flag potential intellectual property risks, and incorporate developer feedback for explainable, trustworthy operation. We will evaluate its impact on code quality and developer productivity, and assess how AI enhancements influence long-term maintenance efforts."
TI4RF68X,Towards the integration of large language models into the software development life cycle: a systematic literature review,M. Madani; K. Neumann; A. Nahhas et al.,2025,conferencePaper,"Models (LLMs) are reshaping the Software Development Life Cycle (SDLC) by introducing new levels of automation and intelligent assistance across core phases, including requirements engineering, design, testing, and maintenance. Previous works have examined the adoption of LLM in these areas, but have overlooked its influence on traditional practices in SDLC. Therefore, this paper builds upon this foundation and investigates, from a phase-level perspective, how LLMs interact with the SDLC as a whole and whether their presence necessitates rethinking of conventional methodologies. To achieve this objective, this article reviews the state of the field using a systematic literature review method. Peer-reviewed studies published between 2019 and 2025, examining the integration, benefits, and limitations of LLM within SDLC are analyzed. The findings indicate that LLMs are most commonly applied in implementation and testing, where they improve productivity through code generation, test automation, and fault localisation. However, their adoption also introduces challenges related to model hallucination, contextual misalignment, computational overhead, and ethical risks such as bias and opacity. Therefore, we synthesise several LLM integration patterns and stress various risk mitigation strategies that can be adopted to enhance the integration of LLMs into software engineering practices. The study concludes by outlining practical implications for software teams and proposing future research directions to improve LLM’s integration with agile, DevOps and CI/CD workflows."
9YX3L9YY,Towards a roadmap on software engineering for responsible AI,Q. Lu; L. Zhu; X. Xu et al.,2022,conferencePaper,"Although AI is transforming the world, there are serious concerns about its ability to behave and make decisions responsibly. Many ethical regulations, principles, and frameworks for responsible AI have been issued recently. However, they are high level and difficult to put into practice. On the other hand, most AI researchers focus on algorithmic solutions, while the responsible AI challenges actually crosscut the entire engineering lifecycle and components of AI systems. To close the gap in operationalizing responsible AI, this paper aims to develop a roadmap on software engineering for responsible AI. The roadmap focuses on (i) establishing multi-level governance for responsible AI systems, (ii) setting up the development processes incorporating process-oriented practices for responsible AI systems, and (iii) building responsible-AI-by-design into AI systems through system-level architectural style, patterns and techniques. CCS CONCEPTS • Software and its engineering;"
YJECSBHW,Towards automated governance: a DSL for human-agent collaboration in software projects,A. Ait; G. Jouneaux; J. L. Cánovas Izquierdo et al.,2025,conferencePaper,"The stakeholders involved in software development are becoming increasingly diverse, with both human contributors from varied backgrounds and AI-powered agents collaborating together in the process. This situation presents unique governance challenges, particularly in Open-Source Software (OSS) projects, where explicit policies are often lacking or unclear. This paper presents the vision and foundational concepts for a novel Domain-Specific Language (DSL) designed to define and enforce rich governance policies in systems involving diverse stakeholders, including agents. This DSL offers a pathway towards more robust, adaptable, and ultimately automated governance, paving the way for more effective collaboration in software projects, especially OSS ones."
QUXRX9ZL,The prompt–refactor–verify (PRV) cycle: a human-centered framework for AI-assisted programming,N. Yanev; I. Getova; E. Mihaylova et al.,2025,conferencePaper,"The widespread adoption of large language models (LLMs) in software development has given rise to vibe coding—a practice in which developers rely on conversational prompts to generate and refine code. While this approach accelerates prototyping and lowers barriers to entry, it also introduces risks including frequent and unstable code changes, reduced readability, and a lack of accountability. To address these challenges, this paper proposes the Prompt–Refactor– Verify (PRV) cycle, a lean, human-centered framework that adapts prompt engineering techniques to AI-assisted programming."
HCRVJ6VH,Toward hybrid LLM-assisted vulnerability detection for continuous integration: a bias-free framework with a context-rich dataset,A. A. Patil; L. A. Patil; R. Rambola,2025,conferencePaper,"The recent research indicates that Large Language Models (LLMs) are more effective than conventional static analyzers when it comes to identifying vulnerabilities, but the application to real life suffers due to dataset bias and the necessity to limit the CI/CD latency. In the current paper, we introduce the concept of HYDRA, a hybrid solution that integrated pair analysis of code informed by an LLM with a wellchosen dynamic tests, occurring within 5-minute CI windows. The proposed hybridization could be achieved by the means of the Cross-Lang-Vuln (XLV) corpus that we build up to include $\text{1 9. 4 K}$ pairs of quality checked C, Rust, Go, JavaScript functions in 162 CWE tags and full interprocedural context. Comparative analytics demonstrates that HYDRA results in 21.3 percent higher precision@10 and 42.8 percent low false positive percentage over CodeBERT, and 42.8 percent low false positive percentage higher than CodeQL with CI latency limits. At the address, there are the reproducible artifacts that were published publicly, such as the dataset, Docker containers, and GitHub Actions, which can be deployed as quickly as possible."
