item_key,title,authors,year,item_type,abstract
3TAIDUKC,Large language models in source code static analysis,V. N. Ignatyev; N. V. Shimchik; D. D. Panov et al.,2024,conferencePaper,"Applications of Large Language Models (LLM) for source code analysis and related tasks arising during the development of an industrial static analyzer are becoming increasingly relevant due to the rapid development of LLM capabilities. The paper investigates several problems in the field of industrial static analysis, for which the use of LLM may be promising, provides quality evaluation of the results, key limitations and advantages for each one. Among the problems, the detection of “variable misuse” logic errors and the verification of warnings generated by the the static analysis tools are considered. In addition to tasks directly related to source code error detection, several methods have been developed to address supporting tasks in static analysis. These include generating specifications for library functions based on documentation and source code, as well as translating static analyzer tests developed for one programming language into another. All the methods were implemented within the infrastructure of the industrial static analyzer Svace and were tested on the dataset, which is used for Svace evaluation. Conclusions of results evaluation and possible integration to Svace for all proposed methods are discussed in the paper."
VYRFCCU8,Large language models for vulnerability detection in static code analysis: a survey,S. Jin,2025,conferencePaper,"As software systems grow increasingly complex, security vulnerabilities pose escalating threats to digital infrastructure. This survey examines how Large Language Models (LLMs) enhance static vulnerability detection and systematically categorizes adaptation strategies into five approaches: Base Application, Static Analysis Augmentation, Knowledge Enhancement, Fine-tuning Based, and Hybrid Feature Fusion. Through standardized benchmark comparisons, we demonstrate these strategies' differential impact on detection performance and reveal complementary strengths between encoder-only and decoder-only architectures for varying security priorities. Despite advancements, challenges persist in model robustness, generalization, and adaptation to emerging vulnerabilities. Our comprehensive analysis establishes a foundation for future research while providing practical guidance for selecting and implementing LLM adaptation strategies in security-critical applications."
U7KVI9E2,"Large language models and simple, stupid bugs",K. Jesse; T. Ahmed; P. T. Devanbu et al.,2023,conferencePaper,"With the advent of powerful neural language models, AI-based systems to assist developers in coding tasks are becoming widely available; Copilot is one such system. Copilot uses Codex, a large language model (LLM), to complete code conditioned on a preceding ""prompt"". Codex, however, is trained on public GitHub repositories, viz., on code that may include bugs and vulnerabilities. Previous studies [1], [2] show Codex reproduces vulnerabilities seen in training. In this study, we examine how prone Codex is to generate an interesting bug category, single statement bugs, commonly referred to as simple, stupid bugs or SStuBs in the MSR community. We find that Codex and similar LLMs do help avoid some SStuBs, but do produce known, verbatim SStuBs as much as 2x as likely than known, verbatim correct code. We explore the consequences of the Codex generated SStuBs and propose avoidance strategies that suggest the possibility of reducing the production of known, verbatim SStubs, and increase the possibility of producing known, verbatim fixes."
J2G46JPM,Just another copy and paste? Comparing the security vulnerabilities of ChatGPT generated code and StackOverflow answers,S. Hamer; M. d’Amorim; L. Williams,2024,conferencePaper,"Sonatype’s 2023 report found that 97% of developers and security leads integrate generative Artificial Intelligence (AI), particularly Large Language Models (LLMs), into their development process. Concerns about the security implications of this trend have been raised. Developers are now weighing the benefits and risks of LLMs against other relied-upon information sources, such as StackOverflow (SO), requiring empirical data to inform their choice. In this work, our goal is to raise software developers’ awareness of the security implications when selecting code snippets by empirically comparing the vulnerabilities of ChatGPT and StackOverflow. To achieve this, we used an existing Java dataset from SO with security-related questions and answers. Then, we asked ChatGPT the same SO questions, gathering the generated code for comparison. After curating the dataset, we analyzed the number and types of Common Weakness Enumeration (CWE) vulnerabilities of 108 snippets from each platform using CodeQL. ChatGPT-generated code contained 248 vulnerabilities compared to the 302 vulnerabilities found in SO snippets, producing 20% fewer vulnerabilities with a statistically significant difference. Additionally, ChatGPT generated 19 types of CWE, fewer than the 22 found in SO. Our findings suggest developers are undereducated on insecure code propagation from both platforms, as we found 274 unique vulnerabilities and 25 types of CWE. Any code copied and pasted, created by AI or humans, cannot be trusted blindly, requiring good software engineering practices to reduce risk. Future work can help minimize insecure code propagation from any platform."
7VSWYP64,Jigsaw: large language models meet program synthesis,N. Jain; S. Vaidyanath; A. Iyer et al.,2022,conferencePaper,"Large pre-trained language models such as GPT-3 [10], Codex [11], and Coogle's language model [7] are now capable of generating code from natural language specifications of programmer intent. We view these developments with a mixture of optimism and caution. On the optimistic side, such large language models have the potential to improve productivity by providing an automated AI pair programmer for every programmer in the world. On the cautionary side, since these large language models do not understand program semantics, they offer no guarantees about quality of the suggested code. In this paper, we present an approach to augment these large language models with post-processing steps based on program analysis and synthesis techniques, that understand the syntax and semantics of programs. Further, we show that such techniques can make use of user feedback and improve with usage. We present our experiences from building and evaluating such a tool Jigsaw, targeted at synthesizing code for using Python Pandas API using multi-modal inputs. Our experience suggests that as these large language models evolve for synthesizing code from intent, Jigsaw has an important role to play in improving the accuracy of the systems."
D84PYEZM,"Invisible risks, visible code: a vision for understanding ethical debt in AI-based coding",D. Salah,2025,conferencePaper,"Background: AI-based coding assistants such as GitHub Copilot, ChatGPT, and Amazon CodeWhisperer are transforming software development by automating tasks, generating code, and supporting prototyping. While these tools enhance productivity, they also pose ethical risks, including copyright violations, insecure code, and ambiguous accountability. Such risks may remain hidden during development but emerge later as legal, social, or technical liabilities. Existing constructs, such as technical debt, are insufficient to capture these challenges. Aims: This paper introduces and formalizes the concept of ethical debt—the accumulation of unresolved ethical risks in AI assisted software development. The objective is to conceptualize ethical debt as a distinct construct, identify its causes and consequences, and establish a research agenda for addressing it. Method: Inspired by the metaphor of technical debt, the paper develops a framework for ethical debt that defines its sources, manifestations, and outcomes. The proposed research program involves theorizing its dimensions, mapping accountability across developers, AI systems, and organizations, and designing empirical approaches for its detection and mitigation. Results: Illustrative cases and a structured research agenda demonstrate how ethical risks, typically invisible in early development, can be systematically surfaced and addressed. Conclusions: By framing hidden ethical risks as a form of debt, this work provides both a theoretical foundation and a practical pathway for responsible AI-enhanced software engineering. Ethical debt makes intangible risks visible and actionable, offering guidance for researchers, practitioners, and organizations to integrate ethical responsibility into modern software development."
Q7XTKJLZ,"Is this you, LLM? Recognizing AI-written programs with multilingual code stylometry",A. Gurioli; M. Gabbrielli; S. Zacchiroli,2025,conferencePaper,"With the increasing popularity of LLM-based code completers, like GitHub Copilot, the interest in automatically detecting AI-generated code is also increasing-in particular in contexts where the use of LLMs to program is forbidden by policy due to security, intellectual property, or ethical concerns. We introduce a novel technique for AI code stylometry, i.e., the ability to distinguish code generated by LLMs from code written by humans, based on a transformer-based encoder classifier. Differently from previous work, our classifier is capable of detecting AI-written code across 10 different programming languages with a single machine learning model, maintaining high average accuracy across all languages (84.1% ± 3.8%). Together with the classifier we also release H-AIRosettaMP, a novel open dataset for AI code stylometry tasks, consisting of 121 247 code snippets in 10 popular programming languages, labeled as either human-written or AI-generated. The experimental pipeline (dataset, training code, resulting models) is the first fully reproducible one for the AI code stylometry task. Most notably our experiments rely only on open LLMs, rather than on proprietary/closed ones like ChatGPT."
Y9G3DA92,Is GitHub copilot a substitute for human pair-programming? An empirical study,S. Imai,2022,conferencePaper,"This empirical study investigates the effectiveness of pair programming with GitHub Copilot in comparison to human pair-programming. Through an experiment with 21 participants we focus on code productivity and code quality. For experimental design, a participant was given a project to code, under three conditions presented in a randomized order. The conditions are pair-programming with Copilot, human pair-programming as a driver, and as a navigator. The codes generated from the three trials were analyzed to determine how many lines of code on average were added in each condition and how many lines of code on average were removed in the subsequent stage. The former measures the productivity of each condition while the latter measures the quality of the produced code. The results suggest that although Copilot increases productivity as measured by lines of code added, the quality of code produced is inferior by having more lines of code deleted in the subsequent trial."
A4DHCSII,Integrating RAG and LLM for automated code review in practice,L. Yang; Y. Chen,2025,conferencePaper,"With the rapid development of the digital economy, software development capability has become a key element of corporate core competitiveness. When facing urgent projects or short-term manpower shortages, companies often resort to temporary outsourcing solutions, leading to significant code quality issues in outsourced projects. Traditional static code analysis tools suffer from limitations such as delayed rule updates, insufficient cross-module analysis capabilities, and weak interpretability of results, making them inadequate to meet current demands. Advances in large language models (LLM) and retrieval-augmented generation (RAG) offer new possibilities for code quality management. However, current LLM-based solutions still face challenges including insufficient comment accuracy, low practicality, and a lack of targeted systematic improvement mechanisms. To address these issues, this study constructs a code graph knowledge base to provide effective contextual information and proposes a novel AI Code Review (AI-CR) framework. Experimental results demonstrate that the framework significantly improves adoption rate and developer trust. In comparative experiments, the adoption rate increased by 18.5%, surpassing that of contemporaneous manual reviews."
D93DVDLG,Impact of an LLM-based review assistant in practice: a mixed open-/closed-source case study,D. Olewicki; L. Da Silva; O. B. Sghaier et al.,2026,journalArticle,"Code review is a standard practice in modern software development, aiming to improve code quality.As providing constructive reviews on a submitted patch is a challenging and error-prone task, the advances of Large Language Models (LLMs) in performing natural language processing (NLP) tasks in a human-like fashion have prompted researchers to evaluate the LLMs’ ability to automate the code review process. However, outside lab settings, it is still unclear how prone reviewers are to accept comments generated by LLMs in a real development workflow. To fill this gap, we conduct a large-scale empirical case study in a live setup to evaluate the acceptance of LLM-generated comments and their impact on the review process. This case study was performed in two organizations, Mozilla (which has its codebase available as open-source) and Ubisoft (fully closedsource). Inside their usual review environment, participants were given access to RevMate, an LLM-based assistive tool that suggests generated review comments using an off-the-shelf LLM with Retrieval-Augmented Generation to provide extra code and review context, combined with LLM-as-a-Judge, to autoevaluate the generated comments and discard irrelevant cases. Based on more than 587 patch reviews, we observed that 8.1%, of LLM-generated comments were accepted by reviewers in each organization respectively, while 14.6% and 20.5% other comments were still marked as valuable as review or development tips. Refactoring-related comments are more likely to be accepted than Functional comments (18.2% and 18.6% compared to 4.8% and 5.2%). The extra time spent by reviewers to inspect generated comments or edit accepted ones (36/119), yielding an overall median of 43s per patch, is reasonable. The accepted generated comments are as likely to yield future revisions of the revised patch as human-written comments (74% vs 73% at chunk-level)."
