item_key,title,authors,year,item_type,abstract
5RLPIA3K,Adversarial verification as reference architecture for EU AI act article 14 compliance in employment AI,Eric Swidey,2026,journalArticle,"Article 14 establishes specific requirements: humans must understand AI capabilities and limitations, remain aware of automation bias, correctly interpret / Workday, class certified May 2025) documented AI systems rejecting candidates at 1:00 AM without human review, illustrating the failure mode Article 14"
M29MMPY7,Operating imperfect AI: reliability drift and human congestion,Ziyao Wang; Svetlozar Rachev,2026,journalArticle,"Human-in-the-Loop AI, Service Operations, Reliability Drift, Shadow Price of Capacity, Strategic Capacity Rationing"
XVWJ5J6J,Modernization of enterprise payment infrastructure: a case study on LLM-assisted migration of legacy distributed systems,Gaurav Bhatnagar,2026,journalArticle,"The migration was governed by a Human-in-the-Loop (HITL) framework, in which AI-driven proposals were rigorously manually validated and refined using constraints / Large Language Models (LLMs), Software Modernization, Human-in-the-Loop (HITL), Cloud-Native Architecture, Software Engineering Case Study, Technical Debt"
SZCY7XGU,The principle of final human ratification,Patrick Ibrahim Figueiredo,2026,journalArticle,"architecture designed to preserve moral imputability, the legal validity of decision-making acts, and the chain of responsibility in the age of algorithmic automation / Artificial Intelligence, Human-in-the-loop, Human-centered AI, Governance, Decision-making systems, Cognitive architecture, Ethics of AI, Idea provenance"
GPPK8TWP,"Agency without liability: rule-evading optimization, the deterrence gap, and the synthetic outlaw in AI-mediated management",Jonathan Gropper,2026,journalArticle,"Yet in practice, AI-mediated management often produces a different structural condition: agency without liability. / It argues for a verifiability-first approach to management ethics, combining reviewable decision pathways, meaningful human control as reason-responsiveness / rule-evading optimization, algorithmic management, responsibility gap, AI governance, AI Rule evasion, AI Safety, AI in management, AI accountability, / AI liability, AI verifiability, deterrence gap, Synthetic Outlaw, EU AI Act, autonomous systems regulation, algorithmic accountability"
JVWUYDME,"Scapegoat-as-a-service: moving from ""human-in-the-loop"" to ""human-in-command"" in regulated systems",Ryan T. Jessee,2026,journalArticle,"Human-in-the-Loop (HITL) is widely treated as the default safety control for AI in regulated workflows; in production, however, it can function / nbsp;We name this failure mode Scapegoat-as-a-Service and propose Human-in-Command governance, where humans define and enforce an operating envelope for AI-enabled / Human Oversight, AI Governance, Auditability, Regulated Systems, Moral Crumple Zone, Algorithmic Accountability, Meaningful Human Control, Control Architecture / , Automation Bias, Agentic Systems, Risk Management"
P8CUB84H,The procedural imperative: standardizing artificial intelligence in legal practice,Arman Chowdhury,2026,journalArticle,"The integration of artificial intelligence (AI) into legal practice presents a crisis of legitimacy, threatening the profession's core reliance on transparent / Key components include mandatory disclosure, strict source verification to prevent hallucinations, immutable audit trails, human-in-the-loop supervision"
QIV7DL7L,Mitigating mode errors and automation surprise in human-in-the-loop expert systems: a decision-state isolation architecture,Chairote Yaiprasert; Achmad Nizar Hidayanto,2026,journalArticle,"Human-in-the-loop expert systems deployed in high-stakes domains face a critical vulnerability where asynchronous user interactions unintentionally mimic / This work addresses the resulting ‘automation surprise’ and loss of decision traceability by presenting a preventive security architecture based on decision-state / Human-in-the-loop, Mode error, Automation surprise, Decision-state integrity, Operator agency, Trust in automation"
BQDUZWYL,Judgment architecture: why innovation and AI expose organiztional decision limits,Sara Husk,2026,journalArticle,"Rather than treating judgment as an individual skill, a governance overlay, or a human-in-the-loop safeguard, the paper argues that judgment functions / why existing approaches such as ethical principles, governance committees, and generic human-in-the-loop mechanisms often fail to address the underlying"
LKVVWDF6,CoT+ (chain-of-thought extended): a reproducible multi-reasoning prompting architecture for deterministic PLC code generation,Ketut Adnyana; Andreas Schwung,2026,journalArticle,"Generating production-grade Programmable Logic Controller (PLC) code using Large Language Models (LLMs) presents a critical challenge: ensuring the determinism / four paradigms into a deterministic, multi-stage pipeline.The novelty of this research lies in its rigorous three-layer validation framework, utilizing Human-in-the-Loop / Large Language Models (LLMs), Prompt Engineering, PLC Code Generation, Safety Compliance, Industrial Automation, IEC 61131-3"
