item_key,title,authors,year,item_type,abstract
RQVAMSU5,Opportunities and challenges of software engineering bots: a forward-looking analysis,G. Melo,2025,conferencePaper,"The landscape of software engineering bots has evolved dramatically with the emergence of sophisticated AI-powered development tools and foundation models. This paper examines software engineering bots’ current state and near-future trajectory, highlighting key opportunities and challenges. Analyzing real-world implementations and surveys, we identify emerging patterns in bot adoption and critical considerations for the software engineering community. Our analysis indicates that while bots offer unprecedented code generation, review, and maintenance capabilities, achieving reliable integration and maintaining code quality present significant technical and organizational challenges."
22JBEZNK,Non-programmers assessing AI-generated code: a case study of business users analyzing data,Y. Virk; D. Liu,2025,conferencePaper,"Non-technical end-users increasingly rely on AI code generation to perform technical tasks like data analysis. However, large language models (LLMs) remain unreliable, and it is unclear whether end-users can effectively identify model errors - especially in realistic and domain-specific scenarios. We surveyed marketing and sales professionals to assess their ability to critically evaluate LLM-generated analyses of marketing data. Participants were shown natural language explanations of the AI’s code, repeatedly informed the AI often makes mistakes, and explicitly prompted to identify them. Yet, participants frequently failed to detect critical flaws that could compromise decisionmaking, many of which required no technical knowledge to recognize. To investigate why, we reformatted AI responses into clearly delineated steps and provided alternative approaches for each decision to support critical evaluation. While these changes had a positive effect, participants often struggled to reason through the AI’s steps and alternatives. Our findings suggest that business professionals cannot reliably verify AIgenerated data analyses on their own and explore reasons why to inform future designs. As non-programmers adopt codegenerating AI for technical tasks, unreliable AI and insufficient human oversight poses risks of unsafe or low-quality decisions."
LMDPGZ8H,No need to lift a finger anymore? Assessing the quality of code generation by ChatGPT,Z. Liu; Y. Tang; X. Luo et al.,2024,journalArticle,"Large language models (LLMs) have demonstrated impressive capabilities across various natural language processing (NLP) tasks, such as machine translation, question answering, summarization, and so on. Additionally, LLMs are also highly valuable in supporting software engineering tasks, particularly in the field of code generation. Automatic code generation is a process of automatically generating source code or executable code based on given specifications or requirements, improving developer productivity. In this study, we perform a systematic empirical assessment to the quality of code generation using ChatGPT, a recent state-of-the-art product LLM. We leverage 728 algorithm problems in five languages (i.e., C, C++, Java, Python, and JavaScript) and 18 CWEs with 54 code scenarios for the code generation task. Our evaluation encompasses a comprehensive analysis of code snippets generated by ChatGPT, focusing on three critical aspects: correctness, complexity, and security. We also specifically investigate ChatGPT's ability to engage in multi-round fixing process (i.e., ChatGPT's dialog ability, chatting between users and ChatGPT for fixing generated buggy code) of facilitating code generation. By delving into the generated code and examining the experimental results, this work provides valuable insights into the performance of ChatGPT in tackling code generation tasks over the three critical aspects. The experimental results demonstrate that (1) ChatGPT is better at generating functionally correct code for problems before 2021 in different languages than problems after 2021 with $48.14\%$48.14% advantage in Accepted rate on judgment platform, but ChatGPT's ability to directly fix erroneous code with multi-round fixing process to achieve correct functionality is relatively weak; (2) the distribution of cyclomatic and cognitive complexity levels for code snippets in different languages varies. Furthermore, the multi-round fixing process with ChatGPT  generally preserves or increases the complexity levels of code snippets; (3) in algorithm scenarios with languages of C, C++, and Java, and CWE scenarios with languages of C and Python3, the code generated by ChatGPT  has relevant vulnerabilities. However, the multi-round fixing process for vulnerable code snippets demonstrates promising results, with more than $89\%$89% of vulnerabilities successfully addressed; and (4) code generation may be affected by ChatGPT's non-determinism factor, resulting in variations of code snippets in functional correctness, complexity, and security. Overall, our findings uncover potential issues and limitations that arise in the ChatGPT-based code generation and lay the groundwork for improving AI and LLM-based code generation techniques."
KPLHA4MH,Multi-modal machine learning for automated CVSS severity prediction for conservative vulnerability assessment,S. -C. Lim; J. -C. Kim,2025,journalArticle,"This study presents a multi-modal machine learning framework for automated CVSS severity prediction, addressing scalability and consistency challenges in vulnerability assessment. We integrate semantic code representations from GraphCodeBERT with TF-IDF features, processed through class-weighted gradient boosting, ordinal regression (Ordinal Logistic Regression and CORAL), and cost-sensitive models to respect severity ordering and minimize false negatives for critical threats. Evaluating 36 model configurations, our optimal GraphCodeBERT with Code_TFIDF_Fusion and LightGBM achieves 66.6% accuracy, 78.0% F1-score for CRITICAL vulnerabilities, and 76.0% recall, reducing manual reviews by over three-quarters. Cost-sensitive models further enhance safety by prioritizing CRITICAL vulnerability detection. A Mean Absolute Error of 0.647 ensures errors are mostly between adjacent severity levels, with 45% overestimating severity for conservative safety. Graph structural features and multi-modal fusion improve performance, establishing a robust foundation for efficient, security-oriented vulnerability management."
CLHB8SRT,"More code, less understanding? On the impact of AI assistants on developers’ productivity and code ownership",A. Martin-Lopez; R. Tufano; E. Guglielmi et al.,2026,journalArticle,"Artificial Intelligence (AI) is transforming many domains, including software engineering. AI-based tools are gaining popularity and are increasingly being integrated into software development workflows, automating complex tasks such as code writing and reviewing. When it comes to coding tasks, some evidence suggests that tools like Copilot boost developers’ productivity (e.g., developers can handle a larger number of pull requests per week). However, it remains unclear whether this comes at the expense of code ownership (i.e., the developer’ ability to argue about their implementation choices). To partially address this gap, we present an experiment aimed at investigating the impact of AI-based assistants on developers’ productivity and behavior in the context of code writing (e.g., developing a program from scratch or evolving an existing code). Our focus is on the interplay between productivity and code ownership. We asked 69 participants (34 BSc and 13 MSc students, 8 researchers, and 14 professional developers) to perform two code writing tasks, one with the support of AI and one without. Then, we compared the two treatments in terms of: (i) time spent on the coding task and percentage of the task completeness—both being productivity proxies; and (ii) ability of the participants to answer questions about the code they implemented—code ownership proxy. While the time-based analyses did not provide strong evidence on the impact of AI on the investigated dependent variables, participants using AI achieved a much higher task completeness (>2× in terms of median), confirming a positive impact on their productivity. However, such a boost did not come for free. Indeed, we also observed a loss in code ownership when participants used AI, with lower ability to answer technical questions (–12.5%)."
LAKYKVTB,Malicious and unintentional disclosure risks in large language models for code generation,R. Rabin; S. McGregor; N. Judd,2025,conferencePaper,"This paper explores the risk that a large language model (LLM) trained for code generation on data mined from software repositories will generate content that discloses sensitive information included in its training data. We decompose this risk, known in the literature as ""unintended memorization,"" into two components: unintentional disclosure (where an LLM presents secrets to users without the user seeking them out) and malicious disclosure (where an LLM presents secrets to an attacker equipped with partial knowledge of the training data). We observe that while existing work mostly anticipates malicious disclosure, unintentional disclosure is also a concern. We describe methods to assess unintentional and malicious disclosure risks side-by-side across different releases of training datasets and models. We demonstrate these methods through an independent assessment of the Open Language Model (OLMo) family of models and its Dolma training datasets. Our results show, first, that changes in data source and processing are associated with substantial changes in unintended memorization risk; second, that the same set of operational changes may increase one risk while mitigating another; and, third, that the risk of disclosing sensitive information varies not only by prompt strategies or test datasets but also by the types of sensitive information. These contributions rely on data mining to enable greater privacy and security testing required for the LLM training data supply chain."
3U3EL7YY,Make a feint to the east while attacking in the west: blinding LLM-based code auditors with flashboom attacks,X. Li; Y. Li; H. Wu et al.,2025,conferencePaper,"LLM-based vulnerability auditors (e.g., GitHub Copilot) represent a significant advancement in automated code analysis, offering precise detection of security vulnerabilities. This paper explores the potential to circumvent LLM-based vulnerability auditors by diverting their focus, decided by the LLM attention mechanism, away from real vulnerable code segments. In these LLM-based vulnerability auditors, the attention mechanism is supposed to focus on potentially vulnerable code sections to identify security issues. Our approach introduces high-attention code snippets (code fragments designed to draw focus) into the codebase under review. By strategically diverting the model's focus away from actual vulnerabilities, this technique effectively “blinds” the LLM, resulting in missed detections. To scale this approach, we present Crazy-Ivan11Source code, dataset and attack results are available at https://github.com/oxygen-hunter/Flashboom., an automated system that identifies and seamlessly integrates high-attention code snippets, shifting focus away from genuine vulnerabilities to decoy functions. Through systematic function-level prioritization and refinement, Crazy-Ivan optimizes the blinding effect, producing the Flashboom that can reduce the model's capacity to detect true security risks. Our evaluation underscores the effectiveness of Flashboom, achieving blinding success rates of up to 96.3% on CodeLlama and 83.05% on Gemma, with notable cross-model transferability and applicability across multiple programming languages. In a case study with GitHub Copilot, Flashboom led the tool to overlook a critical blockchain vulnerability, underscoring the security implications of such attention-diverting attacks and the risks inherent in relying solely on LLM-based automated auditing systems. We have reported our findings to the respective LLM-based code auditor vendors, who have acknowledged the issues and are currently working on fixes."
QYT8RRWL,Methods and techniques of agentic software engineering: a systematic literature review,N. Otoum; N. Elkhalili,2026,journalArticle,"The development of agentic software engineering (ASE) is shifting the software development process, specifically by adopting autonomous agents into the fundamental software development process, where autonomous agents using large language models (LLMs) and artificial intelligence (AI) make decisions, write code, and collaborate across the entire software development lifecycle. The systematic review is a summary of literature on the agentic software engineering methodologies, frameworks, and techniques published in 2022-2025. We identify and compare methods based on autonomous coding, multi-agent systems, iterative refinement, and human-agent collaboration, drawing on 61 high-quality studies. We find that LLM-based agents show substantial potential in automated software engineering and that recent work is exploring new trends in agent cooperation, reasoning systems, and tool integration. We recognize such key challenges as the coordination procedures, reliability, explainability, and the ethical issues. This review characterizes the emerging role of agentic software engineering in improving the productivity of developers, the quality of their code, and the automation of their processes, and it offers a structured roadmap for future research. With the rapid evolution of the field, agentic approaches will tend to transform the conception, creation, and maintenance of software and provide more autonomous, adaptive, and intelligent systems."
76DYS6RI,Model-assisted and human-guided: perceptions and practices of software professionals using LLMs for coding,I. Santos; C. Magalhaes; R. De Souza Santos,2025,conferencePaper,"Large Language Models (LLMs) have quickly become a central component of modern software development workflows, and software practitioners are increasingly integrating LLMs into various stages of the software development lifecycle. Despite the growing presence of LLMs, there is still limited understanding of how these tools are actually used in practice and how professionals perceive their benefits and limitations. This paper presents preliminary findings from a global survey of 131 software practitioners. Our results reveal how LLMs are utilized for various coding-specific tasks. Software professionals report benefits such as increased productivity, reduced cognitive load, and faster learning, but also raise concerns about LLMs' inaccurate outputs, limited context awareness, and associated ethical risks. Most developers treat LLMs as assistive tools rather than standalone solutions, reflecting a cautious yet practical approach to their integration. Our findings provide an early, practitioner-focused perspective on LLM adoption, highlighting key considerations for future research and responsible use in software engineering."
CAXNTRJF,Machine learning solutions to automated governance and code analysis to compliance,A. A. Paul; H. T.V; U. Maheswari,2025,conferencePaper,"The GRC Analyser is a new AI product aimed at closing the software development and the Governance, Risk, and compliance (GRC) standards (ISO 27001, GDPR and SOC 2) gap. In contemporary organizations, programmers tend to develop software without profound knowledge of these complicated regulatory and security provisions, and potentially vulnerable and compliant problems may occur. The suggested system takes advantage of the concept of the Machine Learning (ML) models trained with the use of the secure code directions and industry standards and helps to examine uploaded code modules automatically. It determines the vulnerabilities like poor data management, lack of proper input validation and lack of encryption tools, which are among the main causes of security threats. The GRC Analyser provides clear and practical advice to developers when the flaws are identified through recommendations after identifying potential risks. This does not only enhance the security of the code but also makes sure that it is matched to compliance requirements at their initial development phases. The tool will enable organizations to minimize the human error, cost of auditing, and regulatory readiness by incorporating AI-based security auditing within the software lifecycle. Finally, it is observed that the GRC Analyser encourages the creation of resilient, secure, and legal applications and empowers developers to make a proactive stance on governance and cybersecurity."
