item_key,title,authors,year,item_type,abstract
PPMTM4DG,Fight fire with fire: how much can we trust ChatGPT on source code-related tasks?,X. Yu; L. Liu; X. Hu et al.,2024,journalArticle,"With the increasing utilization of large language models such as ChatGPT during software development, it has become crucial to verify the quality of code content it generates. Recent studies proposed utilizing ChatGPT as both a developer and tester for multi-agent collaborative software development. The multi-agent collaboration empowers ChatGPT to produce test reports for its generated code, enabling it to self-verify the code content and fix bugs based on these reports. However, these studies did not assess the effectiveness of the generated test reports in validating the code. Therefore, we conduct a comprehensive empirical investigation to evaluate ChatGPT's self-verification capability in code generation, code completion, and program repair. We request ChatGPT to (1) generate correct code and then self-verify its correctness; (2) complete code without vulnerabilities and then self-verify for the presence of vulnerabilities; and (3) repair buggy code and then self-verify whether the bugs are resolved. Our findings on two code generation datasets, one code completion dataset, and two program repair datasets reveal the following observations: (1) ChatGPT often erroneously predicts its generated incorrect code as correct, its vulnerable completed code as non-vulnerable, and its failed program repairs as successful during its self-verification. (2) The self-contradictory hallucinations in ChatGPT's behavior arise: (a) ChatGPT initially generates code that it believes to be correct but later predicts it to be incorrect; (b) ChatGPT initially generates code completions that it deems secure but later predicts them to be vulnerable; (c) ChatGPT initially outputs code that it considers successfully repaired but later predicts it to be buggy during its self-verification. (3) The self-verification capability of ChatGPT can be enhanced by asking the guiding question, which queries whether ChatGPT agrees with assertions about incorrectly generated or repaired code and vulnerabilities in completed code. (4) Using test reports generated by ChatGPT can identify more vulnerabilities in completed code, but the explanations for incorrectly generated code and failed repairs are mostly inaccurate in the test reports. Based on these findings, we provide implications for further research or development using ChatGPT."
YQEIKBDK,EDA-in-the-loop: automated HDL code generation and verification using multi-agent LLMs,Wang; Hu; Xuan et al.,2025,conferencePaper,"Traditional digital IC flows suffer from brittle specto-RTL translation, verification that must iterate inside EDA tools, and weak support for role specialization at scale. We integrate an AutoGen-based multi-agent system with Vivado in the loop: a requirement-analysis agent produces machine-readable specs; a fine-tuned Verilog model generates synthesizable RTL; a general-purpose LLM writes the testbench; a Python/TCL runner executes Vivado; a log-guided debug agent localizes errors and applies minimal patches until tests pass. Across four user cases (4-bit counter, VGA controller, AES core, JPEG-LS encoder), the system automates RTL + testbench generation and verification, achieving 3 exchanges to finalize specs, 65% first-attempt RTL pass, 94% first-attempt testbench pass, 2.4× execution speed-up via TCL automation, and 91.5% log-guided correction rate, with few repair iterations to convergence. By placing the EDA tool at the center of the loop and coordinating multi-agent, hybrid-model roles, the framework reduces development time and manual effort while improving reliability, offering a practical path to scalable, production-oriented RTL automation. © 2025 IEEE."
6QSXGBDM,DSCode comparator: an interactive interface for comparing models and evaluating code for data science tasks,Yu; Zhong; Crisan,2026,conferencePaper,"Code-generating models are increasingly used to support data science tasks. Yet reviewing their outputs, both to understand how the code works and to assess its quality, remains largely manual and time-consuming. Instead of eliminating effort, these models shift the burden from writing code to verifying it. Complicating matters further, different models often produce divergent solutions of varying efficacy, creating additional challenges for code interrogation. To address this unmet need, we introduce DSCode Comparator, an interactive interface designed to support code understanding, evaluation, refinement, and comparison in data science workflows. DSCode Comparator allows code to be viewed from different levels of granularity, from individual lines of code to comparisons across prompts and tasks. The individual code views automatically annotate lines of code via an agentic pipeline we developed to facilitate quick functional overviews. The individual views also automatic diagnosis code quality according to efficiency, readability, and resource computation. The comparison and historical views leverage the annotations to create compact visual summaries of code, allowing for direct comparisons of its functionality, length, and efficiency across multiple models, data science tasks, and prompts. To evaluate DSCode Comparator, we conducted a user study with 22 participants, all with varying levels of proficiency in writing Data science code. Our findings show that, especially for non-expert users, DSCode Comparator sped up the pace of code comprehension and increased participant confidence. The majority report finding DSCode Comparator easier to use and more efficient than manual efforts in reviewing and refining code. Overall, our systems and their findings present an intelligent, human-centered approach to address the verification gap when using code generation models for Data Science."
PNCL8T9B,Confident but incorrect: mitigating hallucination and overconfidence in agentic AI coders,Tripathi; Kohli; Misra,2025,conferencePaper,"Agentic AI capable of independent software development is transforming productivity in engineering. But their increasing independence brings up important dependability issues that require careful thought. These systems typically produce code that seems technically sound at first glance but has underlying logical or functional errors; this issue is called hallucination. The problem worsens and there are fewer opportunities for human review or confirmation when such erroneous outputs are given excessive confidence. The study presented here claims that the systematic cause of these shortcomings is training approaches in big language models that emphasize reinforcement learning based on human feedback and aimed at terminal outcomes. Such methods, which prioritize seeming plausibility over substantive truth and encourage stylistic coherence at the expense of rigorous reasoning, jeopardize the software architectures' ongoing resilience. To counter this, a different training strategy is advised. The primary change, referred to as reinforcement learning from process supervision, causes supervisors to focus on intermediate reasoning paths rather than terminal products. This alignment includes tried-and-true engineering techniques that place a high value on sequential verification and clear justification articulation. A subsequent improvement includes formal verification and uncertainty estimates in the generative pipeline, which allows models to detect and signal epistemic constraints in code synthesis. These interventions are supported by empirical evaluations: on a defined benchmark group, the pass-at-one accuracy measure improved by 14 percentage points compared to the baseline, and the ROC curve area increased from 0.68 to 0.78, indicating improved failure anticipation efficacy. These results provide a viable path for agentic AI to participate in programming tasks as trustworthy, reflective partners, instead of assertive but faulty assistants. © 2025 IEEE."
R2QMVNXI,Coding with AI: from a reflection on industrial practices to future computer science and software engineering education,Chang; Shirazi; Cao et al.,2025,preprint,"Recent advances in large language models (LLMs) have introduced new paradigms in software development, including vibe coding, AI-assisted coding, and agentic coding, fundamentally reshaping how software is designed, implemented, and maintained. Prior research has primarily examined AI-based coding at the individual level or in educational settings, leaving industrial practitioners' perspectives underexplored. This paper addresses this gap by investigating how LLM coding tools are used in professional practice, the associated concerns and risks, and the resulting transformations in development workflows, with particular attention to implications for computing education. We conducted a qualitative analysis of 57 curated YouTube videos published between late 2024 and 2025, capturing reflections and experiences shared by practitioners. Following a filtering and quality assessment process, the selected sources were analyzed to compare LLM-based and traditional programming, identify emerging risks, and characterize evolving workflows. Our findings reveal definitions of AI-based coding practices, notable productivity gains, and lowered barriers to entry. Practitioners also report a shift in development bottlenecks toward code review and concerns regarding code quality, maintainability, security vulnerabilities, ethical issues, erosion of foundational problem-solving skills, and insufficient preparation of entry-level engineers. Building on these insights, we discuss implications for computer science and software engineering education and argue for curricular shifts toward problem-solving, architectural thinking, code review, and early project-based learning that integrates LLM tools. This study offers an industry-grounded perspective on AI-based coding and provides guidance for aligning educational practices with rapidly evolving professional realities."
6RRI9HLZ,Code generation with large language models: a survey from neural program synthesis to autonomous software development,Gülmez,2026,journalArticle,"Large language models have reshaped code generation, driving a transition from rule-based and statistical methods to transformer-based architectures pretrained on vast code corpora. This survey traces the intellectual lineage from classical program synthesis through pre-transformer neural approaches to contemporary large-scale models, examining code generation capabilities across model architectures, training strategies, task taxonomies, evaluation methodologies, security implications, and ethical considerations. Contemporary models show proficiency in function-level synthesis, program repair, and documentation generation, though performance varies across programming languages and task complexities. Models ranging from 125 M to hundreds of billions of parameters are analyzed (including CodeBERT, GraphCodeBERT, Codex, AlphaCode, CodeGen, StarCoder, CodeLlama, WizardCoder, DeepSeek-Coder-V2, Yi-Coder, and GPT-4) with pass@1 accuracies on HumanEval spanning a wide range across model generations; multi-agent approaches show promise on repository-level and complex benchmarks, though all figures require cautious interpretation given data contamination risks and evaluation protocol differences. Security concerns persist, as models consistently generate vulnerable code across a range of configurations, with vulnerability rates varying substantially depending on model generation, task type, and prompt design. The survey provides critical analysis of architectural design choices, scaling law behavior for code versus natural language, training data curation challenges including legal and ethical dimensions, and the gap between benchmark performance and real-world software engineering workflows. Critical gaps are identified in handling repository-level context, maintaining consistency across extended generation sessions, and providing reliability guarantees. Future trajectories point toward autonomous software engineering agents, hybrid neuro-symbolic verification approaches, and multi-faceted evaluation frameworks, though foundational challenges in correctness verification, security assurance, and trustworthy generation remain unresolved. © The Author(s) 2026."
TS4PHRZN,Can AI agents generate microservices? How far are we?,Adnan; Esposito; Taibi et al.,2026,preprint,"LLMs have advanced code generation, but their use for generating microservices with explicit dependencies and API contracts remains understudied. We examine whether AI agents can generate functional microservices and how different forms of contextual information influence their performance. We assess 144 generated microservices across 3 agents, 4 projects, 2 prompting strategies, and 2 scenarios. Incremental generation operates within existing systems and is evaluated with unit tests. Clean state generation starts from requirements alone and is evaluated with integration tests. We analyze functional correctness, code quality, and efficiency. Minimal prompts outperformed detailed ones in incremental generation, with 50-76% unit test pass rates. Clean state generation produced higher integration test pass rates (81-98%), indicating strong API contract adherence. Generated code showed lower complexity than human baselines. Generation times varied widely across agents, averaging 6-16 minutes per service. AI agents can produce microservices with maintainable code, yet inconsistent correctness and reliance on human oversight show that fully autonomous microservice generation is not yet achievable."
95CPB7CF,Beyond the 'diff': addressing agentic entropy in agentic software development,Casserini; Facchini; Ferrario,2026,preprint,"As autonomous coding agents become deeply embedded in software development workflows, their high operational velocity introduces a critical oversight challenge: the accumulating divergence between agentic actions and architectural intent. We term this process agentic entropy: a systemic drift that traditional code diff-based and HCXAI methods fail to capture, as they address local outputs rather than global agentic behaviour. To close this gap, we propose a process-oriented explainability framework that exposes how agentic decisions unfold across time, tool calls, and architectural boundaries. Built around three pillars (conformity seeding, reasoning monitoring, and a causal graph interface) our approach provides intent-level telemetry that complements, rather than replaces, existing review practices. We demonstrate its relevance across two user profiles: lay users engaged in vibe coding, who gain structural visibility otherwise masked by functional success; and professional developers, who gain richer contextual grounding for code review without increased overhead. By treating cognitive drift as a first-class concern alongside code quality, our framework supports the minimum level of human comprehension required for agentic oversight to remain substantive."
7TIXFDC9,AutoReview: an LLM-based multi-agent system for security issue-oriented code review,Chen,2025,conferencePaper,"Software vulnerabilities can lead to severe security issues such as data breaches, financial losses, and service disruptions, making security issue-oriented code review a crucial part of the development process. Traditional approaches struggle with analyzing complex code and providing explanations, while large language models (LLMs) show promise in code review but do not focus on security-related issues. To address these limitations, we propose AutoReview, an LLM-based multi-agent system for security code review. It integrates three agents: (1) Issue Detector identifying potential vulnerabilities using knowledge-level retrieval-augmented generation, (2) Issue Locator pinpoints the vulnerability positions through graph-based code slicing, and (3) Issue Repairer generating context-aware fixes via iterative verification. Evaluated on ReposVul with three code LLMs, AutoReview greatly demonstrates its effectiveness in security code reviews, improving F1-score for detection by 18.72%, precision for location by 27.75%, and BLEU for repair by 14.82% over baselines."
DR3HKXW7,A survey of vibe coding with large language models,Ge; Mei; Duan et al.,2025,preprint,"The advancement of large language models (LLMs) has catalyzed a paradigm shift from code generation assistance to autonomous coding agents, enabling a novel development methodology termed ""Vibe Coding"" where developers validate AI-generated implementations through outcome observation rather than line-by-line code comprehension. Despite its transformative potential, the effectiveness of this emergent paradigm remains under-explored, with empirical evidence revealing unexpected productivity losses and fundamental challenges in human-AI collaboration. To address this gap, this survey provides the first comprehensive and systematic review of Vibe Coding with large language models, establishing both theoretical foundations and practical frameworks for this transformative development approach. Drawing from systematic analysis of over 1000 research papers, we survey the entire vibe coding ecosystem, examining critical infrastructure components including LLMs for coding, LLM-based coding agent, development environment of coding agent, and feedback mechanisms. We first introduce Vibe Coding as a formal discipline by formalizing it through a Constrained Markov Decision Process that captures the dynamic triadic relationship among human developers, software projects, and coding agents. Building upon this theoretical foundation, we then synthesize existing practices into five distinct development models: Unconstrained Automation, Iterative Conversational Collaboration, Planning-Driven, Test-Driven, and Context-Enhanced Models, thus providing the first comprehensive taxonomy in this domain. Critically, our analysis reveals that successful Vibe Coding depends not merely on agent capabilities but on systematic context engineering, well-established development environments, and human-agent collaborative development models."
