item_key,title,authors,year,item_type,abstract
R6JISKKW,"AI failures, hidden vulnerabilities, and forensic oversight in energy cybersecurity",Faccia,2025,conferencePaper,"Objectives/Scope: This paper aims to examine the overreliance on artificial intelligence in energy sector cybersecurity and the risks introduced by treating AI tools as infallible. It explores the boundaries of current AI detection systems and evaluates how assumptions of accuracy may compromise operational integrity, forensic accountability, and critical incident response in complex energy infrastructure. Methods, Procedures, Process: The approach is based on comparative workflow audits involving AI-driven cybersecurity implementations within energy organisations. A technical review of failure points is integrated with governance analysis, focusing on how decision-making and responsibility are distributed among AI vendors, IT teams, and senior leadership. A layered methodology is employed, combining forensic examination of alert suppression, system bypasses, and false negatives with a procedural audit of internal response protocols. The study also considers legal interpretations of AI-triggered control failures, particularly in the absence of reproducible digital trails or human interpretability. Results, Observations, Conclusions: The findings indicate that current AI-enabled cybersecurity systems, although operationally capable of anomaly classification, suffer from structural opacity, particularly in the absence of reproducible inference logging and state preservation. Suppression mechanisms discard decisions silently, preventing forensic reconstruction and undermining post-incident accountability. Operator desensitisation to false alerts, coupled with threshold misconfiguration, leads to the rejection of genuine threats without a traceable rationale. Reviewed systems frequently lacked real-time oversight, model state journaling, and override documentation, rendering compliance artefacts incomplete. This study demonstrates that reliance on unverified machine scoring creates a false sense of control, calling for a re-engineered governance model with enforced traceability, deterministic escalation protocols, and embedded human interpretive checkpoints. Novel/Additive Information: This research formalises AI traceability as a forensic and procedural requirement in cybersecurity operations, framing it as essential for control validation, incident reconstruction, and audit integrity. It introduces a governance model in which AI is repositioned as a constrained probabilistic agent rather than a standalone control authority. The proposed architecture incorporates decision-state logging, transparency in suppression, and embedded human oversight, establishing a structured interface between algorithmic inference and institutional accountability within security-critical infrastructure. Copyright © 2025, Society of Petroleum Engineers."
QDQEBT6T,AI act high-risk requirements readiness: industrial perspectives and case company insights,Wagner; Gupta; Borg et al.,2025,conferencePaper,"The AI Act's (AIA) requirements for high-risk AI systems affect many aspects of modern software systems. Knowing which AI-Arelated technical challenges are relevant to different companies is essential to focus compliance-oriented research on the aspects that matter. We therefore conducted an interview study in collaboration with a case company that specializes in network video solutions within the security and surveillance industry. External experts enrich the study for a broader industry perspective. The goal was to analyze the case company's readiness for the AIA's high-risk requirements, based on methods and techniques already established prior to the legislation. Our results yielded a positive sentiment towards the regulation and the planning security that it brings, although a high workload was expected. We identified a solid foundation with well-established practices to build upon for the requirements on cybersecurity, human oversight, record-keeping, and technical documentation. However, we also report several open challenges, mainly connected to the requirement on data quality and governance, followed by accuracy, robustness, and cybersecurity. The AIA specifically demands a post-market monitoring system (Art 72) and the right to an explanation of individual decision-making (Art 86). These two obligations were identified as especially challenging by the respondents. The result of this study is expected to steer future compliance-oriented work toward pressing challenges."
UIPQFFDH,Agentic business process management: practitioner perspectives on agent governance in business processes,Vu; Klievtsova; Leopold et al.,2026,conferencePaper,"With the rise of generative AI, industry interest in software agents is growing. Given the stochastic nature of generative AI-based agents, their effective and safe deployment in organizations requires robust governance, which can be facilitated by agentic business process management. However, given the nascence of this new-generation agent notion, it is not clear what BPM practitioners consider to be an agent, and what benefits, risks and governance challenges they associate with agent deployments. To investigate how organizations can effectively govern AI agents, we conducted a qualitative study involving semi-structured interviews with 22 BPM practitioners from diverse industries. They anticipate that agents will enhance efficiency, improve data quality, ensure better compliance, and boost scalability through automation, while also cautioning against risks such as bias, over-reliance, cybersecurity threats, job displacement, and ambiguous decision-making. To address these challenges, the study presents six key recommendations for the responsible adoption of AI agents: define clear business goals, set legal and ethical guardrails, establish human-agent collaboration, customize agent behavior, manage risks, and ensure safe integration with fallback options. Additionally, the paper outlines actions to align traditional BPM with agentic AI, including balancing human and agent roles, redefining human involvement, adapting process structures, and introducing performance metrics. These insights provide a practical foundation for integrating AI agents into business processes while preserving oversight, flexibility, and trust. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026."
UU8XQFGB,Agent trajectory explorer: visualizing and providing feedback on agent trajectories,Desmond; Lee; Ibrahim et al.,2025,conferencePaper,"Agentic systems interleave large language model (LLM) reasoning, tool usage, and tool observations over multiple iterations to tackle complex tasks. The raw data from an agent's problem-solving process (the agents' trajectory) is not an ideal format for human analysis and oversight. There is a need for tooling that converts this primary data into an easily navigable and understandable visual format for better human feedback. To address this opportunity, we developed the Agent Trajectory Explorer, a tool designed to help AI developers and researchers visualize, annotate, and demonstrate agent behavior. Copyright © 2025, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved."
QTGLKKZH,Accountable AI: it takes two to tango,Constantino,2025,journalArticle,"This Chapter argues that accountable artificial intelligence (AI) requires examining the role of humans in AI development and deployment. Hence, it discusses the importance of addressing the obligations of deployers and developers of AI systems to achieve accountable AI. The EU AI Act has implemented measures such as transparency or technical obligations to achieve such accountability. Similarly, it has implemented human oversight requirements outlined in Arts. 14 and 26 against high-risk AI systems. Some scholars and practitioners may argue that Art. 14 only applies to developers of AI systems. However, we understand that human oversight requirements govern both actors. Human oversight cannot be applied in isolation by requiring compliance of only one party. Otherwise, it would defeat the purpose of adding human control features to prevent AI systems from harming fundamental rights. Based on this perspective, we propose that (at least) two actors are required to make accountable AI more tangible. Nonetheless, we are conscious that this legislation is in its infancy, and only time will tell how human oversight obligations (Arts. 14 and 26) are to be applied - whether in isolation or in conjunction. © The Authors 2025. All rights reserved."
T9RTE66C,"A2A routing service with MCP integration: bridging security, auditability, and governance in AI agent systems",Matsumoto; Watarai; Okada et al.,2025,conferencePaper,"In recent years, the utilization of generative AI has advanced rapidly and is being integrated into a variety of business operations and systems. The emergence of standard protocols such as Agent2Agent (A2A) and the Model Context Protocol (MCP) has enabled collaboration between AI agents and task transfers between different platforms. This has pushed the construction and operation of AI systems using specialized AI agents to a new stage. Several security concerns have been identified. These include the leakage of confidential information through APIs, the infiltration of malicious agents, and the deployment of AI systems without organizational approval. The latter is commonly referred to as ""shadow AI.""To address these challenges, this paper proposes an ""A2A Routing Service""that complies with the A2A and MCP protocols. By implementing and deploying the proposed system in a practical environment, we demonstrate that key challenges, such as decentralized access control, audit complexity, and the risks of shadow AI, can be effectively mitigated. This paper details the system architecture, core features, and integrated security mechanisms, and presents empirical findings that validate the platform's effectiveness. The results confirm measurable improvements in manageability, auditability, and security posture, positioning the A2A Routing Service as a viable solution compared to existing approaches. © 2025 IEEE."
82N4MFN7,A situation awareness perspective on human-agent collaboration: tensions and opportunities,Jiang; Karran; Coursaris et al.,2021,conferencePaper,"The rise of automation and artificial intelligence within the organization has come with many benefits. However, in conjunction with these benefits have come various concerns related to user empowerment (e.g., over-reliance, loss of human agency, lack of trust). Human-Computer Interaction researchers are seeking ways to address these concerns by informing user interface and task design. However, an overarching framework providing a holistic perspective is needed to guide such effort. We propose that for the intelligent agents to be utilized optimally within the organization, a contextual perspective is needed to capture various factors related to the user, task, technology, and environment, which can inform the value proposition of human-agent collaboration in the organization. To this end, we propose a situation awareness (SA) approach as a promising lens, which would in turn promote a human-centered artificial intelligence design and development perspective. This paper introduces the theoretical basis for SA and discusses three major tensions and the associated opportunities for developing SA in human-agent collaboration. © 2021, Springer Nature Switzerland AG."
NAS4ZSWE,A modular code generation method for industrial automation systems based on large-language models,Chu; Zhou; Zhang et al.,2025,conferencePaper,"This paper presents a three-stage approach for transforming industrial requirement documents into executable control models using large language models (LLMs). The method consists of component extraction, system behavior structuring, and execution flow construction, each guided by prompt-based LLM reasoning. Instead of generating code directly, the large language model produces a structured representation with components, operations, and assumption-guarantee pairs that define logical dependencies. This intermediate model supports human-in-the-loop correction and is translated into control code using rule-based mapping. A case study on a signal-driven production line shows the approach achieves over 90% accuracy across all modeling stages with minimal manual intervention, demonstrating its potential for safe and efficient industrial automation modeling. © 2025 IEEE."
6DXZGHD9,A generative AI cybersecurity risks mitigation model for code generation: using ANN-ISM hybrid approach,Al-Hashimi,2026,journalArticle,"The increasing reliance on automatic code generation integrated with Generative AI technology has raised new challenges for cybersecurity defense against code injection, insecure code templates, and adversarial manipulation of an AI model. These risks make developing advanced frameworks imperative to ensure secure, reliable, and privacy-preserving code generation processes. The paper presents a novel Hybrid Artificial Neural Network (ANN)-Interpretive Structural Modeling (ISM) Framework to alleviate the cybersecurity risks associated with the automatic code generation using Generative AI. The proposed framework integrates the predictive capability of ANN and structured analysis of ISM for the identification, evaluation, and treatment of common vulnerabilities and risks in automatic code generation. We first conduct a multivocal literature review (MLR) to identify cybersecurity risks and generative AI practices for addressing these risks in automatic code generation. Then we conduct a questionnaire survey to identify and validate the identified risks and practices. An expert panel review was then assigned for the process of ANN-ISM. The ANN model can predict potential security risks by learning from historical data and code generation patterns. ISM is used to (1) structure and visualize (2) relations between identified risks and mitigation approaches and (3) offer a combined, multi-layered risk management methodology. We then perform an in-depth examination of the framework with a case study of an AI-based code generation company. We further determine its practicality and usefulness in real-world settings. The case study results show that the framework efficiently handles the primary cybersecurity challenges, such as injection attacks, code quality, backdoors, and lack of input validation. The analysis characterizes the maturity of several mitigation practices and areas for improvement for security integration with automatic code generation functionality. Advanced risk mitigation is enabled in the framework across multiple process areas, where techniques such as static code analysis, automated penetration testing, and adversarial training hold much promise. The Hybrid ANN-ISM Mechanism is a stable and flexible solution for cybersecurity risk reduction in automatic code generation environments. The coupling of ANN and ISM, in terms of predictive analysis and structured risk management, respectively, contributes effectively towards the security of AI-based code generation tools. More research is required to improve the scalability, privacy preserving, and dynamic integration of the framework with cybersecurity threat intelligence. © The Author(s) 2026."
4Y7AZ5YZ,A first-principles based risk assessment framework and the IEEE P3396 standard,Tong; Cortes; Defalco et al.,2025,conferencePaper,"Generative Artificial Intelligence (AI) is enabling unprecedented automation in content creation and decision support, but it also raises novel risks. This paper presents a first-principles risk assessment framework underlying the IEEE P3396 Recommended Practice for AI Risk, Safety, Trustworthiness, and Responsibility. We distinguish between process risks (risks arising from how AI systems are built or operated) and outcome risks (risks manifest in the AI system's outputs and their real-world effects), arguing that generative AI governance should prioritize outcome risks. Central to our approach is an information-centric ontology that classifies AI-generated outputs into four fundamen-tal categories: (1) Perception-level information, (2) Knowledge-level information, (3) Decision/Action plan information, and (4) Control tokens (access or resource directives). This classification allows systematic identification of harms and more precise attribution of responsibility to stakeholders (developers, deployers, users, regulators) based on the nature of the information produced. We illustrate how each information type entails distinct outcome risks (e.g, deception, misinformation, unsafe recommendations, security breaches) and requires tailored risk metrics and mitigations. By grounding the framework in the essence of information, human agency, and cognition, we align risk evaluation with how AI outputs influence human understanding and action. The result is a principled approach to AI risk that supports clear accountability and targeted safeguards, in contrast to broad application-based risk categorizations. We include example tables mapping information types to risks and responsibilities. This work aims to inform the IEEE P3396 Recommended Practice and broader AI governance with a rigorous, first-principles foundation for assessing generative AI risks while enabling responsible innovation.  © 2025 IEEE."
